,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,9
1,1,Angel Beats!,8
4,4,Bakemonogatari,8
5,5,Black Bullet,8
8,8,Boruto: Naruto the Movie,7
10,10,Charlotte,9
11,11,Chuunibyou demo Koi ga Shitai!,7
12,12,Chuunibyou demo Koi ga Shitai! Ren,7
13,13,Date A Live,8
14,14,Date A Live II,7
15,15,Date A Live Movie: Mayuri Judgment,6
18,18,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
21,21,Fate/stay night Movie: Unlimited Blade Works,9
22,22,Fate/stay night: Unlimited Blade Works,9
23,23,Fate/stay night: Unlimited Blade Works 2nd Season,10
24,24,Fate/Zero,7
25,25,Fate/Zero 2nd Season,8
28,28,Golden Time,5
30,30,Kimi no Na wa.,9
31,31,Koe no Katachi,9
32,32,Kono Subarashii Sekai ni Shukufuku wo!,8
33,33,Kono Subarashii Sekai ni Shukufuku wo! 2,8
36,36,Kuzu no Honkai,9
37,37,Mayo Chiki!,7
38,38,Mirai Nikki (TV),9
39,39,Nisekoi,8
40,40,Nisekoi:,7
41,41,No Game No Life,8
43,43,Noragami,8
44,44,Noragami Aragoto,7
49,49,Owari no Seraph,8
50,50,Plastic Memories,8
51,51,Rakudai Kishi no Cavalry,7
52,52,Re:Zero kara Hajimeru Isekai Seikatsu,9
54,54,Saenai Heroine no Sodatekata,7
56,56,Sakurasou no Pet na Kanojo,9
58,58,Sword Art Online,8
63,63,Toaru Kagaku no Railgun,7
64,64,Toaru Majutsu no Index,7
65,65,Toaru Majutsu no Index II,8
66,66,Tokyo Ghoul,8
68,68,Trinity Seven,8
71,71,Yamada-kun to 7-nin no Majo (TV),8
73,73,Zero no Tsukaima,8
74,74,Zero no Tsukaima F,9
75,75,Zero no Tsukaima: Futatsuki no Kishi,9
76,76,Zero no Tsukaima: Princesses no Rondo,7
