,Unnamed: 0.1.1,Name,Score
10,10,Aa! Megami-sama! (TV),7
12,12,Aa! Megami-sama!: Sorezore no Tsubasa,7
13,13,Afro Samurai Movie,7
14,14,Afro Samurai: Resurrection,7
18,18,Akira,9
19,19,Aldnoah.Zero,8
22,22,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
25,25,Ao no Exorcist,7
26,26,Ao no Exorcist Movie,8
27,27,Aoki Hagane no Arpeggio: Ars Nova,6
32,32,Baccano!,9
34,34,Baka to Test to Shoukanjuu,8
35,35,Bakuman.,8
36,36,Bakuman. 2nd Season,8
38,38,Berserk: Ougon Jidai-hen I - Haou no Tamago,6
39,39,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,7
40,40,Berserk: Ougon Jidai-hen III - Kourin,8
43,43,Black Bullet,5
44,44,Black Cat,9
49,49,Bleach,8
50,50,Bleach Movie 1: Memories of Nobody,7
51,51,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7
52,52,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,8
55,55,Busou Renkin,8
56,56,Byousoku 5 Centimeter,8
59,59,Cardcaptor Sakura,7
60,60,Casshern Sins,9
61,61,Chobits,8
67,67,City Hunter,7
68,68,Clannad,9
70,70,Clannad: After Story,9
77,77,Darker than Black: Kuro no Keiyakusha,9
80,80,Date A Live,8
81,81,Date A Live II,8
85,85,Death Note,8
89,89,Densetsu no Yuusha no Densetsu,7
92,92,Digimon Adventure,8
93,93,Digimon Adventure tri. 1: Saikai,8
94,94,Digimon Adventure: Bokura no War Game!,8
96,96,Dragon Ball,7
97,97,Dragon Ball Kai,8
98,98,Dragon Ball Kai (2014),5
104,104,Eikoku Koi Monogatari Emma,6
107,107,Elfen Lied,8
109,109,Eureka Seven,8
111,111,Eyeshield 21,5
117,117,Fate/stay night,7
118,118,Fate/Zero,9
123,123,FLCL,7
124,124,Fullmetal Alchemist,9
