,Unnamed: 0.1.1,Name,Score
11,11.0,Akame ga Kill!,9
25,25.0,Baka to Test to Shoukanjuu,10
29,29.0,Boku no Hero Academia,10
30,30.0,Boku no Hero Academia 2nd Season,10
34,34.0,Bokura wa Minna Kawaisou,9
41,41.0,Clannad,10
49,49.0,Date A Live II,10
68,68.0,Golden Time,10
69,69.0,Great Teacher Onizuka,9
72,72.0,Haikyuu!!,10
73,73.0,Haikyuu!! Second Season,10
129,129.0,Mayo Chiki!,10
148,148.0,One Punch Man,10
163,163.0,Re:Zero kara Hajimeru Isekai Seikatsu,10
178,178.0,Shigatsu wa Kimi no Uso,10
183,183.0,Shokugeki no Souma,10
191,191.0,Sword Art Online,7
202,202.0,Toradora!,10
