,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,10
2,2.0,91 Days,7
4,4.0,Afro Samurai,8
6,6.0,Akira,9
9,9.0,Ano Natsu de Matteru,9
10,10.0,Ansatsu Kyoushitsu (TV),7
14,14.0,Bakemono no Ko,9
23,23.0,Boku dake ga Inai Machi,9
24,24.0,Boruto: Naruto the Movie,9
26,26.0,Byousoku 5 Centimeter,8
28,28.0,Code Geass: Hangyaku no Lelouch,8
29,29.0,Code Geass: Hangyaku no Lelouch R2,8
31,31.0,Coquelicot-zaka kara,7
32,32.0,Cowboy Bebop,9
34,34.0,Dareka no Manazashi,9
36,36.0,Deadman Wonderland,9
37,37.0,Death Billiards,9
38,38.0,Death Note,9
39,39.0,Death Parade,8
45,45.0,Evangelion: 1.0 You Are (Not) Alone,8
46,46.0,Evangelion: 2.0 You Can (Not) Advance,9
48,48.0,Eve no Jikan (Movie),9
58,58.0,Gangsta.,10
63,63.0,Great Teacher Onizuka,7
65,65.0,Haikyuu!!,8
69,69.0,Hal,7
72,72.0,Highschool of the Dead,9
74,74.0,Hoshi wo Ou Kodomo,8
75,75.0,Hotaru no Haka,10
76,76.0,Hotarubi no Mori e,8
80,80.0,Kaguya-hime no Monogatari,9
84,84.0,Kaze Tachinu,10
86,86.0,Kenpuu Denki Berserk,7
87,87.0,Kidou Senkan Nadesico,8
88,88.0,Kimi no Na wa.,9
90,90.0,Kotonoha no Niwa,10
92,92.0,Kurenai no Buta,8
95,95.0,Mob Psycho 100,7
97,97.0,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,9
101,101.0,Naruto,8
103,103.0,Naruto: Shippuuden,8
106,106.0,Neon Genesis Evangelion,9
107,107.0,Neon Genesis Evangelion: Death & Rebirth,10
108,108.0,Neon Genesis Evangelion: The End of Evangelion,8
113,113.0,Omoide no Marnie,10
114,114.0,One Punch Man,9
115,115.0,Ookami Kodomo no Ame to Yuki,8
116,116.0,Orange,10
119,119.0,Piano no Mori,7
126,126.0,ReLIFE,8
127,127.0,Sakamichi no Apollon,10
129,129.0,Samurai 7,6
130,130.0,Samurai Champloo,10
132,132.0,Sen to Chihiro no Kamikakushi,6
136,136.0,Shigatsu wa Kimi no Uso,10
138,138.0,Shingeki no Kyojin,9
140,140.0,Shokugeki no Souma,6
142,142.0,Shouwa Genroku Rakugo Shinjuu,10
143,143.0,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,10
146,146.0,Stranger: Mukou Hadan,8
148,148.0,Summer Wars,9
149,149.0,Tanaka-kun wa Itsumo Kedaruge,9
152,152.0,The Last: Naruto the Movie,10
155,155.0,Tokyo Ghoul,8
157,157.0,Tonari no Totoro,9
159,159.0,Trigun,8
161,161.0,Tsuki ga Kirei,8
164,164.0,Uchuu Show e Youkoso,8
165,165.0,Udon no Kuni no Kiniro Kemari,8
168,168.0,Wolf's Rain,10
170,170.0,Yowamushi Pedal,8
171,171.0,Yowamushi Pedal: Grande Road,7
172,172.0,Yowamushi Pedal: New Generation,7
173,173.0,Yuri!!! on Ice,9
174,174.0,Zankyou no Terror,9
