,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,7
1,1.0,Accel World,9
2,2.0,Akagami no Shirayuki-hime,6
3,3.0,Akatsuki no Yona,7
4,4.0,Aldnoah.Zero,7
5,5.0,Amagami SS,7
6,6.0,Amagi Brilliant Park,8
7,7.0,Angel Beats!,7
9,9.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
10,10.0,Ansatsu Kyoushitsu (TV),7
11,11.0,Ao Haru Ride,7
12,12.0,Arslan Senki (TV),7
13,13.0,Arslan Senki (TV): Fuujin Ranbu,8
14,14.0,Bakuman.,8
15,15.0,Bakuman. 2nd Season,7
16,16.0,Barakamon,8
17,17.0,Beck,9
18,18.0,Boku dake ga Inai Machi,8
19,19.0,Btooom!,9
21,21.0,Chobits,9
22,22.0,Clannad,9
23,23.0,Clannad: After Story,10
27,27.0,Claymore,9
28,28.0,Code Geass: Hangyaku no Lelouch,8
33,33.0,Deadman Wonderland,8
34,34.0,Death Note,9
35,35.0,Death Parade,9
39,39.0,Drifters,7
40,40.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
41,41.0,Elfen Lied,8
42,42.0,Ergo Proxy,8
43,43.0,Eureka Seven,9
44,44.0,Fate/stay night,7
46,46.0,Fullmetal Alchemist,9
47,47.0,Fullmetal Alchemist: Brotherhood,9
48,48.0,Gakkougurashi!,7
49,49.0,Garo: Honoo no Kokuin,8
50,50.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9
51,51.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7
52,52.0,Gekkan Shoujo Nozaki-kun,8
53,53.0,God Eater,6
55,55.0,Great Teacher Onizuka,8
56,56.0,Hai to Gensou no Grimgar,8
57,57.0,Haibane Renmei,8
60,60.0,Handa-kun,9
61,61.0,Hataraku Maou-sama!,8
63,63.0,Highschool of the Dead,9
64,64.0,Hitsugi no Chaika,7
65,65.0,Howl no Ugoku Shiro,8
68,68.0,K-On!,7
70,70.0,Kami nomi zo Shiru Sekai,7
74,74.0,Kimi ni Todoke 2nd Season,7
75,75.0,Kimi no Na wa.,9
78,78.0,Kiseijuu: Sei no Kakuritsu,9
79,79.0,Knight's & Magic,7
80,80.0,Koe no Katachi,10
81,81.0,Kokoro ga Sakebitagatterunda.,8
82,82.0,Kono Subarashii Sekai ni Shukufuku wo!,7
85,85.0,Log Horizon,8
86,86.0,Log Horizon 2nd Season,7
90,90.0,Magi: The Labyrinth of Magic,7
91,91.0,Mahouka Koukou no Rettousei,8
95,95.0,Mob Psycho 100,8
97,97.0,Nanatsu no Taizai,8
98,98.0,Naruto,8
99,99.0,Naruto: Shippuuden,9
100,100.0,Nejimaki Seirei Senki: Tenkyou no Alderamin,8
104,104.0,Nodame Cantabile,8
105,105.0,Nodame Cantabile Finale,6
106,106.0,Nodame Cantabile: Paris-hen,7
108,108.0,Nurarihyon no Mago,7
110,110.0,One Punch Man,10
112,112.0,Ookami Shoujo to Kuro Ouji,4
113,113.0,Ookami to Koushinryou,7
114,114.0,Orange,8
115,115.0,Ore Monogatari!!,9
116,116.0,Overlord,9
117,117.0,Owari no Seraph,8
118,118.0,Owari no Seraph: Nagoya Kessen-hen,8
120,120.0,Plastic Memories,8
122,122.0,Re:Zero kara Hajimeru Isekai Seikatsu,9
123,123.0,ReLIFE,8
124,124.0,Rokka no Yuusha,7
126,126.0,Sakamoto desu ga?,9
131,131.0,Shakugan no Shana,8
132,132.0,Shigatsu wa Kimi no Uso,8
133,133.0,Shiki,9
134,134.0,Shingeki no Bahamut: Genesis,8
136,136.0,Shingeki no Kyojin Season 2,7
139,139.0,Shokugeki no Souma,8
140,140.0,Sidonia no Kishi,8
141,141.0,Sidonia no Kishi: Daikyuu Wakusei Seneki,8
148,148.0,Tales of Zestiria the X,7
152,152.0,Tonari no Kaibutsu-kun,8
155,155.0,Uchouten Kazoku,8
159,159.0,Wolf's Rain,7
160,160.0,Youjo Senki,8
162,162.0,Zero no Tsukaima,7
