,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,9
1,1.0,Air Gear,8
2,2.0,Akame ga Kill!,8
3,3.0,Amagami SS,7
4,4.0,Amagami SS+ Plus,7
5,5.0,Another,8
6,6.0,Ansatsu Kyoushitsu (TV),9
7,7.0,Ansatsu Kyoushitsu (TV) 2nd Season,9
8,8.0,Ao no Exorcist,9
9,9.0,Ao no Exorcist: Kyoto Fujouou-hen,7
10,10.0,Arakawa Under the Bridge,8
12,12.0,Bakemonogatari,9
13,13.0,Bakuman.,8
14,14.0,Bakuman. 2nd Season,9
15,15.0,Bakuman. 3rd Season,9
16,16.0,Beck,9
17,17.0,Ben-To,8
18,18.0,Black Cat,8
19,19.0,Black Lagoon,8
20,20.0,Black Lagoon: The Second Barrage,8
21,21.0,Bleach,9
22,22.0,Boku dake ga Inai Machi,10
23,23.0,Boku no Hero Academia,9
24,24.0,Boku wa Tomodachi ga Sukunai,8
25,25.0,Boku wa Tomodachi ga Sukunai Next,7
26,26.0,Btooom!,8
27,27.0,Bungou Stray Dogs,8
28,28.0,Bungou Stray Dogs 2nd Season,9
29,29.0,Charlotte,8
31,31.0,Chuunibyou demo Koi ga Shitai!,8
32,32.0,Clannad,9
33,33.0,Clannad: After Story,9
36,36.0,Code Geass: Hangyaku no Lelouch,9
37,37.0,Code Geass: Hangyaku no Lelouch R2,10
40,40.0,Darker than Black: Kuro no Keiyakusha,8
41,41.0,Darker than Black: Ryuusei no Gemini,7
42,42.0,Date A Live,7
43,43.0,Date A Live II,7
45,45.0,Deadman Wonderland,7
46,46.0,Death Note,10
47,47.0,Death Parade,9
48,48.0,Demi-chan wa Kataritai,8
50,50.0,Diamond no Ace,8
51,51.0,Dragon Ball,8
53,53.0,Dragon Ball Z,8
54,54.0,Dragon Ball Z Movie 15: Fukkatsu no F,7
55,55.0,Durarara!!,9
56,56.0,Durarara!!x2 Ketsu,9
57,57.0,Durarara!!x2 Shou,9
58,58.0,Durarara!!x2 Ten,9
59,59.0,Elfen Lied,8
62,62.0,Fate/stay night,8
63,63.0,Fate/stay night: Unlimited Blade Works,9
64,64.0,Fate/stay night: Unlimited Blade Works 2nd Season,9
65,65.0,Fate/Zero,9
66,66.0,Fate/Zero 2nd Season,9
68,68.0,Full Metal Panic!,8
69,69.0,Fullmetal Alchemist: Brotherhood,10
74,74.0,Golden Time,7
75,75.0,Grappler Baki (TV),8
76,76.0,Great Teacher Onizuka,9
