,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,9
1,1.0,91 Days,6
2,2.0,ACCA: 13-ku Kansatsu-ka,8
3,3.0,Afro Samurai,4
4,4.0,Afro Samurai: Resurrection,3
6,6.0,Ajin,6
7,7.0,Ajin 2nd Season,6
9,9.0,Akira,8
10,10.0,Amaama to Inazuma,6
13,13.0,Another,5
15,15.0,Ansatsu Kyoushitsu (TV),7
16,16.0,Ansatsu Kyoushitsu (TV) 2nd Season,7
17,17.0,Aoki Densetsu Shoot!,7
22,22.0,Ayakashi: Japanese Classic Horror,6
23,23.0,Bakemono no Ko,9
24,24.0,Bakuman.,7
25,25.0,Bakuman. 2nd Season,8
27,27.0,Bakuman. 3rd Season,8
29,29.0,Barakamon,8
30,30.0,Basilisk: Kouga Ninpou Chou,8
32,32.0,Beck,8
33,33.0,Berserk: Ougon Jidai-hen I - Haou no Tamago,7
34,34.0,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8
43,43.0,Black Lagoon,7
46,46.0,Black Lagoon: The Second Barrage,7
47,47.0,Bleach,6
48,48.0,Bleach Movie 1: Memories of Nobody,7
49,49.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,6
50,50.0,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,6
51,51.0,Bleach Movie 4: Jigoku-hen,7
55,55.0,Boku dake ga Inai Machi,7
56,56.0,Boku no Hero Academia,6
57,57.0,Boruto: Naruto the Movie,6
58,58.0,Btooom!,6
59,59.0,Byousoku 5 Centimeter,7
62,62.0,Captain Tsubasa: Road to 2002,6
64,64.0,Chi's Sweet Home,6
65,65.0,Chihayafuru,8
66,66.0,Chihayafuru 2,8
68,68.0,Claymore,6
69,69.0,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,5
70,70.0,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,6
71,71.0,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,6
72,72.0,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,5
74,74.0,Code Geass: Hangyaku no Lelouch,7
75,75.0,Code Geass: Hangyaku no Lelouch R2,5
77,77.0,Cowboy Bebop,9
78,78.0,Cowboy Bebop: Tengoku no Tobira,9
79,79.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
80,80.0,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,6
81,81.0,Dareka no Manazashi,6
82,82.0,Darker than Black: Kuro no Keiyakusha,8
85,85.0,Darker than Black: Ryuusei no Gemini,6
87,87.0,Deadman Wonderland,4
89,89.0,Death Note,8
96,96.0,Dragon Ball,8
98,98.0,Dragon Ball Z,7
106,106.0,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",7
110,110.0,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,3
111,111.0,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,3
112,112.0,Dragon Ball Z Movie 14: Kami to Kami,4
113,113.0,Dragon Ball Z Movie 15: Fukkatsu no F,6
119,119.0,Durarara!!,7
121,121.0,Durarara!!x2 Ketsu,6
123,123.0,Durarara!!x2 Shou,7
124,124.0,Durarara!!x2 Ten,7
125,125.0,ef: A Tale of Melodies.,6
126,126.0,ef: A Tale of Memories.,8
128,128.0,Eikoku Koi Monogatari Emma,7
129,129.0,Elfen Lied,8
131,131.0,Ergo Proxy,9
132,132.0,Evangelion: 1.0 You Are (Not) Alone,8
133,133.0,Evangelion: 2.0 You Can (Not) Advance,6
134,134.0,Evangelion: 3.0 You Can (Not) Redo,2
136,136.0,Fate/stay night,4
137,137.0,Fate/Zero,7
138,138.0,Fate/Zero 2nd Season,7
139,139.0,Final Fantasy VII: Advent Children,5
140,140.0,Full Metal Panic!,7
142,142.0,Full Metal Panic? Fumoffu,8
143,143.0,Fullmetal Alchemist,7
144,144.0,Fullmetal Alchemist: Brotherhood,8
146,146.0,Fullmetal Alchemist: The Conqueror of Shamballa,7
147,147.0,Fune wo Amu,7
151,151.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",6
152,152.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",5
154,154.0,Gekkan Shoujo Nozaki-kun,8
157,157.0,Ghost in the Shell,9
158,158.0,Ghost in the Shell 2: Innocence,9
160,160.0,Ghost in the Shell: Stand Alone Complex,10
162,162.0,Ghost in the Shell: Stand Alone Complex 2nd GIG,9
163,163.0,Giant Killing,7
164,164.0,Gin no Saji,8
165,165.0,Gin no Saji 2nd Season,8
166,166.0,Gintama,8
167,167.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,6
168,168.0,Gintama',7
169,169.0,Gintama': Enchousen,5
170,170.0,Gintama.,7
175,175.0,Great Teacher Onizuka,8
178,178.0,Hai to Gensou no Grimgar,8
180,180.0,Haibane Renmei,8
181,181.0,Haikyuu!!,9
182,182.0,Haikyuu!! Second Season,9
183,183.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,8
186,186.0,Handa-kun,5
187,187.0,Harmonie,4
188,188.0,Heisei Tanuki Gassen Ponpoko,8
189,189.0,Hellsing,6
193,193.0,Highschool of the Dead,5
195,195.0,Higurashi no Naku Koro ni,3
200,200.0,Hotaru no Haka,9
201,201.0,Hotarubi no Mori e,6
202,202.0,Howl no Ugoku Shiro,7
203,203.0,Hunter x Hunter (2011),7
208,208.0,Jin-Rou,6
210,210.0,Juubee Ninpuuchou,7
217,217.0,Kanojo to Kanojo no Neko: Everything Flows,6
218,218.0,Kara no Kyoukai 1: Fukan Fuukei,6
219,219.0,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7
220,220.0,Kara no Kyoukai 3: Tsuukaku Zanryuu,6
221,221.0,Kara no Kyoukai 4: Garan no Dou,8
222,222.0,Kara no Kyoukai 5: Mujun Rasen,8
223,223.0,Kara no Kyoukai 6: Boukyaku Rokuon,7
224,224.0,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),6
225,225.0,Kara no Kyoukai Remix: Gate of Seventh Heaven,5
227,227.0,Karigurashi no Arrietty,8
229,229.0,Kenpuu Denki Berserk,7
233,233.0,Kino no Tabi: The Beautiful World,7
234,234.0,Kotonoha no Niwa,7
236,236.0,"Kumo no Mukou, Yakusoku no Basho",5
237,237.0,Kurenai no Buta,9
238,238.0,Kuroko no Basket,8
239,239.0,Kuroko no Basket 2nd Season,7
240,240.0,Kuroko no Basket 3rd Season,6
251,251.0,Magi: Sinbad no Bouken (TV),6
