,Unnamed: 0.1.1,Name,Score
3,3.0,Accel World,8
5,5.0,Aho Girl,7
6,6.0,Ajin,9
7,7.0,Akame ga Kill!,8
8,8.0,Angel Beats!,9
10,10.0,Ansatsu Kyoushitsu (TV),9
11,11.0,Ansatsu Kyoushitsu (TV) 2nd Season,9
13,13.0,Ao no Exorcist,9
14,14.0,Ao no Exorcist: Kyoto Fujouou-hen,10
15,15.0,Baka to Test to Shoukanjuu,8
16,16.0,Baka to Test to Shoukanjuu Ni!,8
18,18.0,Beelzebub,9
19,19.0,Black Bullet,7
20,20.0,Bleach,9
21,21.0,Blood Lad,9
23,23.0,Boku dake ga Inai Machi,9
24,24.0,Boku no Hero Academia,9
25,25.0,Btooom!,8
27,27.0,Bungou Stray Dogs,8
29,29.0,Charlotte,9
31,31.0,Code Geass: Hangyaku no Lelouch,9
32,32.0,Code Geass: Hangyaku no Lelouch R2,9
36,36.0,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,10
37,37.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,10
38,38.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,9
39,39.0,Date A Live,6
40,40.0,Date A Live II,6
41,41.0,Deadman Wonderland,8
42,42.0,Death Note,10
43,43.0,Death Parade,8
46,46.0,Dragon Ball,10
48,48.0,Dragon Ball Z,10
49,49.0,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",8
51,51.0,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,7
53,53.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
54,54.0,Fate/stay night: Unlimited Blade Works,9
55,55.0,Fate/stay night: Unlimited Blade Works 2nd Season,9
58,58.0,Fullmetal Alchemist: Brotherhood,10
61,61.0,Gamers!,7
62,62.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
63,63.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
65,65.0,Grisaia no Kajitsu,8
67,67.0,Grisaia no Rakuen,8
69,69.0,Guilty Crown,8
72,72.0,Hai to Gensou no Grimgar,8
75,75.0,Hataraku Maou-sama!,8
78,78.0,High School DxD,8
79,79.0,High School DxD BorN,7
81,81.0,High School DxD New,7
85,85.0,Highschool of the Dead,6
88,88.0,Hunter x Hunter (2011),10
98,98.0,Kami nomi zo Shiru Sekai,7
99,99.0,Kami nomi zo Shiru Sekai II,7
100,100.0,Kami nomi zo Shiru Sekai: Megami-hen,7
102,102.0,Kaze no Stigma,8
103,103.0,Kekkai Sensen,8
104,104.0,Kimi no Na wa.,10
105,105.0,Kiznaiver,9
107,107.0,Kono Subarashii Sekai ni Shukufuku wo!,9
108,108.0,Kono Subarashii Sekai ni Shukufuku wo! 2,9
115,115.0,Log Horizon,9
116,116.0,Log Horizon 2nd Season,9
119,119.0,Magi: The Labyrinth of Magic,9
121,121.0,Mahouka Koukou no Rettousei,10
123,123.0,Mirai Nikki (TV),9
125,125.0,Mob Psycho 100,9
126,126.0,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,9
129,129.0,Nanatsu no Taizai,9
132,132.0,No Game No Life,10
134,134.0,Noragami,9
135,135.0,Noragami Aragoto,9
165,165.0,One Punch Man,10
169,169.0,Overlord,9
170,170.0,Owari no Seraph,8
171,171.0,Owari no Seraph: Nagoya Kessen-hen,8
175,175.0,Rakudai Kishi no Cavalry,9
176,176.0,Re:Zero kara Hajimeru Isekai Seikatsu,10
181,181.0,Sakamoto desu ga?,8
186,186.0,Shingeki no Kyojin,9
188,188.0,Shingeki no Kyojin Season 2,10
195,195.0,Shokugeki no Souma,9
196,196.0,Shokugeki no Souma: Ni no Sara,9
197,197.0,Steins;Gate,10
202,202.0,Sword Art Online,9
205,205.0,Tokyo Ghoul,9
207,207.0,Tokyo Ravens,8
208,208.0,Trinity Seven,8
211,211.0,Tsurezure Children,8
212,212.0,Yamada-kun to 7-nin no Majo (TV),7
213,213.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),10
215,215.0,Zero no Tsukaima,7
216,216.0,Zero no Tsukaima: Futatsuki no Kishi,7
217,217.0,Zero no Tsukaima: Princesses no Rondo,7
