,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,9
1,1,Boku dake ga Inai Machi,9
2,2,Boku no Hero Academia,10
5,5,Death Note,8
6,6,Death Parade,9
7,7,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
9,9,Fate/stay night,7
10,10,Fate/stay night: Unlimited Blade Works,10
12,12,Fate/stay night: Unlimited Blade Works 2nd Season,10
13,13,Fate/Zero,10
14,14,Fate/Zero 2nd Season,10
15,15,Fullmetal Alchemist: Brotherhood,10
17,17,Gabriel DropOut,9
19,19,Hataraku Maou-sama!,8
20,20,Himouto! Umaru-chan,8
21,21,Hotaru no Haka,7
22,22,Kenpuu Denki Berserk,9
23,23,Kimi no Na wa.,9
24,24,Kiseijuu: Sei no Kakuritsu,9
25,25,Kokoro Connect,8
27,27,Kono Subarashii Sekai ni Shukufuku wo!,10
28,28,Kono Subarashii Sekai ni Shukufuku wo! 2,10
31,31,Mahou Shoujo Madoka Magica,9
33,33,Mob Psycho 100,9
34,34,Nichijou,9
35,35,One Punch Man,10
38,38,Overlord,10
39,39,Rakudai Kishi no Cavalry,8
40,40,Re:Zero kara Hajimeru Isekai Seikatsu,10
41,41,ReLIFE,8
43,43,Sakurasou no Pet na Kanojo,7
44,44,Sen to Chihiro no Kamikakushi,8
45,45,Shingeki no Kyojin,10
47,47,Shingeki no Kyojin Season 2,10
50,50,Steins;Gate,10
51,51,Toradora!,7
52,52,Trinity Seven,8
55,55,Tsurezure Children,8
56,56,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
58,58,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
60,60,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
