,Unnamed: 0.1.1,Name,Score
1,1.0,Akame ga Kill!,7
5,5.0,Another,8
6,6.0,Ansatsu Kyoushitsu (TV),8
7,7.0,Ansatsu Kyoushitsu (TV) 2nd Season,9
13,13.0,Black Bullet,7
15,15.0,Boku no Hero Academia,9
18,18.0,Boku wa Tomodachi ga Sukunai,8
19,19.0,Boku wa Tomodachi ga Sukunai Next,8
22,22.0,Chuunibyou demo Koi ga Shitai!,9
23,23.0,Chuunibyou demo Koi ga Shitai! Ren,8
25,25.0,Cowboy Bebop,9
26,26.0,D-Frag!,7
29,29.0,Date A Live,7
30,30.0,Date A Live II,7
34,34.0,Death Note,10
39,39.0,Elfen Lied,9
41,41.0,Evangelion: 1.0 You Are (Not) Alone,8
42,42.0,Evangelion: 2.0 You Can (Not) Advance,9
43,43.0,Evangelion: 3.0 You Can (Not) Redo,6
45,45.0,Fullmetal Alchemist: Brotherhood,10
51,51.0,Girls und Panzer der Film,8
69,69.0,Koe no Katachi,9
71,71.0,Kono Subarashii Sekai ni Shukufuku wo!,9
72,72.0,Kono Subarashii Sekai ni Shukufuku wo! 2,9
83,83.0,Mob Psycho 100,8
89,89.0,Neon Genesis Evangelion,8
90,90.0,Neon Genesis Evangelion: The End of Evangelion,8
92,92.0,Nisekoi,7
95,95.0,Noragami,8
97,97.0,One Punch Man,9
113,113.0,Sakurasou no Pet na Kanojo,9
118,118.0,Shigatsu wa Kimi no Uso,10
120,120.0,Shingeki no Kyojin,9
125,125.0,Sword Art Online,8
140,140.0,Tonari no Kaibutsu-kun,8
141,141.0,Toradora!,9
