,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,8
2,2.0,Accel World,3
3,3.0,Akatsuki no Yona,5
4,4.0,Akira,5
6,6.0,Angel Beats!,4
8,8.0,Ao no Exorcist,4
9,9.0,Baccano!,8
10,10.0,Bakemonogatari,7
11,11.0,Bakuman.,6
13,13.0,Boku no Hero Academia,7
14,14.0,Btooom!,3
15,15.0,Byousoku 5 Centimeter,4
17,17.0,Code Geass: Hangyaku no Lelouch,5
18,18.0,Code Geass: Hangyaku no Lelouch R2,3
20,20.0,Cowboy Bebop,7
21,21.0,Cowboy Bebop: Tengoku no Tobira,7
22,22.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,3
23,23.0,Danshi Koukousei no Nichijou,7
24,24.0,Dareka no Manazashi,6
25,25.0,Date A Live,3
26,26.0,Date A Live II,3
27,27.0,Deadman Wonderland,3
30,30.0,Fate/Zero,7
31,31.0,Fate/Zero 2nd Season,7
32,32.0,FLCL,8
33,33.0,Flying Witch,6
34,34.0,Free!,5
36,36.0,Fullmetal Alchemist: Brotherhood,7
38,38.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",4
43,43.0,Haibane Renmei,8
44,44.0,Haikyuu!!,7
45,45.0,Haikyuu!! Second Season,7
46,46.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,6
47,47.0,Hajime no Ippo,8
50,50.0,Hataraku Maou-sama!,4
51,51.0,Highschool of the Dead,3
54,54.0,Howl no Ugoku Shiro,6
59,59.0,JoJo no Kimyou na Bouken (TV),7
60,60.0,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8
61,61.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,6
63,63.0,Kara no Kyoukai 1: Fukan Fuukei,5
66,66.0,Kaze Tachinu,7
68,68.0,Kiseijuu: Sei no Kakuritsu,6
69,69.0,Kiznaiver,5
70,70.0,Kobayashi-san Chi no Maid Dragon,7
71,71.0,Koe no Katachi,9
73,73.0,Kono Subarashii Sekai ni Shukufuku wo!,6
75,75.0,Log Horizon,7
76,76.0,Magi: Sinbad no Bouken (TV),5
77,77.0,Mahou Shoujo Madoka Magica,5
80,80.0,Mikakunin de Shinkoukei,5
81,81.0,Mimi wo Sumaseba,9
82,82.0,Mob Psycho 100,8
84,84.0,Mobile Suit Gundam: Iron-Blooded Orphans,6
85,85.0,Mononoke,8
86,86.0,Mononoke Hime,8
88,88.0,Mushibugyou,4
90,90.0,Nanatsu no Taizai,5
91,91.0,Natsume Yuujinchou,7
93,93.0,Nekomonogatari: Kuro,7
94,94.0,Nisemonogatari,7
95,95.0,No Game No Life,4
97,97.0,Nobunaga Concerto,6
98,98.0,Noragami,6
99,99.0,One Punch Man,6
101,101.0,Overlord,4
102,102.0,Panty & Stocking with Garterbelt,7
103,103.0,Perfect Blue,8
106,106.0,Psycho-Pass,5
108,108.0,Redline,8
110,110.0,Samurai Champloo,8
111,111.0,Sen to Chihiro no Kamikakushi,8
112,112.0,Sennen Joyuu,8
113,113.0,Senyuu.,7
115,115.0,Shakugan no Shana,3
117,117.0,Shigatsu wa Kimi no Uso,5
118,118.0,Shigofumi,6
119,119.0,Shigurui,7
120,120.0,Shingeki no Bahamut: Genesis,6
121,121.0,Shingeki no Kyojin,5
123,123.0,Shokugeki no Souma,6
124,124.0,Shouwa Genroku Rakugo Shinjuu,8
126,126.0,Soul Eater,6
127,127.0,Space Dandy,7
128,128.0,Stranger: Mukou Hadan,7
130,130.0,Sword Art Online,3
131,131.0,Tengen Toppa Gurren Lagann,9
133,133.0,Tokyo Ghoul,4
136,136.0,Top wo Nerae! Gunbuster,6
137,137.0,Trigun,6
138,138.0,Tsuritama,6
139,139.0,Usagi Drop,8
143,143.0,Zoku Natsume Yuujinchou,8
