,Unnamed: 0.1.1,Name,Score
3,3.0,Accel World,8
7,7.0,Aho Girl,9
8,8.0,Ajin,8
9,9.0,Ajin 2nd Season,9
10,10.0,Akame ga Kill!,7
15,15.0,Amagi Brilliant Park,8
18,18.0,Angel Beats!,9
21,21.0,Another,9
25,25.0,Ansatsu Kyoushitsu (TV),7
26,26.0,Ansatsu Kyoushitsu (TV) 2nd Season,9
32,32.0,Ben-To,8
34,34.0,Bleach,9
35,35.0,Bleach Movie 1: Memories of Nobody,7
36,36.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7
37,37.0,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7
38,38.0,Bleach Movie 4: Jigoku-hen,8
41,41.0,Boku dake ga Inai Machi,10
42,42.0,Boku no Hero Academia,9
46,46.0,Boku wa Tomodachi ga Sukunai,8
48,48.0,Boku wa Tomodachi ga Sukunai Next,8
50,50.0,Boruto: Naruto the Movie,9
64,64.0,Charlotte,10
75,75.0,Date A Live,8
76,76.0,Date A Live II,8
77,77.0,Date A Live Movie: Mayuri Judgment,9
80,80.0,Death Billiards,8
81,81.0,Death Parade,8
87,87.0,Drifters,9
89,89.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
92,92.0,Fairy Tail,9
93,93.0,Fairy Tail (2014),8
94,94.0,Fairy Tail Movie 1: Houou no Miko,8
100,100.0,Fate/stay night,9
101,101.0,Fate/stay night: Unlimited Blade Works,10
103,103.0,Fate/stay night: Unlimited Blade Works 2nd Season,10
105,105.0,Fate/Zero,10
106,106.0,Fate/Zero 2nd Season,10
108,108.0,Final Fantasy VII: Advent Children,9
109,109.0,Final Fantasy VII: Advent Children - Venice Film Festival Footage,9
118,118.0,Fullmetal Alchemist,8
119,119.0,Fullmetal Alchemist: Brotherhood,9
124,124.0,Fullmetal Alchemist: The Conqueror of Shamballa,7
125,125.0,Fullmetal Alchemist: The Sacred Star of Milos,7
130,130.0,Gamers!,7
131,131.0,Gangsta.,9
133,133.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9
134,134.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
139,139.0,God Eater,8
143,143.0,Grisaia no Kajitsu,9
147,147.0,Grisaia no Rakuen,9
150,150.0,Haiyore! Nyaruko-san W,8
154,154.0,Hentai Ouji to Warawanai Neko.,7
158,158.0,High School DxD,7
159,159.0,High School DxD BorN,7
161,161.0,High School DxD New,7
179,179.0,Jigoku Shoujo,8
183,183.0,Kami nomi zo Shiru Sekai,9
184,184.0,Kami nomi zo Shiru Sekai II,9
194,194.0,Kimi no Na wa.,10
195,195.0,Kiseijuu: Sei no Kakuritsu,10
196,196.0,Knight's & Magic,8
200,200.0,Kokoro Connect,10
202,202.0,Kono Bijutsubu ni wa Mondai ga Aru!,7
205,205.0,Kono Subarashii Sekai ni Shukufuku wo!,8
206,206.0,Kono Subarashii Sekai ni Shukufuku wo! 2,9
209,209.0,Kore wa Zombie Desu ka?,9
210,210.0,Kore wa Zombie Desu ka? of the Dead,9
237,237.0,Mayo Chiki!,8
241,241.0,Mob Psycho 100,9
242,242.0,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,8
251,251.0,Nanatsu no Taizai,8
253,253.0,Nanatsu no Taizai: Seisen no Shirushi,9
254,254.0,Naruto,8
264,264.0,Naruto: Shippuuden,9
265,265.0,Naruto: Shippuuden Movie 1,8
266,266.0,Naruto: Shippuuden Movie 2 - Kizuna,8
267,267.0,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,7
268,268.0,Naruto: Shippuuden Movie 4 - The Lost Tower,8
269,269.0,Naruto: Shippuuden Movie 5 - Blood Prison,7
270,270.0,Naruto: Shippuuden Movie 6 - Road to Ninja,9
274,274.0,Nisekoi,8
275,275.0,Nisekoi:,8
276,276.0,No Game No Life,8
278,278.0,Oda Nobuna no Yabou,9
283,283.0,One Punch Man,10
291,291.0,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",8
293,293.0,Owari no Seraph,8
295,295.0,Owari no Seraph: Nagoya Kessen-hen,9
298,298.0,Plastic Memories,9
304,304.0,Rakudai Kishi no Cavalry,8
305,305.0,Re:Creators,9
308,308.0,Re:Zero kara Hajimeru Isekai Seikatsu,10
311,311.0,Rewrite 2nd Season,9
317,317.0,Saenai Heroine no Sodatekata,8
322,322.0,Sakurasou no Pet na Kanojo,9
328,328.0,Seitokai no Ichizon,8
333,333.0,Sekirei: Pure Engagement,8
334,334.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7
335,335.0,Shingeki no Kyojin,10
336,336.0,Shingeki no Kyojin Season 2,8
344,344.0,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,9
347,347.0,Sora no Otoshimono,7
348,348.0,Sora no Otoshimono: Forte,8
349,349.0,Sora no Otoshimono: Tokeijikake no Angeloid,8
350,350.0,Soul Eater,9
357,357.0,Sword Art Online,8
369,369.0,The Last: Naruto the Movie,9
371,371.0,To LOVE-Ru Darkness,8
372,372.0,To LOVE-Ru Darkness 2nd,8
377,377.0,Toaru Majutsu no Index,8
378,378.0,Toaru Majutsu no Index II,8
381,381.0,Toaru Majutsu no Index: Endymion no Kiseki,8
382,382.0,Tokyo Ghoul,9
387,387.0,Trinity Seven,8
391,391.0,Utawarerumono,8
399,399.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
401,401.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
403,403.0,Yamada-kun to 7-nin no Majo (TV),9
405,405.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),9
410,410.0,Zankyou no Terror,8
411,411.0,Zero no Tsukaima,8
412,412.0,Zero no Tsukaima: Futatsuki no Kishi,8
413,413.0,Zero no Tsukaima: Princesses no Rondo,8
