,Unnamed: 0.1.1,Name,Score
0,0.0,91 Days,7
1,1.0,Ajin,7
2,2.0,Ajin 2nd Season,7
3,3.0,Amagi Brilliant Park,6
6,6.0,Bakemonogatari,8
8,8.0,Boku dake ga Inai Machi,7
9,9.0,Boku no Hero Academia,7
10,10.0,Bungou Stray Dogs,6
11,11.0,Bungou Stray Dogs 2nd Season,7
12,12.0,Byousoku 5 Centimeter,4
13,13.0,Cowboy Bebop,8
14,14.0,Cowboy Bebop: Tengoku no Tobira,7
16,16.0,Dareka no Manazashi,5
17,17.0,Death Billiards,6
18,18.0,Death Note,7
19,19.0,Death Parade,7
20,20.0,Demi-chan wa Kataritai,6
22,22.0,Drifters,6
24,24.0,Evangelion: 1.0 You Are (Not) Alone,8
25,25.0,Eve no Jikan (Movie),7
26,26.0,FLCL,8
27,27.0,Flip Flappers,9
28,28.0,Flying Witch,8
29,29.0,Fullmetal Alchemist: Brotherhood,9
30,30.0,Fune wo Amu,7
31,31.0,Gabriel DropOut,7
33,33.0,Gake no Ue no Ponyo,7
34,34.0,Gekkan Shoujo Nozaki-kun,7
37,37.0,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,7
38,38.0,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7
39,39.0,Gochuumon wa Usagi desu ka?,7
40,40.0,Haibane Renmei,9
42,42.0,Hana to Alice: Satsujin Jiken,7
43,43.0,Hanamonogatari,8
45,45.0,Hibike! Euphonium,6
46,46.0,Hibike! Euphonium 2,7
48,48.0,Honobono Log,6
50,50.0,Hotaru no Haka,6
51,51.0,Hunter x Hunter (2011),9
55,55.0,JoJo no Kimyou na Bouken (TV),7
56,56.0,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8
57,57.0,JoJo no Kimyou na Bouken: Stardust Crusaders,7
58,58.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,7
59,59.0,K-On!,7
60,60.0,K-On! Movie,8
61,61.0,K-On!!,8
64,64.0,Katanagatari,9
65,65.0,Kimi no Na wa.,8
66,66.0,Kiseijuu: Sei no Kakuritsu,7
68,68.0,Kizumonogatari I: Tekketsu-hen,8
69,69.0,Kobayashi-san Chi no Maid Dragon,7
70,70.0,Koe no Katachi,8
71,71.0,Kono Bijutsubu ni wa Mondai ga Aru!,6
73,73.0,Kono Subarashii Sekai ni Shukufuku wo! 2,7
76,76.0,Kotonoha no Niwa,5
77,77.0,Little Witch Academia,6
78,78.0,Little Witch Academia (TV),8
79,79.0,Love Live! School Idol Project,6
80,80.0,Made in Abyss,8
82,82.0,Mahou Shoujo Madoka Magica,9
85,85.0,Mob Psycho 100,7
86,86.0,Monogatari Series: Second Season,8
87,87.0,Nejimaki Seirei Senki: Tenkyou no Alderamin,6
88,88.0,Nekomonogatari: Kuro,7
89,89.0,Neon Genesis Evangelion,10
90,90.0,Neon Genesis Evangelion: The End of Evangelion,10
91,91.0,New Game!,6
92,92.0,New Game!!,5
94,94.0,Nisemonogatari,8
95,95.0,Non Non Biyori,8
96,96.0,Non Non Biyori Repeat,8
102,102.0,Ookami Kodomo no Ame to Yuki,7
103,103.0,Owarimonogatari,7
105,105.0,Perfect Blue,9
106,106.0,Ping Pong The Animation,9
108,108.0,Re:Zero kara Hajimeru Isekai Seikatsu,6
109,109.0,ReLIFE,7
110,110.0,Saenai Heroine no Sodatekata,5
113,113.0,Sakamoto desu ga?,7
115,115.0,Sakurasou no Pet na Kanojo,4
117,117.0,Sen to Chihiro no Kamikakushi,7
118,118.0,Serial Experiments Lain,9
120,120.0,Shigatsu wa Kimi no Uso,6
121,121.0,Shingeki no Kyojin,7
123,123.0,Shingeki no Kyojin Season 2,7
125,125.0,Shirobako,8
126,126.0,Shokugeki no Souma,7
127,127.0,Shouwa Genroku Rakugo Shinjuu,9
128,128.0,So Ra No Wo To,9
137,137.0,Summer Wars,7
138,138.0,Suzumiya Haruhi no Shoushitsu,8
139,139.0,Suzumiya Haruhi no Yuuutsu,7
141,141.0,Tamako Love Story,7
143,143.0,Tanaka-kun wa Itsumo Kedaruge,8
144,144.0,Tengen Toppa Gurren Lagann,9
147,147.0,Texhnolyze,9
148,148.0,Tokyo Ghoul,5
150,150.0,Top wo Nerae! Gunbuster,8
151,151.0,Toradora!,7
153,153.0,Tsukimonogatari,6
154,154.0,Tsumiki no Ie,8
155,155.0,Tsurezure Children,7
156,156.0,Uchuu Patrol Luluco,7
159,159.0,WWW.Working!!,7
160,160.0,Yojouhan Shinwa Taikei,8
161,161.0,Yuri!!! on Ice,7
167,167.0,Zankyou no Terror,5
