,Unnamed: 0.1.1,Name,Score
0,0,Akira,6
5,5,Boku no Hero Academia,10
6,6,Boruto: Naruto the Movie,10
8,8,Death Note,9
10,10,Dragon Ball,10
13,13,Dragon Ball Kai,10
14,14,Dragon Ball Kai (2014),10
16,16,Dragon Ball Z,10
24,24,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",10
28,28,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,10
29,29,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,10
30,30,Dragon Ball Z Movie 14: Kami to Kami,10
31,31,Dragon Ball Z Movie 15: Fukkatsu no F,10
36,36,Fullmetal Alchemist,8
37,37,Fullmetal Alchemist: Brotherhood,10
38,38,Fullmetal Alchemist: The Conqueror of Shamballa,10
39,39,Fullmetal Alchemist: The Sacred Star of Milos,7
40,40,Hai to Gensou no Grimgar,9
42,42,Howl no Ugoku Shiro,8
43,43,Hunter x Hunter (2011),8
44,44,Inazuma Eleven,7
45,45,Initial D First Stage,8
46,46,Initial D Second Stage,9
48,48,Kimi no Na wa.,10
49,49,Mob Psycho 100,9
50,50,Nanatsu no Taizai,8
51,51,Nanatsu no Taizai: Seisen no Shirushi,8
52,52,Naruto,10
53,53,Naruto: Shippuuden,10
54,54,Naruto: Shippuuden Movie 4 - The Lost Tower,9
55,55,No Game No Life,10
57,57,One Punch Man,10
59,59,Pokemon: Mewtwo no Gyakushuu,9
62,62,Re:Zero kara Hajimeru Isekai Seikatsu,10
63,63,ReLIFE,8
66,66,Shaman King,9
67,67,Shingeki no Kyojin,9
68,68,Shingeki no Kyojin Season 2,10
70,70,Shokugeki no Souma,9
71,71,Shokugeki no Souma: Ni no Sara,10
73,73,Soul Eater,8
75,75,Steins;Gate,10
80,80,The Last: Naruto the Movie,10
81,81,Tokyo Ghoul,7
