,Unnamed: 0.1.1,Name,Score
0,0.0,Akage no Anne,9
1,1.0,Akira,9
2,2.0,Amaama to Inazuma,7
3,3.0,Angel Beats!,7
6,6.0,Ansatsu Kyoushitsu (TV),8
7,7.0,Ansatsu Kyoushitsu (TV) 2nd Season,7
9,9.0,Arslan Senki (TV),7
10,10.0,Arslan Senki (TV): Fuujin Ranbu,5
11,11.0,Ayakashi: Japanese Classic Horror,7
12,12.0,Baccano!,9
13,13.0,Bakemono no Ko,9
14,14.0,Bakemonogatari,8
16,16.0,Ben-To,6
18,18.0,Boku dake ga Inai Machi,8
19,19.0,Boku no Hero Academia,7
21,21.0,Bungou Stray Dogs,6
22,22.0,Byousoku 5 Centimeter,7
23,23.0,Casshern Sins,9
25,25.0,Charlotte,5
26,26.0,Cowboy Bebop,7
27,27.0,Cowboy Bebop: Tengoku no Tobira,9
31,31.0,Death Note,9
32,32.0,Death Parade,8
36,36.0,Doukyuusei (Movie),6
37,37.0,Dragon Ball,5
39,39.0,Dragon Ball Kai,5
40,40.0,Dragon Ball Kai (2014),5
41,41.0,Dragon Ball Z,3
42,42.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
43,43.0,Durarara!!,8
44,44.0,Durarara!!x2 Ketsu,8
45,45.0,Durarara!!x2 Shou,8
46,46.0,Durarara!!x2 Ten,8
47,47.0,Ergo Proxy,8
48,48.0,Fairy Tail,4
49,49.0,Fairy Tail (2014),5
50,50.0,Fairy Tail Movie 1: Houou no Miko,5
53,53.0,Fate/Zero,6
54,54.0,Flip Flappers,7
55,55.0,Fullmetal Alchemist: Brotherhood,10
56,56.0,Gangsta.,9
57,57.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",6
58,58.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7
59,59.0,Gintama,8
60,60.0,Gintama Movie 1: Shinyaku Benizakura-hen,8
61,61.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8
62,62.0,Gintama',10
63,63.0,Gintama': Enchousen,8
65,65.0,Gintama: Yorinuki Gintama-san on Theater 2D,8
68,68.0,God Eater,6
70,70.0,Gugure! Kokkuri-san,7
71,71.0,Gyakkyou Burai Kaiji: Hakairoku-hen,10
72,72.0,Gyakkyou Burai Kaiji: Ultimate Survivor,10
75,75.0,Haibane Renmei,8
77,77.0,Hanamonogatari,7
79,79.0,Himouto! Umaru-chan,5
81,81.0,Hotaru no Haka,8
82,82.0,Hotarubi no Mori e,7
83,83.0,Howl no Ugoku Shiro,9
84,84.0,Hunter x Hunter (2011),10
85,85.0,Hyouge Mono,9
87,87.0,JoJo no Kimyou na Bouken (TV),7
88,88.0,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,7
89,89.0,JoJo no Kimyou na Bouken: Stardust Crusaders,5
90,90.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,8
93,93.0,Kanojo to Kanojo no Neko: Everything Flows,7
94,94.0,Kara no Kyoukai 1: Fukan Fuukei,6
95,95.0,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),7
96,96.0,Kara no Kyoukai 3: Tsuukaku Zanryuu,8
97,97.0,Kara no Kyoukai 4: Garan no Dou,7
98,98.0,Kara no Kyoukai 5: Mujun Rasen,10
99,99.0,Kara no Kyoukai 6: Boukyaku Rokuon,4
100,100.0,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),8
101,101.0,Kara no Kyoukai: Mirai Fukuin,7
103,103.0,Katanagatari,8
104,104.0,Kekkai Sensen,6
105,105.0,Kill la Kill,8
108,108.0,Kino no Tabi: The Beautiful World,7
109,109.0,Kiznaiver,7
110,110.0,Kizumonogatari I: Tekketsu-hen,8
111,111.0,Kono Subarashii Sekai ni Shukufuku wo!,8
113,113.0,Kore wa Zombie Desu ka?,7
114,114.0,Kore wa Zombie Desu ka? of the Dead,7
117,117.0,Kotonoha no Niwa,9
120,120.0,Little Witch Academia,8
121,121.0,Little Witch Academia: Mahoujikake no Parade,7
122,122.0,Magi: The Labyrinth of Magic,6
126,126.0,Mirai Nikki (TV),4
127,127.0,Mob Psycho 100,8
128,128.0,Monogatari Series: Second Season,9
129,129.0,Mononoke,8
130,130.0,Mononoke Hime,10
131,131.0,Monster,10
133,133.0,Mushishi,9
134,134.0,Mushishi Zoku Shou,8
135,135.0,Mushishi Zoku Shou 2nd Season,8
136,136.0,Nanatsu no Taizai,6
137,137.0,Natsume Yuujinchou,9
138,138.0,Natsume Yuujinchou San,8
139,139.0,Natsume Yuujinchou Shi,8
140,140.0,Nekomonogatari: Kuro,8
141,141.0,Neon Genesis Evangelion,8
142,142.0,Neon Genesis Evangelion: The End of Evangelion,10
143,143.0,Nisekoi,6
145,145.0,Nisemonogatari,7
146,146.0,No Game No Life,7
149,149.0,Noragami,7
150,150.0,Noragami Aragoto,9
157,157.0,Omoide no Marnie,9
159,159.0,One Piece Film: Strong World,8
161,161.0,One Piece Film: Z,8
165,165.0,One Piece Movie 4: Dead End no Bouken,5
166,166.0,One Piece Movie 5: Norowareta Seiken,6
167,167.0,One Piece Movie 6: Omatsuri Danshaku to Himitsu no Shima,9
168,168.0,One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,7
177,177.0,One Punch Man,9
181,181.0,Ookami Kodomo no Ame to Yuki,10
182,182.0,Overlord,7
184,184.0,Owari no Seraph,5
185,185.0,Owarimonogatari,9
186,186.0,Owarimonogatari 2nd Season,9
188,188.0,Panty & Stocking with Garterbelt,8
189,189.0,Paprika,5
190,190.0,Perfect Blue,9
191,191.0,Pokemon,5
195,195.0,Prison School,9
198,198.0,Rakudai Kishi no Cavalry,7
200,200.0,Re:Zero kara Hajimeru Isekai Seikatsu,7
201,201.0,Redline,9
202,202.0,Rokka no Yuusha,8
204,204.0,Romeo no Aoi Sora,9
205,205.0,Rurouni Kenshin: Meiji Kenkaku Romantan,6
208,208.0,Saint Seiya,4
209,209.0,Sakigake!! Cromartie Koukou,8
210,210.0,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,8
211,211.0,Samurai Champloo,8
212,212.0,Saraiya Goyou,8
215,215.0,Sen to Chihiro no Kamikakushi,10
216,216.0,Serial Experiments Lain,7
217,217.0,Shigurui,5
218,218.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,8
219,219.0,Shingeki no Kyojin,9
221,221.0,Shokugeki no Souma,8
224,224.0,Steins;Gate,10
228,228.0,Stranger: Mukou Hadan,8
234,234.0,Tengen Toppa Gurren Lagann,9
235,235.0,Tengen Toppa Gurren Lagann Movie: Lagann-hen,9
237,237.0,Texhnolyze,10
238,238.0,Tokyo Ghoul,6
241,241.0,Tsukimonogatari,7
242,242.0,Tsumiki no Ie,8
243,243.0,Tsurezure Children,7
244,244.0,Uchuu Patrol Luluco,8
250,250.0,Ushio to Tora (TV),5
251,251.0,Ushio to Tora (TV) 2nd Season,9
252,252.0,Wolf's Rain,7
254,254.0,Yojouhan Shinwa Taikei,8
257,257.0,Yuu Yuu Hakusho,8
258,258.0,Zoku Natsume Yuujinchou,7
