,Unnamed: 0.1.1,Name,Score
0,0,Akira,8
1,1,Aldnoah.Zero,6
3,3,Amagi Brilliant Park,7
5,5,Ao no Exorcist,6
6,6,Baccano!,9
8,8,Bakemonogatari,8
9,9,Barakamon,8
10,10,Black Lagoon,8
12,12,Black Lagoon: The Second Barrage,8
14,14,Boku dake ga Inai Machi,7
15,15,Boku no Hero Academia,6
16,16,Code Geass: Hangyaku no Lelouch,6
17,17,Code Geass: Hangyaku no Lelouch R2,6
18,18,Cowboy Bebop,9
19,19,Cowboy Bebop: Tengoku no Tobira,8
20,20,Darker than Black: Kuro no Keiyakusha,7
23,23,Darker than Black: Ryuusei no Gemini,6
24,24,Death Note,7
25,25,Demi-chan wa Kataritai,6
29,29,Dragon Ball Z,6
33,33,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",5
37,37,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,5
38,38,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,6
39,39,Dragon Ball Z Movie 14: Kami to Kami,7
40,40,Dragon Ball Z Movie 15: Fukkatsu no F,6
45,45,Drifters,6
46,46,Elfen Lied,4
47,47,Evangelion: 1.0 You Are (Not) Alone,8
48,48,Evangelion: 2.0 You Can (Not) Advance,8
49,49,Evangelion: 3.0 You Can (Not) Redo,7
57,57,Fate/stay night: Unlimited Blade Works,7
59,59,Fate/stay night: Unlimited Blade Works 2nd Season,7
61,61,Fate/Zero,8
62,62,Fate/Zero 2nd Season,8
64,64,FLCL,10
65,65,Flip Flappers,7
66,66,Flying Witch,7
67,67,Fullmetal Alchemist,8
68,68,Fullmetal Alchemist: Brotherhood,9
70,70,Fullmetal Alchemist: The Conqueror of Shamballa,6
71,71,Fullmetal Alchemist: The Sacred Star of Milos,6
72,72,Gakkougurashi!,6
73,73,Gangsta.,4
74,74,Gekkan Shoujo Nozaki-kun,7
75,75,Ghost in the Shell,9
76,76,Ghost in the Shell 2: Innocence,7
77,77,Ghost in the Shell: Stand Alone Complex,8
79,79,Ghost in the Shell: Stand Alone Complex 2nd GIG,8
80,80,Hanamonogatari,8
81,81,Hataraku Maou-sama!,7
83,83,Howl no Ugoku Shiro,8
84,84,Hunter x Hunter (2011),7
85,85,JoJo no Kimyou na Bouken (TV),7
86,86,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8
87,87,JoJo no Kimyou na Bouken: Stardust Crusaders,6
88,88,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,6
89,89,K-On!,8
90,90,K-On! Movie,8
91,91,K-On!!,9
95,95,Kara no Kyoukai 1: Fukan Fuukei,9
96,96,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),8
97,97,Kara no Kyoukai 3: Tsuukaku Zanryuu,8
98,98,Kara no Kyoukai 4: Garan no Dou,8
99,99,Kara no Kyoukai 5: Mujun Rasen,8
100,100,Kara no Kyoukai 6: Boukyaku Rokuon,7
101,101,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),9
102,102,Kara no Kyoukai: Mirai Fukuin,8
105,105,Katanagatari,9
106,106,Kill la Kill,7
108,108,Kiseijuu: Sei no Kakuritsu,7
109,109,Kizumonogatari I: Tekketsu-hen,8
110,110,Kizumonogatari II: Nekketsu-hen,8
111,111,Kizumonogatari III: Reiketsu-hen,9
112,112,Kobayashi-san Chi no Maid Dragon,7
113,113,Kono Subarashii Sekai ni Shukufuku wo!,7
114,114,Kono Subarashii Sekai ni Shukufuku wo! 2,7
118,118,Kuroshitsuji,6
119,119,Kuroshitsuji II,5
122,122,Little Witch Academia,8
123,123,Little Witch Academia (TV),7
124,124,Little Witch Academia: Mahoujikake no Parade,7
125,125,Log Horizon,7
126,126,Mahou Shoujo Madoka Magica,9
128,128,Mirai Nikki (TV),6
130,130,Mob Psycho 100,8
131,131,Monogatari Series: Second Season,9
132,132,Mononoke Hime,8
135,135,Naruto,6
136,136,Naruto: Shippuuden,5
137,137,Naruto: Shippuuden Movie 6 - Road to Ninja,5
138,138,Nekomonogatari: Kuro,7
139,139,Neon Genesis Evangelion,10
140,140,Neon Genesis Evangelion: The End of Evangelion,10
141,141,Nisemonogatari,8
142,142,No Game No Life,7
143,143,Non Non Biyori,7
144,144,Non Non Biyori Repeat,7
146,146,Noragami,7
147,147,One Punch Man,8
148,148,Ookami to Koushinryou,8
149,149,Ookami to Koushinryou II,8
151,151,Overlord,6
152,152,Owarimonogatari,8
153,153,Owarimonogatari 2nd Season,8
154,154,Panty & Stocking with Garterbelt,7
155,155,Ping Pong The Animation,10
157,157,Prison School,7
159,159,Psycho-Pass,9
163,163,Sen to Chihiro no Kamikakushi,9
165,165,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,6
166,166,Shingeki no Bahamut: Genesis,7
168,168,Shingeki no Kyojin,7
170,170,Shingeki no Kyojin Season 2,7
171,171,Shokugeki no Souma,7
172,172,Shokugeki no Souma: Ni no Sara,7
173,173,Sidonia no Kishi,6
174,174,Soul Eater,6
175,175,Sword Art Online,5
178,178,Tengen Toppa Gurren Lagann,8
180,180,Top wo Nerae! Gunbuster,7
181,181,Tsukimonogatari,8
182,182,Uchuu Patrol Luluco,6
183,183,Youjo Senki,7
184,184,Yuu Yuu Hakusho,6
