,Unnamed: 0.1.1,Name,Score
2,2.0,Accel World,10
5,5.0,Akagami no Shirayuki-hime,9
6,6.0,Akagami no Shirayuki-hime 2nd Season,10
7,7.0,Akame ga Kill!,10
8,8.0,Akatsuki no Yona,10
9,9.0,AKB0048,6
12,12.0,Aldnoah.Zero,7
14,14.0,Amagi Brilliant Park,10
15,15.0,Angel Beats!,10
18,18.0,Another,7
19,19.0,Ansatsu Kyoushitsu (TV),10
20,20.0,Ansatsu Kyoushitsu (TV) 2nd Season,10
24,24.0,Aoki Hagane no Arpeggio: Ars Nova,9
29,29.0,Bakemonogatari,10
33,33.0,Black Bullet,8
34,34.0,Black Lagoon,8
41,41.0,Boku dake ga Inai Machi,10
42,42.0,Boku no Hero Academia,10
43,43.0,Boku wa Tomodachi ga Sukunai,8
45,45.0,Boku wa Tomodachi ga Sukunai Next,8
47,47.0,Btooom!,7
49,49.0,Bungou Stray Dogs,10
62,62.0,Charlotte,10
69,69.0,Chuunibyou demo Koi ga Shitai!,10
71,71.0,Chuunibyou demo Koi ga Shitai! Ren,10
85,85.0,Cross Ange: Tenshi to Ryuu no Rondo,7
93,93.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7
94,94.0,Date A Live II,10
95,95.0,Date A Live Movie: Mayuri Judgment,10
99,99.0,Death Billiards,10
102,102.0,Detective Conan Movie 01: The Timed Skyscraper,8
108,108.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,10
111,111.0,Durarara!!,10
113,113.0,Elfen Lied,9
119,119.0,Fairy Tail,10
120,120.0,Fairy Tail Movie 1: Houou no Miko,10
134,134.0,Fate/stay night,8
135,135.0,Fate/stay night: Unlimited Blade Works,10
137,137.0,Fate/stay night: Unlimited Blade Works 2nd Season,10
138,138.0,Fate/Zero,10
139,139.0,Fate/Zero 2nd Season,10
150,150.0,Gakkougurashi!,10
153,153.0,Gatchaman Crowds,7
155,155.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",10
156,156.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",10
159,159.0,Girls und Panzer,9
160,160.0,Girls und Panzer der Film,10
162,162.0,GJ-bu,10
166,166.0,Gochuumon wa Usagi desu ka?,10
167,167.0,Gochuumon wa Usagi desu ka??,10
168,168.0,God Eater,8
171,171.0,Golden Time,7
172,172.0,Grisaia no Kajitsu,10
175,175.0,Grisaia no Rakuen,10
177,177.0,Guilty Crown,10
181,181.0,Hai to Gensou no Grimgar,10
183,183.0,Haikyuu!!,10
184,184.0,Haikyuu!! Second Season,10
189,189.0,Hanamonogatari,10
190,190.0,Hanasaku Iroha,7
194,194.0,Hataraku Maou-sama!,10
196,196.0,Hentai Ouji to Warawanai Neko.,8
197,197.0,Hibike! Euphonium,10
201,201.0,High School DxD,10
202,202.0,High School DxD BorN,10
203,203.0,High School DxD New,10
207,207.0,Highschool of the Dead,10
210,210.0,Hitsugi no Chaika,6
218,218.0,Hyouka,10
224,224.0,Inu x Boku SS,8
235,235.0,K,9
236,236.0,K: Missing Kings,9
237,237.0,K: Return of Kings,9
239,239.0,Kami nomi zo Shiru Sekai,10
240,240.0,Kami nomi zo Shiru Sekai II,10
243,243.0,Kami nomi zo Shiru Sekai: Megami-hen,10
252,252.0,Kekkai Sensen,10
253,253.0,Kill la Kill,8
258,258.0,Kiznaiver,10
259,259.0,Kizumonogatari I: Tekketsu-hen,10
264,264.0,Koe no Katachi,10
268,268.0,Kono Bijutsubu ni wa Mondai ga Aru!,10
269,269.0,Kono Subarashii Sekai ni Shukufuku wo!,10
272,272.0,Kore wa Zombie Desu ka?,8
273,273.0,Kore wa Zombie Desu ka? of the Dead,9
280,280.0,Kuroko no Basket 2nd Season,10
281,281.0,Kuroko no Basket 3rd Season,10
287,287.0,Kyoukai no Kanata,10
289,289.0,Kyoukaisenjou no Horizon II,8
291,291.0,Little Busters!,10
293,293.0,Little Busters!: Refrain,10
295,295.0,Little Witch Academia (TV),10
296,296.0,Log Horizon,8
297,297.0,Log Horizon 2nd Season,8
298,298.0,Love Lab,7
