,Unnamed: 0.1.1,Name,Score
0,0,3-gatsu no Lion,9
1,1,91 Days,8
4,4,Air,7
5,5,Ajin,8
6,6,Ajin 2nd Season,8
7,7,Akame ga Kill!,7
9,9,Amaama to Inazuma,7
11,11,Angel Beats!,10
16,16,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
17,17,Another,8
18,18,Azumanga Daioh,9
20,20,Bakemonogatari,8
26,26,Barakamon,9
30,30,Bleach,6
31,31,Boku dake ga Inai Machi,9
32,32,Boku no Hero Academia,9
34,34,Bungou Stray Dogs,8
35,35,Bungou Stray Dogs 2nd Season,9
36,36,Byousoku 5 Centimeter,8
37,37,C: The Money of Soul and Possibility Control,8
38,38,Charlotte,7
39,39,Chihayafuru,8
42,42,Chuunibyou demo Koi ga Shitai!,8
43,43,Chuunibyou demo Koi ga Shitai! Ren,7
44,44,Clannad,8
46,46,Clannad: After Story,9
54,54,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
55,55,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,9
56,56,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
57,57,Deadman Wonderland,7
58,58,Death Billiards,6
59,59,Death Note,8
60,60,Death Parade,7
61,61,Digimon Adventure,8
62,62,Digimon Adventure tri. 1: Saikai,9
63,63,Digimon Adventure tri. 2: Ketsui,9
64,64,Digimon Adventure tri. 3: Kokuhaku,9
65,65,Digimon Adventure tri. 4: Soushitsu,9
67,67,Drifters,5
68,68,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
69,69,ef: A Tale of Melodies.,10
70,70,ef: A Tale of Memories.,10
71,71,Elfen Lied,8
73,73,Fate/stay night,7
74,74,Fate/stay night: Unlimited Blade Works,8
75,75,Fate/stay night: Unlimited Blade Works 2nd Season,8
76,76,Fate/Zero 2nd Season,9
77,77,Flip Flappers,8
78,78,Flying Witch,7
80,80,Gabriel DropOut,7
81,81,Gakkougurashi!,9
82,82,Gekkan Shoujo Nozaki-kun,7
83,83,Ghost in the Shell,9
85,85,Gosick,10
86,86,Guilty Crown,5
87,87,Hai to Gensou no Grimgar,9
89,89,Handa-kun,6
92,92,Hibike! Euphonium,9
93,93,Hibike! Euphonium 2,9
95,95,High School DxD,4
96,96,High School DxD BorN,4
97,97,High School DxD New,4
99,99,Higurashi no Naku Koro ni,9
100,100,Higurashi no Naku Koro ni Kai,10
104,104,Himouto! Umaru-chan,4
105,105,Hitsugi no Chaika,9
107,107,Hotarubi no Mori e,9
111,111,Jigoku Shoujo,8
112,112,Jigoku Shoujo Futakomori,8
113,113,Jigoku Shoujo Mitsuganae,8
114,114,JoJo no Kimyou na Bouken (TV),8
115,115,JoJo no Kimyou na Bouken: Stardust Crusaders,8
116,116,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,7
117,117,K-On!,8
118,118,Kakegurui,7
119,119,Kanon (2006),8
121,121,Kill la Kill,7
123,123,Kimi no Na wa.,10
126,126,Kiznaiver,9
127,127,Kizumonogatari I: Tekketsu-hen,10
128,128,Kizumonogatari II: Nekketsu-hen,10
129,129,Kobayashi-san Chi no Maid Dragon,7
130,130,Koe no Katachi,10
131,131,Kokoro Connect,9
133,133,Kono Bijutsubu ni wa Mondai ga Aru!,7
134,134,Kono Subarashii Sekai ni Shukufuku wo!,9
135,135,Kono Subarashii Sekai ni Shukufuku wo! 2,9
137,137,Kotonoha no Niwa,9
141,141,Kuzu no Honkai,9
142,142,Little Busters!,8
144,144,Little Busters!: Refrain,8
146,146,Little Witch Academia,8
147,147,Little Witch Academia (TV),8
149,149,Love Live! School Idol Project,9
150,150,Love Live! School Idol Project 2nd Season,9
151,151,Love Live! Sunshine!!,9
152,152,Love Live! The School Idol Movie,9
154,154,Lucky Star,8
156,156,Made in Abyss,7
158,158,Mahou Shoujo Madoka Magica,10
162,162,Mahouka Koukou no Rettousei,8
168,168,Mirai Nikki (TV),5
169,169,Mob Psycho 100,8
172,172,Nanatsu no Taizai,9
173,173,Nanatsu no Taizai: Seisen no Shirushi,7
174,174,Naruto,6
175,175,Nejimaki Seirei Senki: Tenkyou no Alderamin,8
176,176,Nekomonogatari: Kuro,7
177,177,Neon Genesis Evangelion,9
179,179,New Game!,8
180,180,New Game!!,8
181,181,Nichijou,9
182,182,No Game No Life,9
184,184,Non Non Biyori,8
185,185,Oban Star-Racers,8
187,187,One Punch Man,8
188,188,Ookami to Koushinryou,9
189,189,Ookami to Koushinryou II,9
190,190,Orange,8
193,193,Plastic Memories,9
197,197,Princess Principal,9
200,200,Re:Creators,8
201,201,Re:Zero kara Hajimeru Isekai Seikatsu,9
202,202,ReLIFE,9
204,204,Rewrite 2nd Season,8
209,209,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,8
212,212,Sen to Chihiro no Kamikakushi,10
214,214,Shaman King,8
216,216,Shigatsu wa Kimi no Uso,9
217,217,Shigurui,9
218,218,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,8
219,219,Shingeki no Kyojin,8
220,220,Shingeki no Kyojin Season 2,8
223,223,Shinryaku! Ika Musume,7
224,224,Shouwa Genroku Rakugo Shinjuu,9
225,225,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,10
