,Unnamed: 0.1.1,Name,Score
1,1.0,Aho Girl,10
12,12.0,Boruto: Naruto the Movie,6
14,14.0,Chuunibyou demo Koi ga Shitai!,8
15,15.0,Chuunibyou demo Koi ga Shitai! Ren,8
21,21.0,Date A Live,6
23,23.0,Dragon Ball,10
25,25.0,Dragon Ball Kai,10
27,27.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
36,36.0,Full Metal Panic!,7
37,37.0,Full Metal Panic? Fumoffu,4
43,43.0,Golden Time,9
44,44.0,Gosick,10
46,46.0,Guilty Crown,6
48,48.0,Haikyuu!!,10
49,49.0,Haikyuu!! Second Season,10
50,50.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,10
52,52.0,Hataraku Maou-sama!,8
53,53.0,High School DxD,9
54,54.0,High School DxD BorN,9
55,55.0,High School DxD New,8
59,59.0,InuYasha,9
60,60.0,InuYasha: Kanketsu-hen,8
63,63.0,Kaichou wa Maid-sama!,7
68,68.0,Kimi ni Todoke,8
69,69.0,Kimi ni Todoke 2nd Season,7
70,70.0,Kimi no Na wa.,9
73,73.0,Kokoro Connect,6
83,83.0,Mahouka Koukou no Rettousei,8
87,87.0,Mayo Chiki!,7
90,90.0,Mob Psycho 100,9
95,95.0,Naruto,9
99,99.0,Naruto: Shippuuden,8
100,100.0,Naruto: Shippuuden Movie 1,7
101,101.0,Naruto: Shippuuden Movie 2 - Kizuna,5
102,102.0,Naruto: Shippuuden Movie 6 - Road to Ninja,7
105,105.0,Nisekoi,8
106,106.0,Nisekoi:,7
107,107.0,No Game No Life,8
115,115.0,One Punch Man,9
122,122.0,Ore Monogatari!!,9
127,127.0,Plastic Memories,9
128,128.0,Pokemon,10
129,129.0,Rakudai Kishi no Cavalry,9
130,130.0,ReLIFE,9
133,133.0,Rurouni Kenshin: Meiji Kenkaku Romantan,7
136,136.0,Sakurasou no Pet na Kanojo,10
139,139.0,Seitokai Yakuindomo,10
142,142.0,Seto no Hanayome,7
143,143.0,Shaman King,9
144,144.0,Shigatsu wa Kimi no Uso,10
149,149.0,Shokugeki no Souma,10
150,150.0,Shokugeki no Souma: Ni no Sara,10
156,156.0,Sword Art Online,9
159,159.0,The Last: Naruto the Movie,7
164,164.0,Toradora!,9
165,165.0,Trinity Seven,9
167,167.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10
170,170.0,Yamada-kun to 7-nin no Majo (TV),9
171,171.0,Yuu Yuu Hakusho,8
