,Unnamed: 0.1.1,Name,Score
0,0.0,Ao Haru Ride,7
5,5.0,Fruits Basket,10
6,6.0,Hakushaku to Yousei,6
7,7.0,Hanasakeru Seishounen,10
11,11.0,Howl no Ugoku Shiro,10
13,13.0,Inu x Boku SS,10
14,14.0,Itazura na Kiss,9
15,15.0,Kaichou wa Maid-sama!,10
23,23.0,Kiniro no Corda: Primo Passo,8
26,26.0,Maoyuu Maou Yuusha,6
28,28.0,Ookami Shoujo to Kuro Ouji,7
29,29.0,Ouran Koukou Host Club,9
30,30.0,Oushitsu Kyoushi Heine,10
31,31.0,Seto no Hanayome,6
33,33.0,Soredemo Sekai wa Utsukushii,10
35,35.0,Sukitte Ii na yo.,7
36,36.0,Tonari no Kaibutsu-kun,7
37,37.0,Toradora!,10
38,38.0,Toshokan Sensou,6
40,40.0,Vampire Knight Guilty,9
41,41.0,Watashi ga Motete Dousunda,7
