,Unnamed: 0.1.1,Name,Score
5,5,Accel World,9
8,8,Air Gear,8
11,11,Ajin,8
12,12,Ajin 2nd Season,9
13,13,Akame ga Kill!,9
16,16,Amagi Brilliant Park,8
18,18,Angel Beats!,10
19,19,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
20,20,Another,8
22,22,Ansatsu Kyoushitsu (TV),9
23,23,Ansatsu Kyoushitsu (TV) 2nd Season,8
25,25,Ao Haru Ride,10
26,26,Ao no Exorcist,9
27,27,Ao no Exorcist Movie,8
29,29,Ao no Exorcist: Kyoto Fujouou-hen,8
32,32,Aoki Hagane no Arpeggio: Ars Nova,8
35,35,Baka to Test to Shoukanjuu,8
36,36,Baka to Test to Shoukanjuu Ni!,8
39,39,Bakemonogatari,9
40,40,Bakuman.,9
41,41,Bakuman. 2nd Season,9
42,42,Bakuman. 3rd Season,9
43,43,Barakamon,8
44,44,Beelzebub,9
46,46,Binbougami ga!,8
47,47,Black Bullet,9
50,50,Bleach,9
53,53,Boku dake ga Inai Machi,9
54,54,Boku no Hero Academia,8
55,55,Boku wa Tomodachi ga Sukunai,8
57,57,Boku wa Tomodachi ga Sukunai Next,8
58,58,Btooom!,9
60,60,Byousoku 5 Centimeter,9
67,67,Charlotte,10
71,71,Chrome Shelled Regios,9
72,72,Chuunibyou demo Koi ga Shitai!,8
76,76,Code Geass: Hangyaku no Lelouch,10
77,77,Code Geass: Hangyaku no Lelouch R2,10
79,79,D.Gray-man,9
83,83,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
84,84,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
85,85,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
86,86,Darker than Black: Kuro no Keiyakusha,9
87,87,Darker than Black: Ryuusei no Gemini,9
88,88,Date A Live,10
89,89,Date A Live II,9
90,90,Deadman Wonderland,8
93,93,Death Note,9
95,95,Death Parade,8
97,97,Densetsu no Yuusha no Densetsu,9
98,98,Digimon Adventure,7
100,100,Digimon Tamers,7
101,101,Dragon Ball,7
103,103,Dragon Ball Kai,7
104,104,Dragon Ball Z,8
107,107,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
108,108,Durarara!!,8
109,109,Elfen Lied,8
112,112,Fairy Tail,8
113,113,Fairy Tail (2014),9
114,114,Fairy Tail Movie 1: Houou no Miko,9
118,118,Free!,8
119,119,Free!: Eternal Summer,7
120,120,Fullmetal Alchemist,9
121,121,Fullmetal Alchemist: Brotherhood,9
122,122,Gakkougurashi!,8
125,125,Gamers!,9
126,126,Gangsta.,8
