,Unnamed: 0.1.1,Name,Score
0,0,Akagami no Shirayuki-hime,8
1,1,Akatsuki no Yona,8
4,4,Amaama to Inazuma,7
5,5,Another,9
8,8,Arslan Senki (TV),7
9,9,Arslan Senki (TV): Fuujin Ranbu,6
10,10,Boku dake ga Inai Machi,8
11,11,Charlotte,8
12,12,D-Frag!,7
15,15,Death Parade,8
17,17,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,6
20,20,Gakkougurashi!,8
21,21,Gangsta.,5
23,23,Gekkan Shoujo Nozaki-kun,8
24,24,Gosick,7
25,25,Hamatora The Animation,8
27,27,Hibike! Euphonium,8
29,29,Higurashi no Naku Koro ni,9
30,30,Higurashi no Naku Koro ni Kai,7
31,31,Himouto! Umaru-chan,7
36,36,K-On!,9
37,37,Kaichou wa Maid-sama!,10
39,39,Kekkai Sensen,9
42,42,Kimi ni Todoke,10
43,43,Kimi ni Todoke 2nd Season,6
44,44,Kuroshitsuji,10
45,45,Kuroshitsuji II,7
49,49,Love Stage!!,7
50,50,Lovely Complex,10
51,51,Mahou Shoujo Madoka Magica,10
54,54,Mikakunin de Shinkoukei,8
55,55,Mousou Dairinin,6
56,56,Nagi no Asukara,10
57,57,Nijiiro Days,6
58,58,No Game No Life,7
59,59,Noragami,10
60,60,Noragami Aragoto,8
62,62,One Punch Man,8
63,63,Orange,8
64,64,Ore Monogatari!!,10
65,65,Ouran Koukou Host Club,10
66,66,Oushitsu Kyoushi Heine,6
67,67,Owari no Seraph,7
68,68,Persona 4 the Animation,8
69,69,Plastic Memories,8
70,70,Prince of Tennis,8
72,72,"Prince of Tennis: The Two Samurai, The First Game",9
75,75,Re:Zero kara Hajimeru Isekai Seikatsu,7
76,76,ReLIFE,8
83,83,Sekaiichi Hatsukoi,7
84,84,Sekaiichi Hatsukoi 2,9
85,85,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,6
86,86,Shirobako,9
87,87,Shokugeki no Souma,10
88,88,Shokugeki no Souma: Ni no Sara,9
89,89,Shugo Chara!,8
90,90,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,6
93,93,Strawberry Panic,8
96,96,Trinity Seven,4
97,97,Tsuki ga Kirei,8
98,98,Yamada-kun to 7-nin no Majo (TV),8
100,100,Yuri!!! on Ice,7
