,Unnamed: 0.1.1,Name,Score
0,0,91 Days,8
1,1,Accel World,8
2,2,Ajin,10
3,3,Ajin 2nd Season,10
4,4,Ajin Part 1: Shoudou,9
5,5,Akame ga Kill!,8
6,6,Aldnoah.Zero,8
9,9,Amagi Brilliant Park,8
10,10,Angel Beats!,9
11,11,Another,10
13,13,Ansatsu Kyoushitsu (TV),9
14,14,Ansatsu Kyoushitsu (TV) 2nd Season,9
16,16,Bakuman.,8
17,17,Bakuman. 2nd Season,9
18,18,Bakuman. 3rd Season,10
20,20,Black Bullet,7
21,21,Boku dake ga Inai Machi,9
22,22,Boku no Hero Academia,10
23,23,Boku wa Tomodachi ga Sukunai,7
24,24,Boku wa Tomodachi ga Sukunai Next,8
26,26,Btooom!,7
27,27,Bungou Stray Dogs,7
28,28,Bungou Stray Dogs 2nd Season,8
29,29,C: The Money of Soul and Possibility Control,7
31,31,Charlotte,8
32,32,Chuunibyou demo Koi ga Shitai!,8
33,33,Clannad,9
34,34,Clannad: After Story,9
35,35,Code Geass: Hangyaku no Lelouch,10
36,36,Code Geass: Hangyaku no Lelouch R2,10
39,39,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,9
40,40,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,10
41,41,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
42,42,Death Note,10
43,43,Death Parade,9
44,44,Demi-chan wa Kataritai,8
48,48,Ergo Proxy,9
49,49,Evangelion: 1.0 You Are (Not) Alone,8
50,50,Evangelion: 2.0 You Can (Not) Advance,8
51,51,Fairy Tail,7
52,52,Fate/stay night: Unlimited Blade Works,9
53,53,Fate/stay night: Unlimited Blade Works 2nd Season,9
54,54,Fate/Zero,9
55,55,Fate/Zero 2nd Season,10
56,56,Full Metal Panic!,7
57,57,Full Metal Panic? Fumoffu,9
58,58,Fullmetal Alchemist: Brotherhood,10
59,59,Gakkougurashi!,9
60,60,Gangsta.,8
61,61,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
62,62,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
63,63,Gintama,9
64,64,Gintama',10
66,66,Gosick,10
67,67,Great Teacher Onizuka,10
68,68,Gyakkyou Burai Kaiji: Hakairoku-hen,10
69,69,Gyakkyou Burai Kaiji: Ultimate Survivor,10
71,71,Haikyuu!!,10
72,72,Haikyuu!! Second Season,9
73,73,Handa-kun,9
74,74,Hataraku Maou-sama!,7
75,75,Higurashi no Naku Koro ni,9
76,76,Higurashi no Naku Koro ni Kai,9
80,80,Himouto! Umaru-chan,8
81,81,Hunter x Hunter (2011),10
82,82,Hyouka,8
86,86,Kenpuu Denki Berserk,9
87,87,Kill la Kill,10
88,88,Kimi no Na wa.,9
89,89,Kiseijuu: Sei no Kakuritsu,9
90,90,Kiznaiver,9
91,91,Kokoro Connect,8
93,93,Kono Subarashii Sekai ni Shukufuku wo!,9
95,95,Little Busters!,8
97,97,Made in Abyss,10
98,98,Magi: The Kingdom of Magic,10
99,99,Magi: The Labyrinth of Magic,8
101,101,Mahou Shoujo Madoka Magica,10
103,103,Mahouka Koukou no Rettousei,1
105,105,Mirai Nikki (TV),9
106,106,Mob Psycho 100,10
107,107,Monster,10
108,108,Nanatsu no Taizai,9
109,109,Nichijou,9
110,110,No Game No Life,10
113,113,One Punch Man,10
114,114,Ore Monogatari!!,9
115,115,Osomatsu-san,10
116,116,Ouran Koukou Host Club,10
117,117,Overlord,9
118,118,Owari no Seraph,7
119,119,Owari no Seraph: Nagoya Kessen-hen,9
120,120,Perfect Blue,10
122,122,Phi Brain: Kami no Puzzle - Orpheus Order-hen,8
124,124,Prison School,10
125,125,Psycho-Pass,10
126,126,Psycho-Pass 2,9
128,128,Re:Zero kara Hajimeru Isekai Seikatsu,10
129,129,ReLIFE,8
130,130,Robotics;Notes,6
131,131,Rokka no Yuusha,9
135,135,Selector Spread WIXOSS,9
136,136,Serial Experiments Lain,9
137,137,Shigatsu wa Kimi no Uso,9
138,138,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,8
139,139,Shingeki no Kyojin,9
140,140,Shinsekai yori,10
141,141,Steins;Gate,10
144,144,Suzumiya Haruhi no Shoushitsu,10
145,145,Suzumiya Haruhi no Yuuutsu,8
146,146,Sword Art Online,8
148,148,Tanaka-kun wa Itsumo Kedaruge,9
149,149,Tokyo Ghoul,9
151,151,Toradora!,9
153,153,Watashi ga Motete Dousunda,9
154,154,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10
155,155,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,10
157,157,Yuri!!! on Ice,9
158,158,Zankyou no Terror,8
159,159,Zetsuen no Tempest,8
