,Unnamed: 0.1.1,Name,Score
0,0.0,Akame ga Kill!,8
1,1.0,Angel Beats!,8
2,2.0,Ansatsu Kyoushitsu (TV),7
3,3.0,Ansatsu Kyoushitsu (TV) 2nd Season,8
4,4.0,Bishoujo Senshi Sailor Moon,9
5,5.0,Boku no Hero Academia,9
6,6.0,Btooom!,9
8,8.0,Death Note,7
9,9.0,Death Parade,9
10,10.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
11,11.0,Elfen Lied,6
12,12.0,Erementar Gerad,8
15,15.0,Free!,9
16,16.0,Free!: Eternal Summer,10
17,17.0,Fullmetal Alchemist,9
18,18.0,Fullmetal Alchemist: Brotherhood,10
21,21.0,Gakkougurashi!,7
22,22.0,Guilty Crown,9
23,23.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,8
25,25.0,High School DxD,7
26,26.0,Highschool of the Dead,8
28,28.0,Howl no Ugoku Shiro,7
30,30.0,Junjou Romantica,8
31,31.0,Kaichou wa Maid-sama!,7
32,32.0,Kimi no Na wa.,9
33,33.0,Kiseijuu: Sei no Kakuritsu,10
34,34.0,Koe no Katachi,9
36,36.0,Kuroko no Basket,7
38,38.0,Love Stage!!,7
39,39.0,Magi: The Kingdom of Magic,8
40,40.0,Magi: The Labyrinth of Magic,8
41,41.0,Mahou Shoujo Madoka Magica,8
43,43.0,Mirai Nikki (TV),7
44,44.0,Nanatsu no Taizai,9
45,45.0,Nanatsu no Taizai: Seisen no Shirushi,8
46,46.0,No Game No Life,8
47,47.0,Noragami,10
48,48.0,Noragami Aragoto,10
49,49.0,One Punch Man,10
50,50.0,Ookami to Koushinryou,8
51,51.0,Ookami to Koushinryou II,8
53,53.0,Rakudai Kishi no Cavalry,7
56,56.0,Sakurasou no Pet na Kanojo,9
57,57.0,Sankarea,9
60,60.0,Shigatsu wa Kimi no Uso,7
61,61.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,8
62,62.0,Shingeki no Kyojin,9
63,63.0,Shingeki no Kyojin Season 2,8
66,66.0,Soredemo Sekai wa Utsukushii,8
67,67.0,Sword Art Online,9
70,70.0,Tokyo Ghoul,8
73,73.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
