,Unnamed: 0.1.1,Name,Score
1,1,Accel World,8
2,2,Aho Girl,8
3,3,Akame ga Kill!,8
7,7,Aldnoah.Zero,8
9,9,Amagi Brilliant Park,7
10,10,Angel Beats!,8
11,11,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
12,12,Ano Natsu de Matteru,8
13,13,Another,8
14,14,Ansatsu Kyoushitsu (TV),7
15,15,Ansatsu Kyoushitsu (TV) 2nd Season,8
16,16,Ao no Exorcist,8
17,17,Ao no Exorcist: Kyoto Fujouou-hen,8
19,19,Arakawa Under the Bridge,8
21,21,Baka to Test to Shoukanjuu,8
22,22,Baka to Test to Shoukanjuu Ni!,8
23,23,Bakemonogatari,9
24,24,Ben-To,7
26,26,Black Bullet,7
28,28,Bleach,8
29,29,Blood Lad,8
30,30,Boku dake ga Inai Machi,9
31,31,Boku no Hero Academia,8
32,32,Boku wa Tomodachi ga Sukunai,8
33,33,Boku wa Tomodachi ga Sukunai Next,7
34,34,Bokura wa Minna Kawaisou,7
35,35,Btooom!,9
36,36,Bungou Stray Dogs,8
37,37,Bungou Stray Dogs 2nd Season,9
40,40,Charlotte,8
45,45,Chuunibyou demo Koi ga Shitai!,8
46,46,Chuunibyou demo Koi ga Shitai! Ren,8
49,49,Code Geass: Hangyaku no Lelouch,8
50,50,Code Geass: Hangyaku no Lelouch R2,9
57,57,Cross Ange: Tenshi to Ryuu no Rondo,8
61,61,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
62,62,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
63,63,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,9
64,64,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
65,65,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7
66,66,Darker than Black: Kuro no Keiyakusha,8
67,67,Darker than Black: Ryuusei no Gemini,7
68,68,Date A Live,9
69,69,Date A Live II,9
70,70,Deadman Wonderland,8
71,71,Death Note,9
72,72,Death Parade,7
75,75,Dragon Ball Kai (2014),7
76,76,Dragon Ball Z,7
77,77,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
78,78,Durarara!!,8
79,79,Durarara!!x2 Ketsu,8
80,80,Durarara!!x2 Shou,8
81,81,Durarara!!x2 Ten,8
82,82,ef: A Tale of Melodies.,9
83,83,ef: A Tale of Memories.,8
84,84,Elfen Lied,8
86,86,Fairy Tail,8
87,87,Fairy Tail (2014),8
91,91,Fate/stay night,7
92,92,Fate/stay night: Unlimited Blade Works,10
93,93,Fate/stay night: Unlimited Blade Works 2nd Season,10
94,94,Fate/Zero,9
95,95,Fate/Zero 2nd Season,9
98,98,Fullmetal Alchemist,7
99,99,Fullmetal Alchemist: Brotherhood,9
101,101,Gakkougurashi!,7
104,104,Gatchaman Crowds,8
105,105,Gatchaman Crowds Insight,7
106,106,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
107,107,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7
108,108,Gekkan Shoujo Nozaki-kun,7
110,110,God Eater,7
112,112,Golden Time,8
113,113,Grisaia no Kajitsu,8
114,114,Grisaia no Rakuen,8
115,115,Guilty Crown,9
119,119,Haiyore! Nyaruko-san W,7
121,121,Hamatora The Animation,8
122,122,Hanamonogatari,8
123,123,Hataraku Maou-sama!,8
125,125,Hentai Ouji to Warawanai Neko.,8
127,127,High School DxD,9
128,128,High School DxD BorN,8
129,129,High School DxD New,8
130,130,Highschool of the Dead,8
131,131,Higurashi no Naku Koro ni,8
132,132,Higurashi no Naku Koro ni Kai,9
134,134,Hunter x Hunter (2011),9
138,138,Hyouka,8
141,141,Inu x Boku SS,8
150,150,K-On!,6
151,151,Kakegurui,8
152,152,Kami nomi zo Shiru Sekai,8
153,153,Kami nomi zo Shiru Sekai II,8
154,154,Kami nomi zo Shiru Sekai: Megami-hen,9
158,158,Katekyo Hitman Reborn!,8
160,160,Kekkai Sensen,7
162,162,Kill la Kill,9
163,163,Kimi no Na wa.,9
164,164,Kiseijuu: Sei no Kakuritsu,8
166,166,Knight's & Magic,7
167,167,Koe no Katachi,8
169,169,Kokoro Connect,8
171,171,Kono Bijutsubu ni wa Mondai ga Aru!,7
173,173,Kono Subarashii Sekai ni Shukufuku wo!,8
174,174,Kono Subarashii Sekai ni Shukufuku wo! 2,8
175,175,Kore wa Zombie Desu ka?,8
176,176,Kore wa Zombie Desu ka? of the Dead,8
180,180,Kuzu no Honkai,7
181,181,Kyoukai no Kanata,8
183,183,Little Busters!,8
185,185,Little Busters!: Refrain,9
186,186,Log Horizon,8
187,187,Log Horizon 2nd Season,8
192,192,Magi: The Kingdom of Magic,8
193,193,Magi: The Labyrinth of Magic,8
195,195,Mahouka Koukou no Rettousei,9
204,204,Medaka Box Abnormal,8
206,206,Mirai Nikki (TV),9
208,208,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,8
209,209,Monogatari Series: Second Season,9
211,211,Motto To LOVE-Ru,7
214,214,Nagi no Asukara,8
216,216,Nanatsu no Taizai,8
217,217,Naruto,7
218,218,Naruto: Shippuuden,8
219,219,Nekomonogatari: Kuro,8
221,221,Nisekoi,9
222,222,Nisekoi:,8
223,223,Nisemonogatari,8
224,224,No Game No Life,9
225,225,Noragami,8
226,226,Noragami Aragoto,9
231,231,One Punch Man,8
233,233,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
236,236,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",8
237,237,Overlord,8
238,238,Owari no Seraph,7
239,239,Owari no Seraph: Nagoya Kessen-hen,8
240,240,Owarimonogatari,8
243,243,Phi Brain: Kami no Puzzle - Orpheus Order-hen,8
244,244,Plastic Memories,8
246,246,Prison School,8
247,247,Psycho-Pass,9
248,248,Psycho-Pass 2,8
254,254,Rakudai Kishi no Cavalry,9
257,257,Re:Creators,8
258,258,Re:Zero kara Hajimeru Isekai Seikatsu,8
259,259,ReLIFE,8
262,262,Rewrite 2nd Season,8
263,263,Rokka no Yuusha,8
266,266,Saenai Heroine no Sodatekata,7
268,268,Sakurasou no Pet na Kanojo,8
273,273,Seitokai Yakuindomo,8
274,274,Seitokai Yakuindomo*,8
277,277,Selector Spread WIXOSS,8
278,278,Serial Experiments Lain,7
279,279,Shakugan no Shana,8
280,280,Shakugan no Shana II (Second),8
281,281,Shakugan no Shana III (Final),8
282,282,Shigatsu wa Kimi no Uso,8
283,283,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7
284,284,Shingeki no Bahamut: Genesis,7
285,285,Shingeki no Kyojin,8
286,286,Shingeki no Kyojin Season 2,8
289,289,Shokugeki no Souma,9
290,290,Shokugeki no Souma: Ni no Sara,9
291,291,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,8
293,293,Sora no Otoshimono,7
295,295,Sora no Otoshimono: Forte,7
296,296,Sora no Otoshimono: Tokeijikake no Angeloid,8
298,298,Soul Eater,7
300,300,Space Dandy,7
301,301,Steins;Gate,10
303,303,Suzumiya Haruhi no Shoushitsu,9
304,304,Suzumiya Haruhi no Yuuutsu,8
306,306,Sword Art Online,8
308,308,Sword Art Online Movie: Ordinal Scale,9
310,310,Tales of Zestiria the X,8
311,311,Tales of Zestiria the X 2nd Season,8
312,312,Tasogare Otome x Amnesia,9
319,319,Tengen Toppa Gurren Lagann,9
320,320,Tengen Toppa Gurren Lagann Movie: Gurren-hen,8
321,321,Tengen Toppa Gurren Lagann Movie: Lagann-hen,8
323,323,To LOVE-Ru Darkness,7
324,324,Toaru Kagaku no Railgun,8
325,325,Toaru Kagaku no Railgun S,8
326,326,Toaru Majutsu no Index,8
327,327,Toaru Majutsu no Index II,9
329,329,Tokyo Ghoul,8
331,331,Tonari no Kaibutsu-kun,7
332,332,Toradora!,8
333,333,Trinity Seven,8
335,335,Tsukimonogatari,8
336,336,Tsurezure Children,8
338,338,Working!!,8
339,339,Working!!!,8
340,340,Working'!!,8
341,341,World Trigger,7
342,342,WWW.Working!!,8
343,343,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
344,344,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
345,345,Yamada-kun to 7-nin no Majo (TV),8
347,347,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
349,349,Zankyou no Terror,7
350,350,Zero no Tsukaima,7
351,351,Zero no Tsukaima F,8
352,352,Zero no Tsukaima: Futatsuki no Kishi,8
353,353,Zero no Tsukaima: Princesses no Rondo,7
