,Unnamed: 0.1.1,Name,Score
0,0.0,Ajin,9
1,1.0,Akira,9
2,2.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
3,3.0,Another,9
4,4.0,Ao Haru Ride,9
5,5.0,Arakawa Under the Bridge,8
6,6.0,Arakawa Under the Bridge x Bridge,8
7,7.0,Bakemono no Ko,10
8,8.0,Boku dake ga Inai Machi,9
9,9.0,Boku no Hero Academia,10
10,10.0,Bungou Stray Dogs,8
11,11.0,Bungou Stray Dogs 2nd Season,10
12,12.0,Byousoku 5 Centimeter,9
13,13.0,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,10
14,14.0,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,10
15,15.0,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,10
16,16.0,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,10
18,18.0,Code Geass: Hangyaku no Lelouch,10
19,19.0,Code Geass: Hangyaku no Lelouch R2,10
20,20.0,Cowboy Bebop,10
22,22.0,Cowboy Bebop: Tengoku no Tobira,10
23,23.0,Death Billiards,9
24,24.0,Death Note,10
26,26.0,Death Parade,10
27,27.0,Durarara!!,10
29,29.0,Durarara!!x2 Ketsu,10
30,30.0,Durarara!!x2 Shou,10
32,32.0,Durarara!!x2 Ten,10
34,34.0,Fruits Basket,9
35,35.0,Fullmetal Alchemist: Brotherhood,10
37,37.0,Gekkan Shoujo Nozaki-kun,8
39,39.0,Haikyuu!!,10
40,40.0,Haikyuu!! Second Season,10
41,41.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,10
44,44.0,Hataraku Maou-sama!,7
45,45.0,Hotaru no Haka,10
46,46.0,Hotarubi no Mori e,9
47,47.0,Howl no Ugoku Shiro,10
48,48.0,Hunter x Hunter (2011),10
50,50.0,Hyouka,9
52,52.0,Inu x Boku SS,9
57,57.0,K,9
58,58.0,K: Missing Kings,9
59,59.0,K: Return of Kings,9
60,60.0,Kaichou wa Maid-sama!,10
61,61.0,Kamisama Hajimemashita,9
66,66.0,Kimi ni Todoke,9
67,67.0,Kimi no Na wa.,10
68,68.0,Koe no Katachi,10
69,69.0,Kokoro ga Sakebitagatterunda.,10
70,70.0,Kuroshitsuji,10
71,71.0,Kuroshitsuji II,10
72,72.0,Lovely Complex,8
73,73.0,Magi: The Labyrinth of Magic,9
74,74.0,Mirai Nikki (TV),9
76,76.0,Mob Psycho 100,9
77,77.0,Mononoke Hime,10
78,78.0,NHK ni Youkoso!,10
79,79.0,Noragami,10
80,80.0,Noragami Aragoto,10
83,83.0,One Punch Man,9
84,84.0,Ookami Kodomo no Ame to Yuki,10
85,85.0,Ookami Shoujo to Kuro Ouji,9
86,86.0,Ouran Koukou Host Club,10
87,87.0,Psycho-Pass,10
88,88.0,Sakurasou no Pet na Kanojo,9
94,94.0,Sen to Chihiro no Kamikakushi,10
95,95.0,Shigatsu wa Kimi no Uso,10
97,97.0,Sukitte Ii na yo.,9
98,98.0,Summer Wars,8
99,99.0,Tenkuu no Shiro Laputa,9
100,100.0,Tokyo Ghoul,10
104,104.0,Tonari no Kaibutsu-kun,9
106,106.0,Tonari no Totoro,7
107,107.0,Toradora!,9
109,109.0,Usagi Drop,10
112,112.0,Vampire Knight Guilty,9
115,115.0,Yuri!!! on Ice,10
117,117.0,Zankyou no Terror,10
