,Unnamed: 0.1.1,Name,Score
0,0,ACCA: 13-ku Kansatsu-ka,7
1,1,Aho Girl,6
3,3,Akatsuki no Yona,7
5,5,Akira,9
7,7,Amagi Brilliant Park,7
10,10,Angel Beats!,6
13,13,Berserk: Ougon Jidai-hen I - Haou no Tamago,7
14,14,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,7
15,15,Berserk: Ougon Jidai-hen III - Kourin,7
16,16,Black Lagoon,9
20,20,Blame! Movie,5
21,21,Boku no Hero Academia,7
24,24,Chuunibyou demo Koi ga Shitai!,7
26,26,Chuunibyou demo Koi ga Shitai! Ren,6
32,32,Claymore,7
33,33,Cowboy Bebop,9
35,35,Cowboy Bebop: Tengoku no Tobira,7
37,37,Death Billiards,7
38,38,Death Note,7
39,39,Death Parade,8
40,40,Demi-chan wa Kataritai,6
41,41,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,4
43,43,Elfen Lied,3
45,45,Evangelion: 1.0 You Are (Not) Alone,7
46,46,Evangelion: 2.0 You Can (Not) Advance,6
47,47,Evangelion: 3.0 You Can (Not) Redo,8
49,49,FLCL,9
50,50,Fullmetal Alchemist,7
51,51,Fullmetal Alchemist: Brotherhood,9
52,52,Fullmetal Alchemist: The Conqueror of Shamballa,6
53,53,Fullmetal Alchemist: The Sacred Star of Milos,8
54,54,Gakkou no Kaidan,6
56,56,Ghost in the Shell,8
57,57,Girls und Panzer,7
58,58,Girls und Panzer der Film,6
65,65,Hai to Gensou no Grimgar,7
67,67,Haibane Renmei,7
70,70,Hibike! Euphonium,9
71,71,Hibike! Euphonium 2,9
75,75,Highschool of the Dead,7
77,77,Hotaru no Haka,6
78,78,Howl no Ugoku Shiro,8
80,80,Jormungand,7
81,81,Jormungand: Perfect Order,7
82,82,K-On!,8
83,83,K-On! Movie,9
88,88,Kakegurui,5
93,93,Kekkai Sensen,7
96,96,Kenpuu Denki Berserk,8
97,97,Kill la Kill,10
99,99,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On.,7
100,100,Kino no Tabi: The Beautiful World,8
101,101,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,7
103,103,Kizumonogatari I: Tekketsu-hen,3
104,104,Kobayashi-san Chi no Maid Dragon,8
107,107,Koe no Katachi,9
110,110,Kono Subarashii Sekai ni Shukufuku wo!,8
111,111,Kono Subarashii Sekai ni Shukufuku wo! 2,8
114,114,Kotonoha no Niwa,8
115,115,Kuzu no Honkai,7
116,116,Little Witch Academia,8
117,117,Little Witch Academia (TV),7
118,118,Little Witch Academia: Mahoujikake no Parade,7
120,120,Majo no Takkyuubin,8
122,122,Mawaru Penguindrum,6
123,123,Memories,8
124,124,Michiko to Hatchin,7
126,126,Mob Psycho 100,7
127,127,Mononoke Hime,10
129,129,Naruto,6
130,130,Neko no Ongaeshi,7
131,131,Neon Genesis Evangelion: Death & Rebirth,6
132,132,Neon Genesis Evangelion: The End of Evangelion,10
134,134,Non Non Biyori,9
135,135,Non Non Biyori Repeat,9
139,139,One Punch Man,7
142,142,Ookami Kodomo no Ame to Yuki,8
143,143,Ore Monogatari!!,7
147,147,Ping Pong The Animation,9
149,149,Princess Principal,8
150,150,Psycho-Pass,9
151,151,Psycho-Pass 2,3
152,152,Psycho-Pass Movie,8
153,153,Re:Zero kara Hajimeru Isekai Seikatsu,7
154,154,Redline,9
156,156,Samurai Champloo,9
159,159,Seirei no Moribito,7
160,160,Sen to Chihiro no Kamikakushi,8
161,161,Serial Experiments Lain,9
163,163,Shiki,9
165,165,Shingeki no Bahamut: Genesis,8
167,167,Shingeki no Bahamut: Virgin Soul,7
168,168,Shingeki no Kyojin,8
170,170,Shingeki no Kyojin Season 2,7
173,173,Shinsekai yori,8
174,174,Shouwa Genroku Rakugo Shinjuu,7
175,175,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,7
176,176,Space Dandy,9
178,178,Steins;Gate,5
182,182,Stranger: Mukou Hadan,8
184,184,Summer Wars,7
185,185,Suzumiya Haruhi no Shoushitsu,9
186,186,Suzumiya Haruhi no Yuuutsu,9
189,189,Tamako Love Story,6
192,192,Tengen Toppa Gurren Lagann,9
193,193,Tenkuu no Shiro Laputa,6
195,195,Toki wo Kakeru Shoujo,8
196,196,Tonari no Totoro,7
201,201,Tsurezure Children,7
202,202,Uchuu Patrol Luluco,8
205,205,Youjo Senki,7
