,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,9
1,1.0,91 Days,8
3,3.0,ACCA: 13-ku Kansatsu-ka,7
4,4.0,Aho Girl,7
5,5.0,Air,7
6,6.0,Akagami no Shirayuki-hime,7
7,7.0,Akagami no Shirayuki-hime 2nd Season,8
8,8.0,Akatsuki no Yona,8
13,13.0,Amaama to Inazuma,8
15,15.0,Angel Beats!,7
16,16.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
17,17.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,8
18,18.0,Another,7
19,19.0,Ansatsu Kyoushitsu (TV),8
20,20.0,Ansatsu Kyoushitsu (TV) 2nd Season,8
21,21.0,Ao Haru Ride,8
22,22.0,Ao no Exorcist,7
23,23.0,Ao no Exorcist: Kyoto Fujouou-hen,8
27,27.0,Aria The Origination,9
28,28.0,Arslan Senki (TV),7
29,29.0,Arslan Senki (TV): Fuujin Ranbu,8
31,31.0,Barakamon,8
34,34.0,Boku dake ga Inai Machi,8
35,35.0,Boku no Hero Academia,8
36,36.0,Bungou Stray Dogs,7
37,37.0,Bungou Stray Dogs 2nd Season,8
39,39.0,Byousoku 5 Centimeter,6
41,41.0,Charlotte,7
46,46.0,Clannad,8
47,47.0,Clannad: After Story,10
51,51.0,Code Geass: Hangyaku no Lelouch,10
52,52.0,Code Geass: Hangyaku no Lelouch R2,9
57,57.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
58,58.0,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,6
60,60.0,Deadman Wonderland,6
61,61.0,Death Note,6
62,62.0,Death Parade,8
63,63.0,Demi-chan wa Kataritai,8
68,68.0,Dragon Ball Z,7
69,69.0,Drifters,7
70,70.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
73,73.0,Fate/Zero,7
74,74.0,Fate/Zero 2nd Season,7
75,75.0,FLCL,7
76,76.0,Flip Flappers,7
77,77.0,Flying Witch,7
79,79.0,Fune wo Amu,9
80,80.0,Gabriel DropOut,7
82,82.0,Gakkougurashi!,9
85,85.0,Gamers!,7
86,86.0,Gangsta.,6
87,87.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7
88,88.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",7
89,89.0,Gekkan Shoujo Nozaki-kun,7
91,91.0,Gochuumon wa Usagi desu ka?,7
92,92.0,Gochuumon wa Usagi desu ka??,7
93,93.0,God Eater,8
98,98.0,Hai to Gensou no Grimgar,8
99,99.0,Haikyuu!!,9
100,100.0,Haikyuu!! Second Season,10
101,101.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,10
103,103.0,Handa-kun,7
105,105.0,Hataraku Maou-sama!,8
107,107.0,Hibike! Euphonium,8
108,108.0,Hibike! Euphonium 2,8
111,111.0,Higurashi no Naku Koro ni,9
112,112.0,Himouto! Umaru-chan,7
113,113.0,Hotaru no Haka,8
120,120.0,K-On!,5
123,123.0,Kakegurui,7
124,124.0,Kamikaze Kaitou Jeanne,8
125,125.0,Kamisama Hajimemashita,7
128,128.0,Kanojo to Kanojo no Neko: Everything Flows,8
