,Unnamed: 0.1.1,Name,Score
0,0,91 Days,7
2,2,Aldnoah.Zero,7
4,4,Angel Beats!,9
5,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
6,6,Another,8
7,7,Ansatsu Kyoushitsu (TV),9
8,8,Ansatsu Kyoushitsu (TV) 2nd Season,9
9,9,Ao no Exorcist,7
11,11,Bakemonogatari,8
12,12,Black Bullet,5
13,13,Boku dake ga Inai Machi,8
14,14,Boku no Hero Academia,10
15,15,Charlotte,7
17,17,Chuunibyou demo Koi ga Shitai!,9
18,18,Chuunibyou demo Koi ga Shitai! Ren,4
21,21,Code Geass: Hangyaku no Lelouch,10
22,22,Code Geass: Hangyaku no Lelouch R2,8
25,25,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
26,26,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
27,27,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,5
28,28,Deadman Wonderland,6
30,30,Death Note,10
31,31,Death Parade,9
32,32,Durarara!!,8
34,34,Fate/stay night: Unlimited Blade Works,9
36,36,Fate/stay night: Unlimited Blade Works 2nd Season,9
37,37,Fate/Zero,9
38,38,Fate/Zero 2nd Season,9
39,39,FLCL,7
40,40,Fullmetal Alchemist,8
41,41,Fullmetal Alchemist: Brotherhood,10
42,42,Fullmetal Alchemist: The Sacred Star of Milos,6
43,43,Ga-Rei: Zero,8
44,44,Gake no Ue no Ponyo,9
45,45,Ghost in the Shell,8
46,46,Ghost in the Shell: Stand Alone Complex,7
48,48,Guilty Crown,7
50,50,Hanamonogatari,5
51,51,Hataraku Maou-sama!,6
52,52,Hibike! Euphonium,7
53,53,Highschool of the Dead,6
55,55,Hotaru no Haka,9
58,58,K,4
59,59,Kanon (2006),6
60,60,Kara no Kyoukai 1: Fukan Fuukei,8
61,61,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),8
62,62,Kara no Kyoukai 3: Tsuukaku Zanryuu,8
63,63,Kara no Kyoukai 4: Garan no Dou,7
64,64,Kara no Kyoukai 5: Mujun Rasen,9
65,65,Kara no Kyoukai 6: Boukyaku Rokuon,7
66,66,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),7
68,68,Kekkai Sensen,8
69,69,Kill la Kill,10
71,71,Kimi no Na wa.,8
72,72,Kingsglaive: Final Fantasy XV,6
73,73,Kiseijuu: Sei no Kakuritsu,8
74,74,Kiznaiver,7
75,75,Kobayashi-san Chi no Maid Dragon,8
76,76,Koe no Katachi,10
77,77,Kono Subarashii Sekai ni Shukufuku wo!,8
78,78,Kono Subarashii Sekai ni Shukufuku wo! 2,8
79,79,Kotonoha no Niwa,9
81,81,Kuzu no Honkai,7
82,82,Kyoukai no Kanata,7
83,83,Little Witch Academia,6
84,84,Little Witch Academia: Mahoujikake no Parade,7
85,85,Mahou Shoujo Madoka Magica,8
86,86,Mirai Nikki (TV),7
88,88,Mob Psycho 100,8
89,89,Monogatari Series: Second Season,8
90,90,Mononoke Hime,9
91,91,Nanatsu no Taizai,8
92,92,Nanatsu no Taizai: Seisen no Shirushi,6
93,93,Nekomonogatari: Kuro,6
94,94,Neon Genesis Evangelion,7
95,95,Neon Genesis Evangelion: The End of Evangelion,8
96,96,New Game!,8
97,97,NHK ni Youkoso!,9
98,98,Nisekoi,9
99,99,Nisekoi:,7
100,100,Nisemonogatari,8
101,101,No Game No Life,8
102,102,Noragami,9
103,103,Noragami Aragoto,9
104,104,One Punch Man,9
105,105,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6
109,109,Ouran Koukou Host Club,7
110,110,Overlord,6
111,111,Owari no Seraph,5
112,112,Persona 4 the Animation,6
114,114,Ping Pong The Animation,9
117,117,Prison School,8
118,118,Psycho-Pass,10
119,119,Psycho-Pass 2,7
120,120,Psycho-Pass Movie,8
121,121,Re:Creators,8
122,122,Re:Zero kara Hajimeru Isekai Seikatsu,8
123,123,Redline,7
124,124,Sakamichi no Apollon,6
125,125,Sakamoto desu ga?,5
126,126,Samurai Champloo,8
127,127,Sen to Chihiro no Kamikakushi,10
129,129,Shiki,8
131,131,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,6
132,132,Shingeki no Kyojin,8
133,133,Shingeki no Kyojin Season 2,9
134,134,Shinsekai yori,5
135,135,Shirobako,8
136,136,Soul Eater,6
137,137,Steins;Gate,9
139,139,Suzumiya Haruhi no Shoushitsu,9
140,140,Suzumiya Haruhi no Yuuutsu,9
142,142,Sword Art Online,7
144,144,Sword Art Online Movie: Ordinal Scale,5
146,146,Tengen Toppa Gurren Lagann,9
148,148,Tokyo Ghoul,9
150,150,Tonari no Totoro,7
151,151,Toradora!,6
152,152,Tsukimonogatari,5
154,154,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
155,155,Yuri!!! on Ice,8
156,156,Yuu Yuu Hakusho,9
157,157,Zankyou no Terror,7
