,Unnamed: 0.1.1,Name,Score
1,1,Accel World,10
6,6,Amagi Brilliant Park,8
9,9,Angel Beats!,10
13,13,Ansatsu Kyoushitsu (TV),10
14,14,Ansatsu Kyoushitsu (TV) 2nd Season,10
17,17,Arslan Senki (TV),10
19,19,Arslan Senki (TV): Fuujin Ranbu,10
20,20,Bakemono no Ko,9
21,21,Bakemonogatari,10
25,25,Black Bullet,9
29,29,Boku no Hero Academia,10
33,33,Boruto: Naruto the Movie,9
45,45,Chuunibyou demo Koi ga Shitai!,8
47,47,Chuunibyou demo Koi ga Shitai! Ren,8
49,49,D.Gray-man,10
50,50,D.Gray-man Hallow,9
52,52,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,10
53,53,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,10
54,54,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,9
55,55,Danna ga Nani wo Itteiru ka Wakaranai Ken,9
56,56,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,9
57,57,Date A Live,7
58,58,Date A Live II,7
59,59,Date A Live Movie: Mayuri Judgment,7
63,63,Death Billiards,8
64,64,Death Parade,10
67,67,Fairy Tail,9
68,68,Fairy Tail (2014),9
69,69,Fairy Tail Movie 1: Houou no Miko,9
71,71,Fairy Tail Movie 2: Dragon Cry,9
75,75,Fate/stay night,9
76,76,Fate/stay night Movie: Unlimited Blade Works,7
78,78,Fate/stay night: Unlimited Blade Works,9
80,80,Fate/stay night: Unlimited Blade Works 2nd Season,10
82,82,Fate/Zero,8
83,83,Fate/Zero 2nd Season,9
86,86,Free!,8
87,87,Fullmetal Alchemist: Brotherhood,10
89,89,Gatchaman Crowds,9
90,90,Gatchaman Crowds Insight,9
93,93,God Eater,9
96,96,Haiyore! Nyaruko-san W,7
99,99,Heisei Tanuki Gassen Ponpoko,9
100,100,Hentai Ouji to Warawanai Neko.,8
103,103,High School DxD,7
104,104,High School DxD BorN,8
105,105,High School DxD New,8
114,114,Kami nomi zo Shiru Sekai,9
115,115,Kami nomi zo Shiru Sekai II,9
116,116,Kami nomi zo Shiru Sekai: Megami-hen,8
117,117,Kamisama no Inai Nichiyoubi,8
119,119,Kanojo to Kanojo no Neko: Everything Flows,9
123,123,Kobayashi-san Chi no Maid Dragon,10
124,124,Koe no Katachi,9
126,126,Kuuchuu Buranko,10
128,128,Love Live! School Idol Project,9
129,129,Love Live! School Idol Project 2nd Season,9
132,132,Majo no Takkyuubin,8
133,133,Maoyuu Maou Yuusha,8
137,137,Mononoke Hime,9
138,138,Motto To LOVE-Ru,7
142,142,Naruto: Shippuuden,9
143,143,Naruto: Shippuuden Movie 1,8
144,144,Naruto: Shippuuden Movie 2 - Kizuna,8
145,145,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,8
146,146,Naruto: Shippuuden Movie 4 - The Lost Tower,9
147,147,Naruto: Shippuuden Movie 5 - Blood Prison,9
148,148,Naruto: Shippuuden Movie 6 - Road to Ninja,9
150,150,Natsume Yuujinchou,10
151,151,Natsume Yuujinchou Go,10
153,153,Natsume Yuujinchou Roku,10
154,154,Natsume Yuujinchou San,10
155,155,Natsume Yuujinchou Shi,10
160,160,New Game!,10
161,161,Nichijou,8
162,162,Nisekoi,9
163,163,Nisekoi:,7
168,168,Ookami Kodomo no Ame to Yuki,9
169,169,Ookami to Koushinryou,9
170,170,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
172,172,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",8
174,174,Panty & Stocking with Garterbelt,8
175,175,Persona 3 the Movie 1: Spring of Birth,9
176,176,Persona 3 the Movie 2: Midsummer Knight's Dream,9
177,177,Persona 3 the Movie 3: Falling Down,9
178,178,Persona 3 the Movie 4: Winter of Rebirth,10
179,179,Persona 4 the Animation,9
195,195,Pokemon: Maboroshi no Pokemon Lugia Bakutan,9
196,196,Pokemon: Mewtwo no Gyakushuu,10
200,200,Psycho-Pass,9
201,201,Psycho-Pass 2,8
202,202,Psycho-Pass Movie,9
203,203,Rokka no Yuusha,6
207,207,Seirei no Moribito,9
209,209,Shingeki no Kyojin,9
211,211,Shingeki no Kyojin Season 2,9
214,214,Sora no Otoshimono: Tokeijikake no Angeloid,7
216,216,Sword Art Online,8
220,220,Tenkuu no Shiro Laputa,9
221,221,The Last: Naruto the Movie,9
223,223,To LOVE-Ru Darkness,7
224,224,To LOVE-Ru Darkness 2nd,7
227,227,Toradora!,10
229,229,Uchouten Kazoku,9
230,230,UN-GO,10
233,233,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
235,235,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
236,236,Youjo Senki,10
240,240,Yuri!!! on Ice,10
241,241,Zankyou no Terror,9
242,242,Zetsuen no Tempest,9
243,243,Zoku Natsume Yuujinchou,10
