,Unnamed: 0.1.1,Name,Score
0,0,3-gatsu no Lion,9
1,1,Akagami no Shirayuki-hime,7
2,2,Angel Beats!,8
3,3,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
4,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,8
6,6,Aoki Hagane no Arpeggio: Ars Nova,7
8,8,Bakemonogatari,8
9,9,Beck,9
10,10,Bleach,8
11,11,Boku dake ga Inai Machi,8
12,12,Byousoku 5 Centimeter,9
13,13,Captain Tsubasa: Road to 2002,8
14,14,Charlotte,8
15,15,Chihayafuru 2,9
16,16,Chuunibyou demo Koi ga Shitai!,7
18,18,Clannad,8
19,19,Clannad: After Story,8
20,20,Code Geass: Hangyaku no Lelouch,8
21,21,Code Geass: Hangyaku no Lelouch R2,9
22,22,Cowboy Bebop,9
23,23,Cross Ange: Tenshi to Ryuu no Rondo,7
24,24,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
25,25,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7
26,26,Darker than Black: Kuro no Keiyakusha,8
28,28,Digimon Adventure,8
29,29,Dragon Ball,8
30,30,Dragon Ball Z,9
31,31,Evangelion: 1.0 You Are (Not) Alone,9
32,32,Evangelion: 2.0 You Can (Not) Advance,10
33,33,Evangelion: 3.0 You Can (Not) Redo,8
34,34,Full Metal Panic!,8
35,35,Full Metal Panic! The Second Raid,9
37,37,Full Metal Panic? Fumoffu,8
38,38,Fullmetal Alchemist: Brotherhood,10
39,39,Gake no Ue no Ponyo,8
40,40,Ghost in the Shell,9
42,42,Girls und Panzer,8
43,43,Girls und Panzer der Film,9
44,44,Gochuumon wa Usagi desu ka?,7
45,45,Golden Time,8
46,46,Great Teacher Onizuka,10
47,47,Guilty Crown,7
48,48,Hellsing,7
50,50,High School DxD,7
52,52,Highschool of the Dead,7
54,54,Hotarubi no Mori e,8
55,55,Hunter x Hunter,8
56,56,Hunter x Hunter (2011),9
59,59,Hyouka,9
61,61,InuYasha,8
63,63,K,7
64,64,K-On!,8
65,65,K-On!!,9
68,68,K: Return of Kings,7
69,69,KanColle Movie,6
71,71,Kaze Tachinu,8
72,72,Kimi no Na wa.,9
74,74,Kino no Tabi: The Beautiful World,8
75,75,Kiseijuu: Sei no Kakuritsu,8
76,76,Koe no Katachi,9
78,78,Kokoro Connect,9
80,80,Kokoro ga Sakebitagatterunda.,8
81,81,Kono Bijutsubu ni wa Mondai ga Aru!,7
82,82,Kono Sekai no Katasumi ni,9
83,83,Kono Subarashii Sekai ni Shukufuku wo!,7
84,84,Kono Subarashii Sekai ni Shukufuku wo! 2,7
85,85,Kotonoha no Niwa,9
86,86,Kyoukai no Kanata,7
87,87,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,8
89,89,Mahou Shoujo Madoka Magica,9
91,91,Mahouka Koukou no Rettousei,7
92,92,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,6
93,93,Mob Psycho 100,8
94,94,Mobile Suit Gundam Wing,8
96,96,Mobile Suit Gundam Wing: Endless Waltz Movie,8
97,97,Mononoke Hime,9
98,98,Monster,9
99,99,Nagi no Asukara,8
100,100,Naruto,8
101,101,Neon Genesis Evangelion,10
102,102,Neon Genesis Evangelion: Death & Rebirth,7
103,103,Neon Genesis Evangelion: The End of Evangelion,10
104,104,Nisekoi,8
106,106,Nisekoi:,7
108,108,No Game No Life,8
109,109,Noragami,8
110,110,Noragami Aragoto,8
112,112,One Punch Man,8
113,113,Orange,8
114,114,Ore Monogatari!!,8
115,115,Ore no Imouto ga Konnani Kawaii Wake ga Nai,7
119,119,Papa no Iukoto wo Kikinasai!,7
120,120,Plastic Memories,7
121,121,Pokemon: Mewtwo no Gyakushuu,7
122,122,Psycho-Pass,9
123,123,Psycho-Pass 2,8
124,124,Psycho-Pass Movie,7
125,125,Rainbow: Nisha Rokubou no Shichinin,10
126,126,ReLIFE,8
128,128,Rurouni Kenshin: Meiji Kenkaku Romantan,9
130,130,Saenai Heroine no Sodatekata,7
134,134,Sakurasou no Pet na Kanojo,9
135,135,Sen to Chihiro no Kamikakushi,9
136,136,Servant x Service,7
137,137,Shaman King,8
138,138,Shigatsu wa Kimi no Uso,10
140,140,Shingeki no Kyojin,9
141,141,Shinsekai yori,8
142,142,Slam Dunk,10
143,143,Steins;Gate,9
144,144,Sukitte Ii na yo.,7
145,145,Summer Wars,8
146,146,Suzumiya Haruhi no Shoushitsu,9
147,147,Suzumiya Haruhi no Yuuutsu,9
150,150,Tokyo Ghoul,8
151,151,Tokyo Ravens,7
152,152,Tonari no Totoro,9
153,153,Toradora!,9
154,154,Trigun,9
155,155,Trinity Seven,6
156,156,Usagi Drop,9
158,158,WWW.Working!!,8
159,159,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
161,161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
163,163,Zetsuen no Tempest,8
