,Unnamed: 0.1.1,Name,Score
0,0.0,91 Days,9
2,2.0,Accel World,7
3,3.0,Air Gear,8
4,4.0,Akame ga Kill!,7
5,5.0,Amagi Brilliant Park,8
6,6.0,Angel Beats!,10
8,8.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
9,9.0,Ansatsu Kyoushitsu (TV),9
10,10.0,Ansatsu Kyoushitsu (TV) 2nd Season,9
11,11.0,Ao no Exorcist,8
12,12.0,Ao no Exorcist Movie,8
14,14.0,Bakemono no Ko,9
15,15.0,Bakuman. 2nd Season,9
16,16.0,Barakamon,9
17,17.0,Black Bullet,7
20,20.0,Boku dake ga Inai Machi,8
21,21.0,Boku no Hero Academia,9
22,22.0,Bokura wa Minna Kawaisou,8
23,23.0,Btooom!,6
24,24.0,Charlotte,8
25,25.0,Chuunibyou demo Koi ga Shitai! Ren,8
26,26.0,Clannad,8
27,27.0,Clannad: After Story,10
28,28.0,Code Geass: Hangyaku no Lelouch,10
29,29.0,Code Geass: Hangyaku no Lelouch R2,10
30,30.0,D-Frag!,7
31,31.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,8
32,32.0,Death Note,9
33,33.0,Death Parade,8
35,35.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
36,36.0,Durarara!!,9
37,37.0,Durarara!!x2 Shou,9
38,38.0,Durarara!!x2 Ten,8
39,39.0,Fate/stay night: Unlimited Blade Works,9
41,41.0,Fate/stay night: Unlimited Blade Works 2nd Season,9
42,42.0,Fate/Zero,9
43,43.0,Free!,8
44,44.0,Free!: Eternal Summer,8
46,46.0,Fullmetal Alchemist: Brotherhood,9
47,47.0,Garo: Honoo no Kokuin,8
48,48.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
49,49.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
50,50.0,Gekkan Shoujo Nozaki-kun,8
51,51.0,Great Teacher Onizuka,9
52,52.0,Guilty Crown,8
53,53.0,Hai to Gensou no Grimgar,8
54,54.0,Hamatora The Animation,7
55,55.0,Hataraku Maou-sama!,9
56,56.0,Himouto! Umaru-chan,7
58,58.0,K,7
59,59.0,Katekyo Hitman Reborn!,9
60,60.0,Kekkai Sensen,9
61,61.0,Kill la Kill,9
63,63.0,Kimi no Na wa.,9
64,64.0,Koe no Katachi,9
65,65.0,Kono Subarashii Sekai ni Shukufuku wo!,8
66,66.0,Kono Subarashii Sekai ni Shukufuku wo! 2,8
69,69.0,Kuroko no Basket 3rd Season,9
70,70.0,Little Witch Academia: Mahoujikake no Parade,8
71,71.0,Log Horizon,8
72,72.0,Log Horizon 2nd Season,8
75,75.0,Magi: Sinbad no Bouken (TV),8
76,76.0,Magi: The Kingdom of Magic,8
77,77.0,Magi: The Labyrinth of Magic,8
78,78.0,Mahouka Koukou no Rettousei,5
79,79.0,Medaka Box Abnormal,7
81,81.0,Mikakunin de Shinkoukei,8
82,82.0,Mob Psycho 100,9
83,83.0,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,7
85,85.0,Mushishi,9
86,86.0,Nagi no Asukara,9
87,87.0,Nanatsu no Taizai,8
89,89.0,Nisekoi,8
90,90.0,No Game No Life,7
91,91.0,Noragami,7
92,92.0,One Punch Man,9
93,93.0,Ookami Kodomo no Ame to Yuki,9
94,94.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
95,95.0,Overlord,7
96,96.0,Owari no Seraph,7
98,98.0,Re:Zero kara Hajimeru Isekai Seikatsu,8
99,99.0,Redline,9
100,100.0,Rokka no Yuusha,7
101,101.0,Sakamichi no Apollon,9
102,102.0,Sakurasou no Pet na Kanojo,8
105,105.0,Sen to Chihiro no Kamikakushi,8
106,106.0,Shingeki no Kyojin,9
109,109.0,Shokugeki no Souma,9
111,111.0,Soul Eater,8
113,113.0,Suzumiya Haruhi no Yuuutsu,9
114,114.0,Sword Art Online,7
117,117.0,Sword Art Online Movie: Ordinal Scale,7
119,119.0,Tanaka-kun wa Itsumo Kedaruge,8
120,120.0,Tegamibachi,8
121,121.0,Tegamibachi Reverse,8
122,122.0,Tengen Toppa Gurren Lagann,10
123,123.0,Toaru Majutsu no Index: Endymion no Kiseki,8
124,124.0,Tokyo Ghoul,6
126,126.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
128,128.0,Yamada-kun to 7-nin no Majo (TV),7
129,129.0,Zankyou no Terror,8
131,131.0,Zetsuen no Tempest,8
