,Unnamed: 0.1.1,Name,Score
1,1.0,Aho Girl,10
2,2.0,Akame ga Kill!,10
6,6.0,Amagi Brilliant Park,10
20,20.0,Chuunibyou demo Koi ga Shitai!,10
22,22.0,Chuunibyou demo Koi ga Shitai! Ren,10
55,55.0,Mahouka Koukou no Rettousei,10
74,74.0,Non Non Biyori,10
75,75.0,Non Non Biyori Repeat,10
78,78.0,Noragami,10
79,79.0,Noragami Aragoto,10
83,83.0,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",10
86,86.0,Owari no Seraph,10
88,88.0,Owari no Seraph: Nagoya Kessen-hen,10
93,93.0,Rakudai Kishi no Cavalry,10
94,94.0,Re:Creators,10
98,98.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,10
109,109.0,Tales of Zestiria the X,10
110,110.0,Tales of Zestiria the X 2nd Season,10
114,114.0,Tsurezure Children,10
