,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,9
1,1,Another,8
2,2,Ansatsu Kyoushitsu (TV),7
3,3,Ansatsu Kyoushitsu (TV) 2nd Season,8
4,4,Death Note,10
6,6,Durarara!!,6
8,8,Gangsta.,7
9,9,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",6
10,10,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",6
11,11,Gundam Build Fighters,8
12,12,Gundam Build Fighters Try,9
14,14,Hai to Gensou no Grimgar,7
16,16,High School DxD,6
17,17,High School DxD BorN,6
18,18,High School DxD New,7
19,19,Koe no Katachi,10
21,21,Mirai Nikki (TV),9
22,22,Mobile Suit Gundam 00,8
24,24,Naruto,10
25,25,Naruto: Shippuuden,10
26,26,No Game No Life,9
27,27,Owari no Seraph,7
28,28,Owari no Seraph: Nagoya Kessen-hen,8
30,30,Rakudai Kishi no Cavalry,7
31,31,Shingeki no Kyojin,9
32,32,Shingeki no Kyojin Season 2,8
34,34,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,8
35,35,Sword Art Online,9
37,37,Tokyo Ghoul,7
39,39,Trinity Seven,6
40,40,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
