,Unnamed: 0.1.1,Name,Score
3,3.0,Akame ga Kill!,9
4,4.0,Akatsuki no Yona,10
6,6.0,Amagami SS,5
7,7.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
8,8.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,9
9,9.0,Another,7
10,10.0,Ao no Exorcist,6
12,12.0,Baka to Test to Shoukanjuu,10
13,13.0,Baka to Test to Shoukanjuu Ni!,9
18,18.0,Bakemono no Ko,10
19,19.0,Bakemonogatari,10
20,20.0,Beelzebub,7
23,23.0,Berserk: Ougon Jidai-hen III - Kourin,7
25,25.0,Black Bullet,9
27,27.0,Blame! Movie,10
30,30.0,Bleach,10
31,31.0,Blood Lad,9
34,34.0,Boku no Hero Academia,10
36,36.0,Boruto: Naruto the Movie,8
37,37.0,Btooom!,10
39,39.0,Byousoku 5 Centimeter,7
40,40.0,Charlotte,10
41,41.0,Clannad,10
43,43.0,Clannad: After Story,10
44,44.0,Code Geass: Hangyaku no Lelouch,10
45,45.0,Code Geass: Hangyaku no Lelouch R2,10
46,46.0,Date A Live,10
48,48.0,Death Note,10
49,49.0,Demi-chan wa Kataritai,7
53,53.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
54,54.0,Fairy Tail,10
55,55.0,Fairy Tail (2014),10
56,56.0,Fairy Tail Movie 1: Houou no Miko,9
57,57.0,Fairy Tail Movie 2: Dragon Cry,10
58,58.0,Full Metal Panic!,10
59,59.0,Full Metal Panic! The Second Raid,10
61,61.0,Full Metal Panic? Fumoffu,10
62,62.0,Fullmetal Alchemist: Brotherhood,10
66,66.0,God Eater,9
67,67.0,Golden Time,10
69,69.0,Grisaia no Kajitsu,10
73,73.0,Grisaia no Rakuen,9
75,75.0,Guilty Crown,10
78,78.0,Hai to Gensou no Grimgar,10
80,80.0,Hanamonogatari,8
81,81.0,Hataraku Maou-sama!,10
83,83.0,High School DxD,10
84,84.0,High School DxD BorN,10
85,85.0,High School DxD New,10
86,86.0,Hotarubi no Mori e,10
88,88.0,Inu x Boku SS,6
97,97.0,Itazura na Kiss,10
98,98.0,Kaichou wa Maid-sama!,8
100,100.0,Katanagatari,9
101,101.0,Kaze no Stigma,7
102,102.0,Kenpuu Denki Berserk,10
103,103.0,Kimi no Na wa.,10
106,106.0,Kizumonogatari I: Tekketsu-hen,10
107,107.0,Kizumonogatari II: Nekketsu-hen,10
108,108.0,Kizumonogatari III: Reiketsu-hen,10
109,109.0,Kobayashi-san Chi no Maid Dragon,7
110,110.0,Koe no Katachi,9
111,111.0,Kono Subarashii Sekai ni Shukufuku wo!,7
112,112.0,Kono Subarashii Sekai ni Shukufuku wo! 2,7
113,113.0,Kotonoha no Niwa,10
115,115.0,Kuzu no Honkai,5
116,116.0,Kyoukai no Kanata,9
119,119.0,Magi: The Kingdom of Magic,8
120,120.0,Magi: The Labyrinth of Magic,9
126,126.0,Mayo Chiki!,10
128,128.0,Mirai Nikki (TV),10
130,130.0,Mob Psycho 100,10
131,131.0,Monogatari Series: Second Season,9
133,133.0,Nanatsu no Taizai,9
134,134.0,Naruto,10
135,135.0,Naruto: Shippuuden,10
136,136.0,Naruto: Shippuuden Movie 5 - Blood Prison,9
137,137.0,Naruto: Shippuuden Movie 6 - Road to Ninja,9
138,138.0,Nekomonogatari: Kuro,7
139,139.0,New Game!,7
140,140.0,New Game!!,7
141,141.0,Nisekoi,7
142,142.0,Nisekoi:,9
143,143.0,Nisemonogatari,9
144,144.0,No Game No Life,6
145,145.0,Noragami,10
146,146.0,Noragami Aragoto,10
150,150.0,One Punch Man,10
152,152.0,Overlord,10
153,153.0,Owari no Seraph,10
155,155.0,Owari no Seraph: Nagoya Kessen-hen,7
159,159.0,Owarimonogatari,9
160,160.0,Owarimonogatari 2nd Season,9
161,161.0,Plastic Memories,10
163,163.0,Rakudai Kishi no Cavalry,10
164,164.0,Re:Zero kara Hajimeru Isekai Seikatsu,10
167,167.0,Rewrite 2nd Season,7
169,169.0,Sakurasou no Pet na Kanojo,8
170,170.0,Samurai Champloo,10
175,175.0,Sen to Chihiro no Kamikakushi,10
176,176.0,Shakugan no Shana,7
177,177.0,Shakugan no Shana II (Second),7
178,178.0,Shakugan no Shana III (Final),8
179,179.0,Shakugan no Shana Movie,5
183,183.0,Shigatsu wa Kimi no Uso,10
184,184.0,Shingeki no Bahamut: Genesis,10
185,185.0,Shingeki no Kyojin,10
186,186.0,Shingeki no Kyojin Season 2,10
196,196.0,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,10
197,197.0,Sora no Otoshimono,9
199,199.0,Sora no Otoshimono: Forte,7
201,201.0,Sora no Otoshimono: Tokeijikake no Angeloid,9
202,202.0,Soul Eater,9
203,203.0,Steins;Gate,10
208,208.0,Sukitte Ii na yo.,8
209,209.0,Sword Art Online,9
214,214.0,Tengen Toppa Gurren Lagann,10
215,215.0,The Last: Naruto the Movie,10
216,216.0,Tokyo Ghoul,10
220,220.0,Tokyo Ravens,7
221,221.0,Toradora!,9
223,223.0,Tsukimonogatari,9
224,224.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10
225,225.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
228,228.0,Zero no Tsukaima,10
229,229.0,Zero no Tsukaima F,10
230,230.0,Zero no Tsukaima: Futatsuki no Kishi,10
231,231.0,Zero no Tsukaima: Princesses no Rondo,10
