,Unnamed: 0.1.1,Name,Score
0,0.0,Akagami no Shirayuki-hime,10
1,1.0,Akagami no Shirayuki-hime 2nd Season,10
3,3.0,Ansatsu Kyoushitsu (TV),10
4,4.0,Barakamon,10
5,5.0,Bleach,10
6,6.0,Bleach Movie 1: Memories of Nobody,8
7,7.0,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,9
8,8.0,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,10
9,9.0,Boku dake ga Inai Machi,8
10,10.0,Bungou Stray Dogs,10
11,11.0,Bungou Stray Dogs 2nd Season,10
13,13.0,Byousoku 5 Centimeter,10
14,14.0,Danshi Koukousei no Nichijou,10
16,16.0,Death Parade,9
18,18.0,Digimon Adventure,10
19,19.0,Digimon Adventure tri. 1: Saikai,10
20,20.0,Digimon Adventure tri. 2: Ketsui,10
22,22.0,Hai to Gensou no Grimgar,10
23,23.0,Hal,10
24,24.0,Himouto! Umaru-chan,10
27,27.0,Howl no Ugoku Shiro,10
28,28.0,K,9
29,29.0,Kaichou wa Maid-sama!,10
30,30.0,Kimi ni Todoke,10
31,31.0,Kimi no Na wa.,10
32,32.0,Kiseijuu: Sei no Kakuritsu,6
33,33.0,Kokoro ga Sakebitagatterunda.,10
34,34.0,Kotonoha no Niwa,10
35,35.0,Kyoukai no Kanata,10
37,37.0,Ookami Shoujo to Kuro Ouji,9
38,38.0,Orange,10
39,39.0,Ouran Koukou Host Club,10
40,40.0,Owari no Seraph,10
43,43.0,Shigatsu wa Kimi no Uso,10
45,45.0,Shingeki no Kyojin,10
46,46.0,Shingeki no Kyojin Season 2,10
48,48.0,Sukitte Ii na yo.,10
49,49.0,Tokyo Ghoul,9
53,53.0,Zankyou no Terror,10
