,Unnamed: 0.1.1,Name,Score
3,3.0,Aa! Megami-sama! (TV),6
8,8.0,Akame ga Kill!,7
12,12.0,Aldnoah.Zero,5
14,14.0,Amagami SS,9
16,16.0,Amagami SS+ Plus,9
20,20.0,Angel Beats!,7
25,25.0,Another,5
29,29.0,Ansatsu Kyoushitsu (TV),6
30,30.0,Ansatsu Kyoushitsu (TV) 2nd Season,7
32,32.0,Ao no Exorcist,5
37,37.0,Bakemonogatari,7
40,40.0,Barakamon,7
44,44.0,Berserk: Ougon Jidai-hen I - Haou no Tamago,5
45,45.0,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,6
46,46.0,Berserk: Ougon Jidai-hen III - Kourin,7
52,52.0,Black Bullet,7
53,53.0,Black Lagoon,8
56,56.0,Black Lagoon: The Second Barrage,7
57,57.0,Boku dake ga Inai Machi,7
59,59.0,Boku wa Tomodachi ga Sukunai,10
61,61.0,Boku wa Tomodachi ga Sukunai Next,10
63,63.0,Btooom!,8
66,66.0,Chobits,7
69,69.0,Clannad,7
70,70.0,Clannad: After Story,8
73,73.0,Claymore,7
77,77.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,5
79,79.0,Danshi Koukousei no Nichijou,7
81,81.0,Deadman Wonderland,8
85,85.0,Death Note,8
86,86.0,Death Parade,7
94,94.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
96,96.0,Elfen Lied,8
102,102.0,FLCL,7
109,109.0,Gabriel DropOut,7
111,111.0,Gangsta.,7
115,115.0,Gantz:O,7
116,116.0,Genshiken,10
117,117.0,Genshiken 2,10
118,118.0,Genshiken Nidaime,8
124,124.0,Ghost in the Shell,5
125,125.0,Gin no Saji,7
126,126.0,Gin no Saji 2nd Season,7
129,129.0,Great Teacher Onizuka,8
130,130.0,Grisaia no Kajitsu,8
134,134.0,Grisaia no Rakuen,8
136,136.0,Guilty Crown,8
139,139.0,Gungrave,7
141,141.0,Gyakkyou Burai Kaiji: Hakairoku-hen,6
142,142.0,Gyakkyou Burai Kaiji: Ultimate Survivor,8
143,143.0,Haikyuu!!,7
144,144.0,Hajime no Ippo,9
145,145.0,Hajime no Ippo: New Challenger,9
146,146.0,Hajime no Ippo: Rising,8
147,147.0,Hal,5
149,149.0,Hanamonogatari,10
152,152.0,Hataraku Maou-sama!,7
153,153.0,Hibike! Euphonium,10
159,159.0,Higashi no Eden,5
160,160.0,Higashi no Eden Movie I: The King of Eden,4
161,161.0,Higashi no Eden Movie II: Paradise Lost,5
163,163.0,High School DxD,7
164,164.0,High School DxD BorN,7
165,165.0,High School DxD New,7
166,166.0,Highschool of the Dead,8
