,Unnamed: 0.1.1,Name,Score
0,0.0,Air,9
2,2.0,Another,9
6,6.0,Bishoujo Senshi Sailor Moon,10
8,8.0,Bishoujo Senshi Sailor Moon Crystal Season III,8
9,9.0,Bishoujo Senshi Sailor Moon R,9
10,10.0,Bishoujo Senshi Sailor Moon S,9
11,11.0,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,9
12,12.0,Bishoujo Senshi Sailor Moon SuperS,9
13,13.0,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,9
14,14.0,Bishoujo Senshi Sailor Moon: Sailor Stars,10
16,16.0,Boku dake ga Inai Machi,7
17,17.0,Cardcaptor Sakura,7
20,20.0,Clannad,9
21,21.0,Clannad: After Story,9
23,23.0,Death Parade,8
24,24.0,Digimon Adventure Movie,6
26,26.0,ef: A Tale of Memories.,10
28,28.0,Free!,6
29,29.0,Fruits Basket,7
30,30.0,Full Metal Panic!,7
32,32.0,Full Moon wo Sagashite,7
36,36.0,Kami nomi zo Shiru Sekai,7
37,37.0,Kodomo no Omocha (TV),7
38,38.0,Kuroko no Basket,7
39,39.0,Kuroko no Basket 2nd Season,7
42,42.0,Little Busters!,10
44,44.0,Little Busters!: Refrain,10
46,46.0,Lucky Star,7
47,47.0,Magi: The Kingdom of Magic,7
50,50.0,Nanatsu no Taizai,7
51,51.0,Nanatsu no Taizai: Seisen no Shirushi,7
53,53.0,Orange,8
55,55.0,Princess Tutu,9
56,56.0,Psycho-Pass,9
58,58.0,Psycho-Pass Movie,8
63,63.0,School Rumble,7
66,66.0,Steins;Gate,10
67,67.0,Super GALS! Kotobuki Ran,7
69,69.0,Suzumiya Haruhi no Shoushitsu,7
70,70.0,Suzumiya Haruhi no Yuuutsu,7
73,73.0,Working!!,9
74,74.0,Working!!!,7
