,Unnamed: 0.1.1,Name,Score
1,1,Bakemono no Ko,9
3,3,Boku dake ga Inai Machi,7
4,4,Boku no Hero Academia,8
5,5,Byousoku 5 Centimeter,7
6,6,Code Geass: Hangyaku no Lelouch,7
7,7,Code Geass: Hangyaku no Lelouch R2,8
8,8,Cowboy Bebop,10
9,9,Cowboy Bebop: Tengoku no Tobira,8
10,10,Deadman Wonderland,5
11,11,Death Note,9
12,12,Elfen Lied,5
13,13,FLCL,9
14,14,Fullmetal Alchemist: Brotherhood,9
15,15,Fullmetal Alchemist: The Sacred Star of Milos,5
16,16,Gakkou no Kaidan,8
19,19,Hoshi wo Ou Kodomo,6
20,20,Howl no Ugoku Shiro,8
23,23,JoJo no Kimyou na Bouken (TV),8
24,24,K-On!,7
25,25,K-On! Movie,8
26,26,K-On!!,9
29,29,Kaiba,9
30,30,Kimi no Na wa.,10
31,31,Kiseijuu: Sei no Kakuritsu,7
32,32,Koe no Katachi,9
33,33,Kotonoha no Niwa,9
34,34,Little Witch Academia,9
35,35,Little Witch Academia: Mahoujikake no Parade,9
36,36,Majo no Takkyuubin,9
37,37,Mob Psycho 100,8
38,38,Mononoke Hime,9
39,39,Nanatsu no Taizai,8
40,40,Nanatsu no Taizai: Seisen no Shirushi,7
41,41,Neon Genesis Evangelion,9
42,42,Nichijou,10
44,44,Omoide Poroporo,7
45,45,One Punch Man,8
46,46,Ookami Kodomo no Ame to Yuki,10
47,47,Ouran Koukou Host Club,8
48,48,Perfect Blue,8
51,51,Redline,8
52,52,Sen to Chihiro no Kamikakushi,9
53,53,Shingeki no Kyojin,6
54,54,Shingeki no Kyojin Season 2,7
55,55,Space Dandy,8
57,57,Stranger: Mukou Hadan,8
58,58,Summer Wars,8
59,59,Toki wo Kakeru Shoujo,7
60,60,Tokyo Ghoul,7
62,62,Tsumiki no Ie,8
63,63,Yuri!!! on Ice,8
