,Unnamed: 0.1.1,Name,Score
0,0,Air,6
1,1,Akagami no Shirayuki-hime,8
2,2,Akagami no Shirayuki-hime 2nd Season,9
4,4,Akage no Anne,9
6,6,Akatsuki no Yona,10
8,8,Allison to Lillia,8
10,10,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
11,11,Another,9
13,13,Ao Haru Ride,9
14,14,Ao no Exorcist,7
20,20,Charlotte,10
21,21,Chuunibyou demo Koi ga Shitai!,9
23,23,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,6
24,24,Death Note,10
26,26,Detective Conan Movie 13: The Raven Chaser,8
29,29,Elfen Lied,8
32,32,Gugure! Kokkuri-san,7
33,33,Hakuouki,2
34,34,Hakuouki Hekketsuroku,2
35,35,Hakuouki Reimeiroku,1
36,36,Hakushaku to Yousei,6
38,38,Hataraku Maou-sama!,8
43,43,Hotarubi no Mori e,9
46,46,Inu x Boku SS,7
47,47,InuYasha,8
48,48,InuYasha: Kanketsu-hen,9
49,49,Itazura na Kiss,8
50,50,Kaichou wa Maid-sama!,10
53,53,Kamisama Hajimemashita,10
60,60,Kimi no Na wa.,9
61,61,Koe no Katachi,7
62,62,Konnichiwa Anne: Before Green Gables,10
64,64,Kore wa Zombie Desu ka?,8
68,68,Mirai Nikki (TV),8
70,70,Mujin Wakusei Survive,8
72,72,Noragami,9
73,73,Noragami Aragoto,8
76,76,One Punch Man,9
78,78,Ookami Kodomo no Ame to Yuki,8
79,79,Ookami Shoujo to Kuro Ouji,8
82,82,Otome Youkai Zakuro,8
83,83,Ouran Koukou Host Club,6
85,85,Romeo x Juliet,6
88,88,Sankarea,6
90,90,Shingeki no Bahamut: Genesis,8
91,91,Shinrei Tantei Yakumo,8
92,92,Soredemo Sekai wa Utsukushii,9
93,93,Special A,8
94,94,Sukitte Ii na yo.,4
95,95,Super Lovers,9
96,96,Super Lovers 2,7
97,97,Tokyo Ghoul,10
99,99,Tonari no Kaibutsu-kun,7
101,101,Toradora!,8
102,102,Uragiri wa Boku no Namae wo Shitteiru,5
104,104,Vampire Knight Guilty,7
106,106,Watashi ga Motete Dousunda,7
107,107,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,6
