,Unnamed: 0.1.1,Name,Score
2,2.0,Boku dake ga Inai Machi,7
3,3.0,Boku no Hero Academia,10
5,5.0,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,8
6,6.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
7,7.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,6
10,10.0,Fairy Tail,3
11,11.0,Fate/stay night: Unlimited Blade Works,9
13,13.0,Fate/stay night: Unlimited Blade Works 2nd Season,9
14,14.0,Flip Flappers,10
15,15.0,Fullmetal Alchemist: Brotherhood,1
16,16.0,Gantz:O,9
17,17.0,Girls und Panzer,8
19,19.0,Highschool of the Dead,5
22,22.0,JoJo no Kimyou na Bouken (TV),8
23,23.0,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,9
24,24.0,JoJo no Kimyou na Bouken: Stardust Crusaders,9
25,25.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,8
28,28.0,Kimi no Na wa.,9
29,29.0,Kiznaiver,8
30,30.0,Kizumonogatari II: Nekketsu-hen,8
31,31.0,Kobayashi-san Chi no Maid Dragon,9
32,32.0,Koe no Katachi,10
33,33.0,Kono Subarashii Sekai ni Shukufuku wo!,10
34,34.0,Kono Subarashii Sekai ni Shukufuku wo! 2,10
35,35.0,Little Witch Academia,8
36,36.0,Little Witch Academia (TV),9
37,37.0,Lucky Star,8
39,39.0,Mob Psycho 100,10
40,40.0,Nanatsu no Taizai,4
41,41.0,Nisekoi:,4
42,42.0,No Game No Life,9
43,43.0,Oban Star-Racers,9
44,44.0,One Piece Film: Gold,7
45,45.0,One Piece Film: Strong World,9
46,46.0,One Piece Film: Z,10
47,47.0,One Piece Movie 4: Dead End no Bouken,8
50,50.0,One Punch Man,8
52,52.0,Owarimonogatari 2nd Season,10
53,53.0,Panty & Stocking with Garterbelt,8
54,54.0,Persona 3 the Movie 1: Spring of Birth,10
55,55.0,Persona 3 the Movie 2: Midsummer Knight's Dream,9
56,56.0,Persona 3 the Movie 3: Falling Down,9
57,57.0,Persona 3 the Movie 4: Winter of Rebirth,10
58,58.0,Persona 4 the Animation,7
62,62.0,Prison School,9
65,65.0,Re:Zero kara Hajimeru Isekai Seikatsu,10
67,67.0,Rokka no Yuusha,8
69,69.0,Sen to Chihiro no Kamikakushi,9
70,70.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7
71,71.0,Shokugeki no Souma,8
72,72.0,Shokugeki no Souma: Ni no Sara,7
74,74.0,Space Dandy,8
75,75.0,Steins;Gate,10
76,76.0,Tengen Toppa Gurren Lagann,10
77,77.0,Tengen Toppa Gurren Lagann Movie: Gurren-hen,8
78,78.0,Tengen Toppa Gurren Lagann Movie: Lagann-hen,10
79,79.0,Toaru Majutsu no Index,7
81,81.0,Uchuu Patrol Luluco,10
83,83.0,Yamada-kun to 7-nin no Majo (TV),7
