,Unnamed: 0.1.1,Name,Score
1,1.0,Accel World,8
2,2.0,Akagami no Shirayuki-hime,8
3,3.0,Akame ga Kill!,7
8,8.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,7
9,9.0,Another,7
10,10.0,Ao no Exorcist,8
15,15.0,Ben-To,7
20,20.0,Blood Lad,7
21,21.0,Boku dake ga Inai Machi,10
23,23.0,Boku wa Tomodachi ga Sukunai,9
24,24.0,Boku wa Tomodachi ga Sukunai Next,8
25,25.0,Bokura wa Minna Kawaisou,7
28,28.0,Bungou Stray Dogs,8
30,30.0,Casshern Sins,8
32,32.0,Charlotte,9
33,33.0,Chuunibyou demo Koi ga Shitai!,10
34,34.0,Chuunibyou demo Koi ga Shitai! Ren,9
35,35.0,Claymore,10
39,39.0,Darker than Black: Kuro no Keiyakusha,9
40,40.0,Date A Live,8
41,41.0,Date A Live II,8
42,42.0,Deadman Wonderland,8
46,46.0,Drifters,9
49,49.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
50,50.0,Durarara!!,9
52,52.0,Durarara!!x2 Shou,9
54,54.0,Elfen Lied,8
55,55.0,Ergo Proxy,9
57,57.0,Fate/stay night,9
58,58.0,Fate/Zero,10
59,59.0,Fate/Zero 2nd Season,9
60,60.0,Flying Witch,3
61,61.0,Fullmetal Alchemist,10
62,62.0,Fullmetal Alchemist: Brotherhood,9
66,66.0,Gamers!,7
68,68.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9
69,69.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
70,70.0,God Eater,8
71,71.0,Golden Time,8
72,72.0,Gosick,9
73,73.0,Grisaia no Kajitsu,9
74,74.0,Hai to Gensou no Grimgar,9
76,76.0,Haiyore! Nyaruko-san W,7
77,77.0,Hataraku Maou-sama!,8
78,78.0,Hentai Ouji to Warawanai Neko.,10
82,82.0,High School DxD,9
83,83.0,High School DxD BorN,9
84,84.0,High School DxD New,9
85,85.0,Highschool of the Dead,6
92,92.0,InuYasha,8
99,99.0,Kamisama no Memochou,8
105,105.0,Kenpuu Denki Berserk,10
106,106.0,Kimi no Na wa.,9
107,107.0,Kingsglaive: Final Fantasy XV,8
109,109.0,Kiznaiver,9
111,111.0,Koe no Katachi,10
113,113.0,Kokoro Connect,8
114,114.0,Kono Subarashii Sekai ni Shukufuku wo!,7
115,115.0,Kono Subarashii Sekai ni Shukufuku wo! 2,8
117,117.0,Kore wa Zombie Desu ka?,9
118,118.0,Kore wa Zombie Desu ka? of the Dead,9
120,120.0,Kuzu no Honkai,9
122,122.0,Kyoukai no Kanata,8
124,124.0,Log Horizon,10
125,125.0,Log Horizon 2nd Season,10
126,126.0,Lovely Complex,9
128,128.0,Magi: The Kingdom of Magic,10
129,129.0,Magi: The Labyrinth of Magic,10
132,132.0,Maoyuu Maou Yuusha,7
135,135.0,Mayo Chiki!,9
136,136.0,Mirai Nikki (TV),9
140,140.0,Motto To LOVE-Ru,7
141,141.0,Nana,10
142,142.0,Nanatsu no Taizai,9
143,143.0,Naruto,5
148,148.0,No Game No Life,9
150,150.0,One Punch Man,7
152,152.0,Orange,9
153,153.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
156,156.0,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",9
157,157.0,Overlord,7
158,158.0,Owari no Seraph,7
159,159.0,Prison School,9
160,160.0,Rakudai Kishi no Cavalry,6
162,162.0,Re:Zero kara Hajimeru Isekai Seikatsu,9
163,163.0,ReLIFE,8
165,165.0,Rokka no Yuusha,8
169,169.0,Sakurasou no Pet na Kanojo,8
170,170.0,Sankarea,7
173,173.0,Seirei no Moribito,8
178,178.0,Shigatsu wa Kimi no Uso,10
179,179.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,10
182,182.0,Shokugeki no Souma,10
183,183.0,Shokugeki no Souma: Ni no Sara,9
187,187.0,Sora no Otoshimono,9
188,188.0,Sora no Otoshimono: Forte,9
189,189.0,Soul Eater,7
191,191.0,Steins;Gate,9
192,192.0,Sword Art Online,6
197,197.0,To LOVE-Ru Darkness,8
198,198.0,To LOVE-Ru Darkness 2nd,9
199,199.0,Toaru Majutsu no Index,9
200,200.0,Tonari no Kaibutsu-kun,7
201,201.0,Toradora!,10
202,202.0,Trinity Seven,9
206,206.0,Ushio to Tora (TV),8
207,207.0,Ushio to Tora (TV) 2nd Season,9
210,210.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8
211,211.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
212,212.0,Yamada-kun to 7-nin no Majo (TV),8
214,214.0,Yuri!!! on Ice,6
