,Unnamed: 0.1.1,Name,Score
3,3.0,Aho Girl,4
16,16.0,Aria The Animation,7
17,17.0,Aria The Natural,8
18,18.0,Aria The Origination,8
50,50.0,Code Geass: Hangyaku no Lelouch,10
71,71.0,Ergo Proxy,9
79,79.0,Full Metal Panic!,9
81,81.0,Full Metal Panic? Fumoffu,8
84,84.0,Gamers!,6
101,101.0,Hellsing,8
128,128.0,Kakegurui,7
132,132.0,Kamisama no Memochou,7
133,133.0,Kannagi,7
141,141.0,Kobayashi-san Chi no Maid Dragon,7
185,185.0,Ookami to Koushinryou,9
186,186.0,Ookami to Koushinryou II,8
204,204.0,Re:Creators,7
231,231.0,Seto no Hanayome,7
238,238.0,Shingeki no Bahamut: Virgin Soul,7
259,259.0,Tengen Toppa Gurren Lagann,9
269,269.0,Trigun,8
270,270.0,Trigun: Badlands Rumble,6
273,273.0,Tsurezure Children,5
274,274.0,UN-GO,5
279,279.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
