,Unnamed: 0.1.1,Name,Score
0,0.0,3-gatsu no Lion,9
1,1.0,Accel World,4
2,2.0,Akagami no Shirayuki-hime,7
3,3.0,Akame ga Kill!,4
5,5.0,Angel Beats!,3
6,6.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
7,7.0,Ao Haru Ride,8
9,9.0,Baby Steps,8
10,10.0,Baby Steps 2nd Season,9
11,11.0,Baccano!,10
12,12.0,Bakemonogatari,7
13,13.0,Barakamon,6
14,14.0,Black Bullet,5
15,15.0,Black Lagoon,7
17,17.0,Boku dake ga Inai Machi,3
19,19.0,Busou Renkin,5
20,20.0,Byousoku 5 Centimeter,8
21,21.0,Chihayafuru,9
22,22.0,Chihayafuru 2,10
23,23.0,Chuunibyou demo Koi ga Shitai!,3
24,24.0,Clannad,8
25,25.0,Clannad: After Story,10
30,30.0,Darker than Black: Kuro no Keiyakusha,8
32,32.0,Darker than Black: Ryuusei no Gemini,7
33,33.0,Death Note,8
34,34.0,Death Parade,9
35,35.0,Durarara!!,1
37,37.0,Ergo Proxy,10
38,38.0,Eureka Seven,5
40,40.0,Eve no Jikan (Movie),6
41,41.0,Flip Flappers,7
42,42.0,Gakkougurashi!,3
43,43.0,Gangsta.,1
44,44.0,Gekkan Shoujo Nozaki-kun,6
46,46.0,Hachimitsu to Clover,7
47,47.0,Hachimitsu to Clover II,2
48,48.0,Hai to Gensou no Grimgar,6
50,50.0,Haikyuu!!,8
51,51.0,Haikyuu!! Second Season,9
52,52.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,9
53,53.0,Hana to Alice: Satsujin Jiken,9
54,54.0,Harmonie,7
55,55.0,Higashi no Eden,8
56,56.0,Higashi no Eden Movie I: The King of Eden,7
57,57.0,Higashi no Eden Movie II: Paradise Lost,7
58,58.0,Himouto! Umaru-chan,6
59,59.0,Hotarubi no Mori e,10
60,60.0,Hunter x Hunter (2011),9
62,62.0,Kanojo to Kanojo no Neko: Everything Flows,8
64,64.0,Kiseijuu: Sei no Kakuritsu,6
65,65.0,Kiznaiver,2
66,66.0,Kokoro ga Sakebitagatterunda.,6
67,67.0,Kono Subarashii Sekai ni Shukufuku wo!,7
68,68.0,Kotonoha no Niwa,10
71,71.0,Kyoukai no Kanata,7
72,72.0,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,3
73,73.0,Little Witch Academia,8
74,74.0,Lovely Complex,9
77,77.0,Mirai Nikki (TV),8
78,78.0,Mononoke Hime,7
79,79.0,Naruto,6
80,80.0,Nodame Cantabile,9
81,81.0,Nodame Cantabile Finale,10
83,83.0,Nodame Cantabile: Paris-hen,8
84,84.0,Noragami,8
85,85.0,Noragami Aragoto,10
86,86.0,Ookami Kodomo no Ame to Yuki,8
87,87.0,Orange,8
88,88.0,Overlord,8
89,89.0,Ping Pong The Animation,10
90,90.0,Planetes,10
91,91.0,Prison School,8
92,92.0,Psycho-Pass,7
93,93.0,Psycho-Pass 2,3
95,95.0,ReLIFE,9
96,96.0,Rokka no Yuusha,7
97,97.0,Sakamichi no Apollon,9
98,98.0,Sakamoto desu ga?,8
99,99.0,Sakasama no Patema,8
100,100.0,Samurai Champloo,10
101,101.0,Sankarea,7
102,102.0,Sen to Chihiro no Kamikakushi,10
103,103.0,Shigatsu wa Kimi no Uso,9
104,104.0,Shingeki no Bahamut: Genesis,8
105,105.0,Shingeki no Kyojin,7
107,107.0,Shingeki no Kyojin Season 2,3
109,109.0,Shinsekai yori,9
110,110.0,Shouwa Genroku Rakugo Shinjuu,10
111,111.0,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,10
112,112.0,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,7
113,113.0,Steins;Gate,9
115,115.0,Tasogare Otome x Amnesia,8
117,117.0,Tengen Toppa Gurren Lagann,8
118,118.0,Tokyo Ghoul,6
120,120.0,Tonari no Totoro,7
121,121.0,Tsuki ga Kirei,6
122,122.0,Watashi ga Motete Dousunda,3
123,123.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
124,124.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,3
125,125.0,Yojouhan Shinwa Taikei,10
126,126.0,Zankyou no Terror,1
