,Unnamed: 0.1.1,Name,Score
1,1.0,91 Days,7
2,2.0,Akame ga Kill!,7
3,3.0,Ansatsu Kyoushitsu (TV),9
4,4.0,Ansatsu Kyoushitsu (TV) 2nd Season,7
5,5.0,Bakemonogatari,10
7,7.0,Code Geass: Hangyaku no Lelouch,7
8,8.0,Code Geass: Hangyaku no Lelouch R2,7
11,11.0,Gakkougurashi!,9
12,12.0,Hellsing,9
14,14.0,Hunter x Hunter (2011),9
15,15.0,K-On!,8
16,16.0,K-On!!,9
17,17.0,Kakegurui,7
18,18.0,Kizumonogatari I: Tekketsu-hen,10
19,19.0,Kizumonogatari II: Nekketsu-hen,10
20,20.0,Kizumonogatari III: Reiketsu-hen,10
21,21.0,Kobayashi-san Chi no Maid Dragon,8
22,22.0,Koe no Katachi,10
23,23.0,Kono Subarashii Sekai ni Shukufuku wo!,6
24,24.0,Mayo Chiki!,7
25,25.0,Mirai Nikki (TV),9
26,26.0,Mob Psycho 100,7
28,28.0,Nekomonogatari: Kuro,7
29,29.0,Nisemonogatari,10
30,30.0,One Punch Man,9
31,31.0,Ookami to Koushinryou,7
32,32.0,Ouran Koukou Host Club,7
33,33.0,Re:Zero kara Hajimeru Isekai Seikatsu,7
34,34.0,Seitokai Yakuindomo,3
35,35.0,Seitokai Yakuindomo*,2
36,36.0,Soul Eater,8
37,37.0,Sword Art Online,4
39,39.0,Toradora!,8
