,Unnamed: 0.1.1,Name,Score
0,0,3-gatsu no Lion,7
1,1,Akira,7
2,2,Amagi Brilliant Park,8
5,5,Angel Beats!,5
6,6,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
7,7,Arakawa Under the Bridge,5
8,8,Baka to Test to Shoukanjuu,5
9,9,Bakemonogatari,10
10,10,Boku wa Tomodachi ga Sukunai,4
11,11,Boku wa Tomodachi ga Sukunai Next,1
12,12,Byousoku 5 Centimeter,9
17,17,Clannad,5
18,18,Clannad: After Story,8
19,19,Code Geass: Hangyaku no Lelouch,6
20,20,Code Geass: Hangyaku no Lelouch R2,6
24,24,Dragon Ball Z,6
25,25,Durarara!!,8
27,27,Durarara!!x2 Ketsu,7
28,28,Durarara!!x2 Shou,7
29,29,Durarara!!x2 Ten,7
37,37,Fate/stay night,3
38,38,Fate/stay night: Unlimited Blade Works,5
40,40,Fate/stay night: Unlimited Blade Works 2nd Season,7
42,42,Fate/Zero,6
43,43,Fate/Zero 2nd Season,9
44,44,Full Metal Panic!,4
45,45,Full Metal Panic! The Second Raid,6
47,47,Full Metal Panic? Fumoffu,7
48,48,Fune wo Amu,7
49,49,Gabriel DropOut,6
50,50,Gake no Ue no Ponyo,5
51,51,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",4
52,52,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",4
54,54,Gin no Saji,8
55,55,Gosick,6
56,56,Guilty Crown,7
57,57,Hai to Gensou no Grimgar,7
58,58,Hanamonogatari,7
59,59,Hanasaku Iroha,7
60,60,Hanasaku Iroha: Home Sweet Home,6
61,61,Hibike! Euphonium,9
62,62,Hibike! Euphonium 2,8
66,66,Hidamari Sketch,7
68,68,Hidamari Sketch x 365,8
72,72,Hidamari Sketch x Honeycomb,9
77,77,Hoshi wo Ou Kodomo,1
78,78,Hotaru no Haka,7
79,79,Howl no Ugoku Shiro,5
80,80,Hyouka,7
81,81,K-On!,7
82,82,K-On!!,6
85,85,Kamisama no Memochou,7
87,87,Kanojo to Kanojo no Neko: Everything Flows,5
89,89,Kara no Kyoukai 1: Fukan Fuukei,4
90,90,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),5
91,91,Kara no Kyoukai 3: Tsuukaku Zanryuu,5
92,92,Karigurashi no Arrietty,5
94,94,Kaze Tachinu,8
95,95,Kimi no Na wa.,7
96,96,Kizumonogatari I: Tekketsu-hen,5
97,97,Kizumonogatari II: Nekketsu-hen,7
98,98,Kizumonogatari III: Reiketsu-hen,7
99,99,Koe no Katachi,10
101,101,Kotonoha no Niwa,8
104,104,"Kumo no Mukou, Yakusoku no Basho",5
105,105,Kurenai no Buta,7
106,106,Kyoukai no Kanata,4
107,107,Love Live! School Idol Project,3
108,108,Love Live! School Idol Project 2nd Season,4
109,109,Love Live! Sunshine!!,6
111,111,Mahou Shoujo Madoka Magica,7
115,115,Majo no Takkyuubin,6
116,116,Maoyuu Maou Yuusha,7
119,119,Mawaru Penguindrum,9
121,121,Mimi wo Sumaseba,5
122,122,Minami-ke,8
123,123,Minami-ke Okaeri,6
124,124,Minami-ke Okawari,1
125,125,Mobile Suit Gundam Seed,7
127,127,Mobile Suit Gundam Wing,6
128,128,Monogatari Series: Second Season,8
129,129,Mononoke Hime,8
130,130,Nagi no Asukara,8
131,131,Natsume Yuujinchou,1
133,133,Neko no Ongaeshi,4
134,134,Nekomonogatari: Kuro,6
135,135,Neon Genesis Evangelion,7
136,136,Nisekoi,3
137,137,Nisemonogatari,8
138,138,Noragami,7
139,139,Noragami Aragoto,7
143,143,Oda Nobuna no Yabou,2
144,144,Ookami Kodomo no Ame to Yuki,7
145,145,Ookami to Koushinryou,4
146,146,Ore no Imouto ga Konnani Kawaii Wake ga Nai,5
147,147,Owarimonogatari,8
148,148,Owarimonogatari 2nd Season,9
149,149,Prison School,8
151,151,Psycho-Pass,5
152,152,Re:Creators,8
153,153,Re:Zero kara Hajimeru Isekai Seikatsu,6
155,155,Saenai Heroine no Sodatekata,4
161,161,Sayonara Zetsubou Sensei,5
163,163,Sen to Chihiro no Kamikakushi,8
164,164,Shigatsu wa Kimi no Uso,8
165,165,Shirobako,7
166,166,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,3
167,167,Soredemo Machi wa Mawatteiru,5
168,168,Steins;Gate,9
172,172,Summer Wars,6
173,173,Sword Art Online,4
178,178,Tenkuu no Shiro Laputa,9
179,179,Tokyo Magnitude 8.0,5
180,180,Tonari no Totoro,7
181,181,Toradora!,4
182,182,Tsuki ga Kirei,9
183,183,Tsukimonogatari,6
184,184,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",4
185,185,Working!!,5
186,186,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,6
187,187,Yojouhan Shinwa Taikei,8
188,188,Yoru wa Mijikashi Arukeyo Otome,7
189,189,Youjo Senki,7
190,190,Zoku Sayonara Zetsubou Sensei,5
