,Unnamed: 0.1.1,Name,Score
0,0.0,Akame ga Kill!,3
1,1.0,Akira,7
2,2.0,Angel Beats!,4
5,5.0,Bakemonogatari,9
6,6.0,Berserk: Ougon Jidai-hen I - Haou no Tamago,5
7,7.0,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,6
8,8.0,Berserk: Ougon Jidai-hen III - Kourin,7
9,9.0,Boku dake ga Inai Machi,5
10,10.0,Boku no Hero Academia,7
15,15.0,Cowboy Bebop,8
16,16.0,Death Note,9
17,17.0,Evangelion: 1.0 You Are (Not) Alone,7
18,18.0,Final Fantasy VII: Advent Children,2
21,21.0,Fullmetal Alchemist: Brotherhood,8
24,24.0,Hanamonogatari,8
27,27.0,Hunter x Hunter (2011),10
31,31.0,JoJo no Kimyou na Bouken (TV),8
32,32.0,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,8
33,33.0,JoJo no Kimyou na Bouken: Stardust Crusaders,7
34,34.0,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,9
35,35.0,K-On!,8
36,36.0,Kamisama Hajimemashita,8
37,37.0,Kenpuu Denki Berserk,9
38,38.0,Kill la Kill,7
39,39.0,Kingsglaive: Final Fantasy XV,3
40,40.0,Kizumonogatari I: Tekketsu-hen,10
41,41.0,Kizumonogatari II: Nekketsu-hen,10
42,42.0,Kizumonogatari III: Reiketsu-hen,10
43,43.0,Kono Subarashii Sekai ni Shukufuku wo!,8
45,45.0,Kotonoha no Niwa,6
47,47.0,Mahou Shoujo Madoka Magica,8
49,49.0,Monogatari Series: Second Season,10
50,50.0,Nekomonogatari: Kuro,8
51,51.0,Neon Genesis Evangelion,9
52,52.0,Neon Genesis Evangelion: The End of Evangelion,10
53,53.0,New Game!,5
54,54.0,Nisemonogatari,6
55,55.0,No Game No Life,8
56,56.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,4
60,60.0,Owarimonogatari,9
61,61.0,Persona 3 the Movie 1: Spring of Birth,7
62,62.0,Persona 3 the Movie 2: Midsummer Knight's Dream,6
63,63.0,Persona 3 the Movie 3: Falling Down,5
64,64.0,Persona 3 the Movie 4: Winter of Rebirth,7
65,65.0,Persona 4 the Animation,7
78,78.0,Re:Zero kara Hajimeru Isekai Seikatsu,6
79,79.0,Serial Experiments Lain,9
80,80.0,Shigatsu wa Kimi no Uso,8
81,81.0,Shingeki no Kyojin,4
82,82.0,Steins;Gate,9
83,83.0,Suzumiya Haruhi no Shoushitsu,9
84,84.0,Suzumiya Haruhi no Yuuutsu,8
86,86.0,Tengen Toppa Gurren Lagann,8
87,87.0,Toradora!,8
90,90.0,Tsukimonogatari,7
92,92.0,Yuu Yuu Hakusho,8
