,Unnamed: 0.1.1,Name,Score
0,0.0,Accel World,7
2,2.0,Akagami no Shirayuki-hime,6
3,3.0,Akame ga Kill!,9
5,5.0,Amagi Brilliant Park,7
8,8.0,Bakemonogatari,4
9,9.0,Black Bullet,9
11,11.0,Byousoku 5 Centimeter,6
12,12.0,Charlotte,9
17,17.0,Date A Live,10
18,18.0,Date A Live II,10
22,22.0,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
25,25.0,Gabriel DropOut,8
29,29.0,Gamers!,8
31,31.0,Grisaia no Kajitsu,9
35,35.0,Grisaia no Rakuen,9
39,39.0,Haiyore! Nyaruko-san W,9
43,43.0,Hataraku Maou-sama!,7
44,44.0,Hentai Ouji to Warawanai Neko.,8
49,49.0,KanColle Movie,10
51,51.0,Kizumonogatari I: Tekketsu-hen,7
55,55.0,Little Busters!,10
57,57.0,Little Busters!: Refrain,10
59,59.0,Log Horizon,7
60,60.0,Log Horizon 2nd Season,7
61,61.0,Love Live! School Idol Project,9
62,62.0,Love Live! School Idol Project 2nd Season,9
67,67.0,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,9
69,69.0,Monogatari Series: Second Season,7
70,70.0,Motto To LOVE-Ru,9
73,73.0,New Game!,8
74,74.0,New Game!!,8
76,76.0,Nisekoi,9
78,78.0,Nisekoi:,9
80,80.0,Nisemonogatari,7
81,81.0,No Game No Life,9
84,84.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai,10
89,89.0,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",8
91,91.0,Owarimonogatari,8
93,93.0,Rakudai Kishi no Cavalry,9
95,95.0,Rewrite 2nd Season,7
101,101.0,Saenai Heroine no Sodatekata,10
108,108.0,Shokugeki no Souma,9
110,110.0,Shokugeki no Souma: Ni no Sara,9
111,111.0,Sword Art Online,10
115,115.0,To LOVE-Ru Darkness,10
116,116.0,To LOVE-Ru Darkness 2nd,10
121,121.0,Toradora!,9
124,124.0,Trinity Seven,9
127,127.0,Tsukimonogatari,8
130,130.0,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
131,131.0,Yuru Yuri,9
