,Unnamed: 0.1.1,Name,Score
0,0.0,Accel World,7
1,1.0,Aho Girl,7
2,2.0,Ajin,8
3,3.0,Ajin 2nd Season,9
4,4.0,Akagami no Shirayuki-hime,10
5,5.0,Akagami no Shirayuki-hime 2nd Season,9
7,7.0,Akatsuki no Yona,9
8,8.0,Amaama to Inazuma,7
9,9.0,Amagi Brilliant Park,10
10,10.0,Angel Beats!,8
12,12.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
13,13.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,9
14,14.0,Ansatsu Kyoushitsu (TV),9
15,15.0,Ansatsu Kyoushitsu (TV) 2nd Season,10
16,16.0,Ao Haru Ride,8
18,18.0,Ao no Exorcist,10
19,19.0,Ao no Exorcist Movie,8
20,20.0,Ao no Exorcist: Kyoto Fujouou-hen,8
21,21.0,Baka to Test to Shoukanjuu,8
22,22.0,Baka to Test to Shoukanjuu Ni!,7
23,23.0,Bakemono no Ko,10
24,24.0,Bakemonogatari,8
27,27.0,Barakamon,8
28,28.0,Boku dake ga Inai Machi,10
29,29.0,Boku no Hero Academia,8
31,31.0,Bokura wa Minna Kawaisou,8
33,33.0,Boruto: Naruto the Movie,9
35,35.0,Bungou Stray Dogs,7
36,36.0,Byousoku 5 Centimeter,8
37,37.0,Charlotte,9
39,39.0,Chihayafuru,9
40,40.0,Chihayafuru 2,9
42,42.0,Chuunibyou demo Koi ga Shitai!,8
43,43.0,Chuunibyou demo Koi ga Shitai! Ren,8
46,46.0,Clannad,9
47,47.0,Clannad: After Story,10
50,50.0,Code Geass: Hangyaku no Lelouch,9
51,51.0,Code Geass: Hangyaku no Lelouch R2,10
52,52.0,Colorful (Movie),8
53,53.0,Coquelicot-zaka kara,7
55,55.0,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,9
56,56.0,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,8
57,57.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
58,58.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,7
59,59.0,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7
60,60.0,Danshi Koukousei no Nichijou,9
62,62.0,Death Billiards,7
63,63.0,Death Parade,8
64,64.0,Demi-chan wa Kataritai,8
67,67.0,Fullmetal Alchemist: Brotherhood,10
68,68.0,Fullmetal Alchemist: The Sacred Star of Milos,9
69,69.0,Gabriel DropOut,8
71,71.0,Gake no Ue no Ponyo,9
72,72.0,Gekkan Shoujo Nozaki-kun,8
76,76.0,Gintama,9
77,77.0,Gintama Movie 1: Shinyaku Benizakura-hen,7
78,78.0,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,10
79,79.0,Gintama',8
80,80.0,Gintama': Enchousen,8
81,81.0,Gintama.,10
84,84.0,Golden Time,7
85,85.0,Hai to Gensou no Grimgar,9
86,86.0,Haikyuu!!,9
87,87.0,Haikyuu!! Second Season,10
88,88.0,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,10
89,89.0,Hal,7
90,90.0,Hanamonogatari,7
91,91.0,Handa-kun,7
93,93.0,Hataraku Maou-sama!,8
94,94.0,Hibike! Euphonium,8
95,95.0,Hibike! Euphonium 2,9
96,96.0,Himouto! Umaru-chan,7
98,98.0,Hotaru no Haka,6
99,99.0,Hotarubi no Mori e,9
100,100.0,Howl no Ugoku Shiro,10
101,101.0,Hyouka,9
102,102.0,Isshuukan Friends.,8
103,103.0,Kaichou wa Maid-sama!,9
104,104.0,Kanojo to Kanojo no Neko: Everything Flows,7
105,105.0,Karigurashi no Arrietty,9
107,107.0,Kaze Tachinu,8
108,108.0,Kemono Friends,8
111,111.0,Kill la Kill,9
112,112.0,Kimi ni Todoke,9
113,113.0,Kimi ni Todoke 2nd Season,9
116,116.0,Kimi no Na wa.,10
117,117.0,Kizumonogatari I: Tekketsu-hen,8
118,118.0,Kizumonogatari II: Nekketsu-hen,9
119,119.0,Kizumonogatari III: Reiketsu-hen,9
120,120.0,Kobayashi-san Chi no Maid Dragon,10
123,123.0,Koe no Katachi,10
