,Unnamed: 0.1.1,Name,Score
0,0,Acchi Kocchi (TV),9
2,2,Aho Girl,7
3,3,Amaama to Inazuma,10
4,4,Charlotte,6
5,5,Danna ga Nani wo Itteiru ka Wakaranai Ken,9
6,6,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,9
8,8,Flying Witch,7
9,9,Gabriel DropOut,9
10,10,GJ-bu,8
11,11,Gochuumon wa Usagi desu ka?,9
12,12,Gochuumon wa Usagi desu ka??,9
13,13,Gugure! Kokkuri-san,8
15,15,Himouto! Umaru-chan,6
17,17,Kobayashi-san Chi no Maid Dragon,10
19,19,Kono Subarashii Sekai ni Shukufuku wo!,9
20,20,Kono Subarashii Sekai ni Shukufuku wo! 2,9
23,23,Motto To LOVE-Ru,5
24,24,New Game!,10
30,30,Ore no Imouto ga Konnani Kawaii Wake ga Nai,5
32,32,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",3
34,34,Papa no Iukoto wo Kikinasai!,8
36,36,Re:Zero kara Hajimeru Isekai Seikatsu,8
38,38,Shokugeki no Souma,9
39,39,Shokugeki no Souma: Ni no Sara,10
40,40,Tsurezure Children,6
41,41,Yuru Yuri,7
