,Unnamed: 0.1.1,Name,Score
2,2,Ansatsu Kyoushitsu (TV),10
3,3,Ansatsu Kyoushitsu (TV) 2nd Season,10
9,9,Boruto: Naruto the Movie,10
10,10,Charlotte,10
12,12,Chuunibyou demo Koi ga Shitai!,10
13,13,Danna ga Nani wo Itteiru ka Wakaranai Ken,10
14,14,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,10
15,15,Danshi Koukousei no Nichijou,10
17,17,Death Note,10
18,18,Death Parade,10
20,20,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
21,21,Elfen Lied,10
22,22,Fate/Zero,10
23,23,Fate/Zero 2nd Season,10
24,24,Free!,10
25,25,Gakkougurashi!,10
28,28,Great Teacher Onizuka,10
29,29,Grisaia no Kajitsu,9
30,30,Grisaia no Rakuen,10
31,31,Gugure! Kokkuri-san,10
32,32,Hataraku Maou-sama!,10
33,33,High School DxD,10
34,34,High School DxD BorN,10
35,35,High School DxD New,10
36,36,Higurashi no Naku Koro ni,10
37,37,Higurashi no Naku Koro ni Kai,10
40,40,Hyouka,10
44,44,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,10
49,49,Kobayashi-san Chi no Maid Dragon,10
50,50,Koe no Katachi,10
51,51,Kono Bijutsubu ni wa Mondai ga Aru!,10
54,54,Kuzu no Honkai,10
58,58,Mayo Chiki!,9
60,60,Mirai Nikki (TV),10
63,63,Naruto,10
64,64,Naruto: Shippuuden,10
65,65,NHK ni Youkoso!,10
72,72,Outbreak Company,10
73,73,Plastic Memories,10
74,74,Prison School,10
76,76,Rakudai Kishi no Cavalry,10
84,84,Sekirei: Pure Engagement,10
86,86,Shaman King,10
87,87,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,10
92,92,Tanaka-kun wa Itsumo Kedaruge,10
94,94,To LOVE-Ru Darkness,10
96,96,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,10
98,98,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,10
100,100,Yamada-kun to 7-nin no Majo (TV),10
