,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,8
1,1,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
2,2,Ansatsu Kyoushitsu (TV),8
3,3,Ansatsu Kyoushitsu (TV) 2nd Season,8
6,6,Fate/stay night: Unlimited Blade Works,9
7,7,Fate/stay night: Unlimited Blade Works 2nd Season,10
9,9,Fate/Zero,9
10,10,Fate/Zero 2nd Season,10
11,11,High School DxD,5
12,12,High School DxD BorN,6
14,14,High School DxD New,6
18,18,Highschool of the Dead,4
19,19,Mirai Nikki (TV),8
21,21,Nanatsu no Taizai,8
22,22,Shingeki no Kyojin,9
23,23,Sword Art Online,10
25,25,Sword Art Online Movie: Ordinal Scale,10
26,26,Tengen Toppa Gurren Lagann,9
27,27,Tokyo Ghoul,9
