,Unnamed: 0.1.1,Name,Score
1,1,"""Bungaku Shoujo"" Movie",9
6,6,Accel World,8
8,8,Acchi Kocchi (TV),8
10,10,Air,10
11,11,Air Gear,9
15,15,Ajin,9
16,16,Ajin 2nd Season,9
17,17,Akame ga Kill!,9
20,20,AKB0048,9
21,21,AKB0048: Next Stage,9
23,23,Amaama to Inazuma,8
24,24,Amagami SS,8
25,25,Amagami SS+ Plus,7
30,30,Angel Beats!,10
32,32,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
33,33,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,10
34,34,Ano Natsu de Matteru,9
36,36,Another,9
38,38,Ansatsu Kyoushitsu (TV),8
39,39,Ansatsu Kyoushitsu (TV) 2nd Season,9
40,40,Ao Haru Ride,9
42,42,Ao no Exorcist,9
43,43,Ao no Exorcist Movie,9
45,45,Aoi Bungaku Series,8
47,47,Arakawa Under the Bridge,8
49,49,Aria The Animation,7
50,50,Aria The Natural,8
52,52,Aria The Origination,9
56,56,Aura: Maryuuin Kouga Saigo no Tatakai,9
58,58,Azumanga Daioh,8
61,61,Baccano!,9
63,63,Baka to Test to Shoukanjuu,8
64,64,Baka to Test to Shoukanjuu Ni!,8
66,66,Bakemono no Ko,9
67,67,Bakemonogatari,9
68,68,Bakuman.,9
69,69,Bakuman. 2nd Season,9
70,70,Bakuman. 3rd Season,9
72,72,Barakamon,9
73,73,Beck,9
74,74,Beelzebub,8
75,75,Binbougami ga!,10
76,76,Black Cat,8
78,78,Black Lagoon,8
80,80,Black Lagoon: The Second Barrage,9
84,84,Bleach,10
85,85,Bleach Movie 1: Memories of Nobody,8
86,86,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,9
87,87,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,10
88,88,Bleach Movie 4: Jigoku-hen,9
89,89,Blood Lad,8
93,93,Boku wa Tomodachi ga Sukunai,9
95,95,Boku wa Tomodachi ga Sukunai Next,9
97,97,Bokura ga Ita,9
98,98,Bokura wa Minna Kawaisou,9
100,100,Bokurano,10
104,104,Btooom!,8
105,105,Byousoku 5 Centimeter,10
106,106,C: The Money of Soul and Possibility Control,8
110,110,Charlotte,9
113,113,Chihayafuru,10
114,114,Chihayafuru 2,10
116,116,Chobits,9
120,120,Chrno Crusade,9
122,122,Chuunibyou demo Koi ga Shitai!,9
123,123,Chuunibyou demo Koi ga Shitai! Ren,9
127,127,Clannad,10
129,129,Clannad: After Story,10
132,132,Claymore,10
133,133,Code Geass: Hangyaku no Lelouch,10
135,135,Code Geass: Hangyaku no Lelouch R2,10
140,140,Cross Game,9
141,141,D-Frag!,8
145,145,D.Gray-man,9
146,146,D.Gray-man Hallow,8
148,148,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
149,149,Danshi Koukousei no Nichijou,10
151,151,Dareka no Manazashi,10
152,152,Darker than Black: Kuro no Keiyakusha,8
155,155,Darker than Black: Ryuusei no Gemini,9
156,156,Date A Live,8
157,157,Date A Live II,7
159,159,Deadman Wonderland,9
161,161,Death Billiards,8
162,162,Death Note,9
163,163,Death Parade,8
164,164,Dennou Coil,9
170,170,Dragon Ball,9
173,173,Dragon Ball Z,10
181,181,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",8
185,185,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,8
186,186,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,8
188,188,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7
190,190,Durarara!!,10
192,192,Durarara!!x2 Shou,9
194,194,Durarara!!x2 Ten,9
196,196,ef: A Tale of Melodies.,10
198,198,ef: A Tale of Memories.,10
200,200,Elfen Lied,10
202,202,Ergo Proxy,8
203,203,Eureka Seven,10
208,208,Evangelion: 1.0 You Are (Not) Alone,10
209,209,Evangelion: 2.0 You Can (Not) Advance,10
211,211,Eve no Jikan (Movie),9
212,212,Eyeshield 21,9
214,214,Fairy Tail,10
215,215,Fairy Tail Movie 1: Houou no Miko,10
219,219,Fate/stay night,9
220,220,Fate/stay night Movie: Unlimited Blade Works,8
222,222,Fate/Zero,9
223,223,Fate/Zero 2nd Season,9
226,226,Final Fantasy VII: Advent Children,8
228,228,FLCL,7
229,229,Free!,9
230,230,Free!: Eternal Summer,9
231,231,Full Metal Panic!,10
232,232,Full Metal Panic! The Second Raid,9
235,235,Full Metal Panic? Fumoffu,10
236,236,Full Moon wo Sagashite,9
237,237,Fullmetal Alchemist,9
238,238,Fullmetal Alchemist: Brotherhood,10
239,239,Fullmetal Alchemist: The Conqueror of Shamballa,9
241,241,Ga-Rei: Zero,9
242,242,Gakkou no Kaidan,8
243,243,Gakkougurashi!,8
245,245,Galaxy Angel 3,8
250,250,Gallery Fake,8
251,251,Gangsta.,9
254,254,Gatchaman Crowds,9
255,255,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
256,256,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
258,258,Gekkan Shoujo Nozaki-kun,8
259,259,Genshiken,9
260,260,Genshiken 2,9
261,261,Genshiken Nidaime,10
264,264,Ghost Hunt,8
265,265,Ghost in the Shell,7
266,266,Ghost in the Shell 2: Innocence,8
267,267,Ghost in the Shell: Stand Alone Complex,8
272,272,Giant Killing,7
274,274,Gin no Saji,8
275,275,Gin no Saji 2nd Season,9
276,276,Ginban Kaleidoscope,9
278,278,Gintama,9
279,279,Gintama Movie 1: Shinyaku Benizakura-hen,9
280,280,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,10
281,281,Gintama',10
282,282,Gintama': Enchousen,10
283,283,Gintama.,10
285,285,Gintama: Yorinuki Gintama-san on Theater 2D,10
289,289,GJ-bu,8
291,291,Gochuumon wa Usagi desu ka?,8
294,294,Golden Time,9
295,295,Gosick,9
298,298,Great Teacher Onizuka,8
299,299,Groove Adventure Rave,8
300,300,Guilty Crown,9
301,301,Gungrave,10
302,302,Gunslinger Girl,8
307,307,Hachimitsu to Clover,9
308,308,Hachimitsu to Clover II,9
310,310,Hadashi no Gen,9
311,311,Hadashi no Gen 2,9
312,312,Haibane Renmei,9
313,313,Haikyuu!!,8
314,314,Haikyuu!! Second Season,9
315,315,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,9
317,317,Haiyore! Nyaruko-san W,8
318,318,Hajime no Ippo,9
321,321,Hajime no Ippo: New Challenger,9
322,322,Hajime no Ippo: Rising,9
324,324,Hakuouki,6
325,325,Hal,8
326,326,Hanamonogatari,9
327,327,Hanasaku Iroha,9
328,328,Hanasaku Iroha: Home Sweet Home,9
330,330,Hanbun no Tsuki ga Noboru Sora,7
331,331,Hataraku Maou-sama!,8
332,332,Hayate no Gotoku!,7
337,337,Hayate no Gotoku!!,8
339,339,Hello!! Kiniro Mosaic,8
340,340,Hellsing,8
342,342,Hentai Ouji to Warawanai Neko.,8
344,344,Heroic Age,9
346,346,Hibike! Euphonium,9
347,347,Hidamari Sketch,8
349,349,Hidamari Sketch x 365,8
352,352,Higashi no Eden,8
354,354,Highschool of the Dead,7
356,356,Higurashi no Naku Koro ni,10
357,357,Higurashi no Naku Koro ni Kai,10
361,361,Hikaru no Go,8
364,364,Hoshi wo Ou Kodomo,8
366,366,Hotaru no Haka,10
367,367,Hotarubi no Mori e,9
369,369,Hourou Musuko,5
370,370,Howl no Ugoku Shiro,6
371,371,Hunter x Hunter,8
372,372,Hunter x Hunter (2011),10
378,378,Hyouka,9
381,381,Ichigo Mashimaro,8
385,385,"Ima, Soko ni Iru Boku",9
386,386,InuYasha,10
387,387,InuYasha: Guren no Houraijima,8
388,388,InuYasha: Kagami no Naka no Mugenjo,8
389,389,InuYasha: Kanketsu-hen,10
390,390,InuYasha: Tenka Hadou no Ken,8
391,391,InuYasha: Toki wo Koeru Omoi,8
393,393,Isshuukan Friends.,9
394,394,Jigoku Shoujo,10
395,395,Jigoku Shoujo Futakomori,10
396,396,Jigoku Shoujo Mitsuganae,8
397,397,Jin-Rou,9
398,398,Jinrui wa Suitai Shimashita,7
400,400,Joshiraku,9
401,401,K,8
402,402,K-On!,9
403,403,K-On! Movie,10
404,404,K-On!!,10
406,406,K: Missing Kings,8
407,407,K: Return of Kings,8
410,410,Kaleido Star,10
414,414,Kami nomi zo Shiru Sekai,8
415,415,Kami nomi zo Shiru Sekai II,8
418,418,Kami nomi zo Shiru Sekai: Megami-hen,9
420,420,Kamichu!,8
423,423,Kamisama no Memochou,8
424,424,Kannagi,9
426,426,Kanojo to Kanojo no Neko: Everything Flows,9
427,427,Kanon (2006),9
428,428,Kara no Kyoukai 1: Fukan Fuukei,9
429,429,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),9
430,430,Kara no Kyoukai 3: Tsuukaku Zanryuu,9
