,Unnamed: 0.1.1,Name,Score
0,0.0,Akame ga Kill!,9
1,1.0,Angel Beats!,8
2,2.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
3,3.0,Ao no Exorcist,8
4,4.0,Ao no Exorcist: Kyoto Fujouou-hen,7
5,5.0,Beelzebub,9
8,8.0,Clannad,9
9,9.0,Clannad: After Story,8
10,10.0,Date A Live,6
11,11.0,Death Note,8
12,12.0,Elfen Lied,8
14,14.0,Fairy Tail,10
15,15.0,Fairy Tail (2014),9
16,16.0,Fullmetal Alchemist: Brotherhood,9
18,18.0,Golden Time,7
19,19.0,Grisaia no Kajitsu,8
20,20.0,Grisaia no Rakuen,7
21,21.0,Hataraku Maou-sama!,9
22,22.0,High School DxD,7
23,23.0,High School DxD BorN,8
24,24.0,High School DxD New,8
25,25.0,Highschool of the Dead,9
29,29.0,Kill la Kill,9
30,30.0,Knight's & Magic,7
31,31.0,Kono Subarashii Sekai ni Shukufuku wo!,9
32,32.0,Kono Subarashii Sekai ni Shukufuku wo! 2,9
34,34.0,Nisekoi,7
35,35.0,No Game No Life,8
36,36.0,Noragami,9
37,37.0,Noragami Aragoto,9
38,38.0,One Punch Man,9
40,40.0,ReLIFE,8
45,45.0,Sekirei: Pure Engagement,7
46,46.0,Shigatsu wa Kimi no Uso,10
47,47.0,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7
48,48.0,Shingeki no Bahamut: Genesis,8
49,49.0,Shingeki no Kyojin,9
50,50.0,Shingeki no Kyojin Season 2,9
53,53.0,Shokugeki no Souma,8
54,54.0,Shokugeki no Souma: Ni no Sara,8
55,55.0,Steins;Gate,10
58,58.0,Sword Art Online,8
60,60.0,Tales of Zestiria the X,8
61,61.0,Tales of Zestiria the X 2nd Season,8
63,63.0,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
