,Unnamed: 0.1.1,Name,Score
0,0,Accel World,8
2,2,Aho Girl,7
3,3,Angel Beats!,7
4,4,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8
5,5,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,8
6,6,Ano Natsu de Matteru,7
7,7,Another,8
8,8,Ao no Exorcist,8
9,9,Ao no Exorcist Movie,7
10,10,Ao no Exorcist: Kyoto Fujouou-hen,7
11,11,Aura: Maryuuin Kouga Saigo no Tatakai,7
12,12,Bakuman.,8
13,13,Bakuman. 2nd Season,8
14,14,Bakuman. 3rd Season,8
16,16,Beck,8
19,19,Boku dake ga Inai Machi,8
20,20,Boku wa Tomodachi ga Sukunai,8
21,21,Boku wa Tomodachi ga Sukunai Next,8
22,22,Byousoku 5 Centimeter,8
23,23,Chihayafuru,8
24,24,Chihayafuru 2,9
26,26,Chuunibyou demo Koi ga Shitai!,8
27,27,Chuunibyou demo Koi ga Shitai! Ren,7
29,29,Code Geass: Hangyaku no Lelouch,10
30,30,Code Geass: Hangyaku no Lelouch R2,10
32,32,Danshi Koukousei no Nichijou,9
33,33,Death Note,8
34,34,Elfen Lied,7
35,35,Evangelion: 1.0 You Are (Not) Alone,7
36,36,Evangelion: 2.0 You Can (Not) Advance,8
37,37,Fairy Tail,7
38,38,Fate/stay night,8
40,40,Fate/Zero,10
41,41,Fate/Zero 2nd Season,10
42,42,Gatchaman Crowds,7
43,43,Gekkan Shoujo Nozaki-kun,7
44,44,Gin no Saji,7
45,45,GJ-bu,6
46,46,Great Teacher Onizuka,8
47,47,Guilty Crown,8
48,48,Haiyore! Nyaruko-san W,7
49,49,Hanasaku Iroha,8
50,50,Hanasaku Iroha: Home Sweet Home,8
51,51,Hataraku Maou-sama!,7
52,52,Hentai Ouji to Warawanai Neko.,6
53,53,Hibike! Euphonium,7
54,54,Hibike! Euphonium 2,8
55,55,Highschool of the Dead,6
56,56,Himouto! Umaru-chan,7
59,59,Hotarubi no Mori e,9
60,60,Hyouka,8
61,61,Jormungand: Perfect Order,7
62,62,K-On!,7
63,63,K-On! Movie,8
64,64,K-On!!,8
65,65,Kaichou wa Maid-sama!,7
66,66,Kami nomi zo Shiru Sekai,7
67,67,Kamisama no Memochou,7
68,68,Kara no Kyoukai 1: Fukan Fuukei,8
69,69,Kara no Kyoukai 2: Satsujin Kousatsu (Zen),8
70,70,Kara no Kyoukai 3: Tsuukaku Zanryuu,8
71,71,Kara no Kyoukai 4: Garan no Dou,8
72,72,Kara no Kyoukai 5: Mujun Rasen,8
73,73,Kara no Kyoukai 6: Boukyaku Rokuon,8
74,74,Kara no Kyoukai 7: Satsujin Kousatsu (Kou),8
75,75,Kara no Kyoukai: Mirai Fukuin,8
76,76,Kill la Kill,8
77,77,Kimi ni Todoke,7
78,78,Kimi ni Todoke 2nd Season,8
79,79,Kimi no Na wa.,10
80,80,Kimi to Boku.,7
81,81,Kimi to Boku. 2,7
82,82,Koe no Katachi,8
83,83,Kokoro Connect,8
85,85,Kokoro ga Sakebitagatterunda.,8
86,86,Kotonoha no Niwa,8
87,87,Kuroko no Basket,7
88,88,Kuroko no Basket 2nd Season,7
89,89,Kuroko no Basket 3rd Season,8
90,90,Kyoukai no Kanata Movie: I'll Be Here - Mirai-hen,8
91,91,Love Lab,6
92,92,Mahou Shoujo Madoka Magica,8
93,93,Mayo Chiki!,7
95,95,Nagi no Asukara,9
96,96,Naruto,7
97,97,Nisekoi,7
98,98,Non Non Biyori,7
99,99,Ookami Kodomo no Ame to Yuki,8
100,100,Ore no Imouto ga Konnani Kawaii Wake ga Nai,8
104,104,Psycho-Pass,8
105,105,Psycho-Pass 2,8
106,106,Psycho-Pass Movie,8
108,108,Saenai Heroine no Sodatekata,8
110,110,Sakurasou no Pet na Kanojo,10
111,111,Sankarea,7
113,113,Servant x Service,7
114,114,Shingeki no Kyojin,9
115,115,Shingeki no Kyojin Season 2,9
116,116,SKET Dance,9
118,118,Steins;Gate,9
120,120,Sukitte Ii na yo.,7
121,121,Summer Wars,8
122,122,Suzumiya Haruhi no Shoushitsu,8
123,123,Suzumiya Haruhi no Yuuutsu,7
125,125,Sword Art Online,8
126,126,Tamako Love Story,7
127,127,Tari Tari,7
128,128,To LOVE-Ru Darkness,8
129,129,To LOVE-Ru Darkness 2nd,8
132,132,Toaru Kagaku no Railgun,7
133,133,Toaru Kagaku no Railgun S,7
134,134,Toaru Majutsu no Index,7
135,135,Toaru Majutsu no Index II,7
136,136,Tokyo Ghoul,8
138,138,Tonari no Kaibutsu-kun,8
140,140,Toradora!,9
141,141,True Tears,8
142,142,Tsurezure Children,7
144,144,Working!!,7
145,145,Working!!!,8
147,147,Working'!!,7
148,148,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
149,149,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,9
156,156,Zetsuen no Tempest,8
