,Unnamed: 0.1.1,Name,Score
0,0,Akame ga Kill!,10
1,1,Black Bullet,7
3,3,Boku no Hero Academia,10
4,4,Chuunibyou demo Koi ga Shitai!,10
6,6,Chuunibyou demo Koi ga Shitai! Ren,10
12,12,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,5
13,13,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,5
14,14,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,8
15,15,Deadman Wonderland,8
16,16,Death Note,5
17,17,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
18,18,Elfen Lied,6
19,19,Highschool of the Dead,10
21,21,K-On!,7
22,22,Kiseijuu: Sei no Kakuritsu,8
24,24,Kono Subarashii Sekai ni Shukufuku wo!,7
25,25,Kono Subarashii Sekai ni Shukufuku wo! 2,7
26,26,Mirai Nikki (TV),6
27,27,Nanatsu no Taizai,8
28,28,No Game No Life,10
29,29,Owari no Seraph,8
30,30,Owari no Seraph: Nagoya Kessen-hen,8
31,31,Psycho-Pass,7
32,32,Re:Zero kara Hajimeru Isekai Seikatsu,9
33,33,Shingeki no Kyojin,10
34,34,Shingeki no Kyojin Season 2,10
37,37,Sword Art Online,10
39,39,Tokyo Ghoul,10
