,Unnamed: 0.1.1,Name,Score
0,0.0,"""Bungaku Shoujo"" Movie",7
1,1.0,Accel World,8
2,2.0,Aikatsu!,10
3,3.0,Aikatsu! Movie,10
5,5.0,Air Gear,7
7,7.0,Akagami no Shirayuki-hime,7
8,8.0,Akagami no Shirayuki-hime 2nd Season,7
9,9.0,Akame ga Kill!,8
10,10.0,Akatsuki no Yona,9
13,13.0,Angel Beats!,8
14,14.0,Another,10
17,17.0,Ansatsu Kyoushitsu (TV),8
20,20.0,Arslan Senki (TV),8
21,21.0,Arslan Senki (TV): Fuujin Ranbu,7
26,26.0,Baby Steps,8
27,27.0,Baka to Test to Shoukanjuu,7
28,28.0,Baka to Test to Shoukanjuu Ni!,7
29,29.0,Bakemono no Ko,8
30,30.0,Bakuman.,8
31,31.0,Bakuman. 2nd Season,8
32,32.0,Bakuman. 3rd Season,8
33,33.0,Bamboo Blade,8
34,34.0,Beelzebub,7
35,35.0,Ben-To,7
39,39.0,Black Bullet,7
40,40.0,Black Cat,7
42,42.0,Blood Lad,7
44,44.0,Boku dake ga Inai Machi,8
45,45.0,Boku no Hero Academia,8
46,46.0,Boku wa Tomodachi ga Sukunai,5
47,47.0,Boku wa Tomodachi ga Sukunai Next,8
49,49.0,Brave Story,6
50,50.0,Btooom!,8
51,51.0,Byousoku 5 Centimeter,6
55,55.0,Charlotte,8
58,58.0,Chrome Shelled Regios,8
59,59.0,Chuunibyou demo Koi ga Shitai!,8
60,60.0,Chuunibyou demo Koi ga Shitai! Ren,8
63,63.0,Clannad,8
64,64.0,Clannad: After Story,8
65,65.0,Code Geass: Hangyaku no Lelouch,9
66,66.0,Code Geass: Hangyaku no Lelouch R2,9
69,69.0,Cross Ange: Tenshi to Ryuu no Rondo,8
70,70.0,D-Frag!,7
73,73.0,Danshi Koukousei no Nichijou,8
74,74.0,Date A Live,9
75,75.0,Date A Live II,9
76,76.0,Date A Live Movie: Mayuri Judgment,8
81,81.0,Densetsu no Yuusha no Densetsu,8
83,83.0,Drifters,8
84,84.0,Durarara!!,7
85,85.0,Durarara!!x2 Ketsu,7
86,86.0,Durarara!!x2 Shou,8
87,87.0,Durarara!!x2 Ten,8
88,88.0,ef: A Tale of Memories.,8
89,89.0,Elfen Lied,6
90,90.0,Fairy Tail,8
91,91.0,Fairy Tail (2014),7
92,92.0,Fairy Tail Movie 1: Houou no Miko,7
105,105.0,Fate/stay night: Unlimited Blade Works,8
106,106.0,Fate/stay night: Unlimited Blade Works 2nd Season,7
107,107.0,Flip Flappers,8
110,110.0,Full Metal Panic!,8
111,111.0,Full Metal Panic! The Second Raid,7
112,112.0,Full Metal Panic? Fumoffu,7
113,113.0,Fullmetal Alchemist: Brotherhood,8
114,114.0,Ga-Rei: Zero,10
115,115.0,Gabriel DropOut,8
116,116.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
117,117.0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
118,118.0,Gekkan Shoujo Nozaki-kun,8
120,120.0,Ghost Hunt,9
121,121.0,Ghost in the Shell (2015),6
