,Unnamed: 0.1.1,Name,Score
2,2,"""Bungaku Shoujo"" Movie",9
19,19,3-gatsu no Lion,9
20,20,91 Days,8
24,24,Aa! Megami-sama! Movie,8
26,26,ACCA: 13-ku Kansatsu-ka,8
27,27,Accel World,9
30,30,Acchi Kocchi (TV),8
34,34,Afro Samurai,8
35,35,Aho Girl,8
40,40,Air,9
41,41,Air Gear,8
48,48,Ajin,8
49,49,Ajin 2nd Season,9
50,50,Akagami no Shirayuki-hime,9
51,51,Akagami no Shirayuki-hime 2nd Season,9
53,53,Akame ga Kill!,9
54,54,Akatsuki no Yona,9
56,56,AKB0048,8
57,57,AKB0048: Next Stage,8
63,63,Aldnoah.Zero,8
67,67,Amaama to Inazuma,8
71,71,Amagami SS,8
73,73,Amagami SS+ Plus,8
75,75,Amagi Brilliant Park,8
79,79,Angel Beats!,10
84,84,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10
85,85,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,10
86,86,Ano Natsu de Matteru,9
87,87,Another,8
90,90,Ansatsu Kyoushitsu (TV),9
91,91,Ansatsu Kyoushitsu (TV) 2nd Season,9
92,92,Ao Haru Ride,10
94,94,Ao no Exorcist,10
96,96,Ao no Exorcist: Kyoto Fujouou-hen,9
99,99,Aoki Hagane no Arpeggio: Ars Nova,8
103,103,Arakawa Under the Bridge,8
104,104,Arakawa Under the Bridge x Bridge,9
109,109,Aria The Animation,6
110,110,Aria The Natural,7
112,112,Aria The Origination,7
115,115,Arslan Senki (TV),9
116,116,Arslan Senki (TV): Fuujin Ranbu,9
120,120,Asura Cryin' 2,8
122,122,Azumanga Daioh,8
125,125,Baby Steps,8
126,126,Baby Steps 2nd Season,8
127,127,Baccano!,9
129,129,Baka to Test to Shoukanjuu,9
130,130,Baka to Test to Shoukanjuu Ni!,9
133,133,Bakemono no Ko,9
134,134,Bakemonogatari,9
135,135,Bakuman.,10
136,136,Bakuman. 2nd Season,10
137,137,Bakuman. 3rd Season,10
143,143,Bamboo Blade,7
145,145,Barakamon,9
146,146,Basilisk: Kouga Ninpou Chou,8
150,150,Beck,10
151,151,Beelzebub,9
154,154,Ben-To,8
157,157,Berserk: Ougon Jidai-hen I - Haou no Tamago,8
158,158,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,8
159,159,Berserk: Ougon Jidai-hen III - Kourin,8
164,164,Binbougami ga!,9
166,166,Bishoujo Senshi Sailor Moon Crystal Season III,8
167,167,Black Bullet,8
168,168,Black Cat,6
169,169,Black Lagoon,9
172,172,Black Lagoon: The Second Barrage,9
176,176,Bleach,9
177,177,Bleach Movie 1: Memories of Nobody,8
178,178,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,8
179,179,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,7
180,180,Bleach Movie 4: Jigoku-hen,8
183,183,Blood Lad,8
185,185,Blood+,10
190,190,Boku dake ga Inai Machi,10
191,191,Boku no Hero Academia,9
195,195,Boku wa Tomodachi ga Sukunai,9
197,197,Boku wa Tomodachi ga Sukunai Next,8
199,199,Bokura ga Ita,9
200,200,Bokura wa Minna Kawaisou,9
201,201,Bokurano,8
204,204,Boruto: Naruto the Movie,9
207,207,Break Blade,8
208,208,Break Blade 1: Kakusei no Toki,8
209,209,Break Blade 2: Ketsubetsu no Michi,8
210,210,Break Blade 3: Kyoujin no Ato,8
211,211,Break Blade 4: Sanka no Chi,8
212,212,Break Blade 5: Shisen no Hate,8
213,213,Break Blade 6: Doukoku no Toride,8
215,215,Btooom!,8
221,221,Bungou Stray Dogs,8
222,222,Bungou Stray Dogs 2nd Season,8
