,Unnamed: 0.1.1,Name,Score
0,0,Ajin,6
1,1,Angel Beats!,7
2,2,Ao no Exorcist,7
3,3,Bakemono no Ko,8
4,4,Bakemonogatari,9
5,5,Boku dake ga Inai Machi,9
6,6,Boku no Hero Academia,8
7,7,Chuunibyou demo Koi ga Shitai!,10
9,9,Fairy Tail,7
10,10,Fate/stay night,9
11,11,Fate/stay night: Unlimited Blade Works,9
12,12,Fate/stay night: Unlimited Blade Works 2nd Season,9
13,13,Grisaia no Kajitsu,9
15,15,Grisaia no Rakuen,9
17,17,Hotarubi no Mori e,2
18,18,Hyouka,8
21,21,Kiseijuu: Sei no Kakuritsu,9
22,22,Koe no Katachi,10
23,23,Kotonoha no Niwa,8
24,24,Kuzu no Honkai,9
26,26,Nekomonogatari: Kuro,6
27,27,Nisemonogatari,9
28,28,Omoide no Marnie,1
29,29,Ookami Kodomo no Ame to Yuki,7
30,30,Ookami to Koushinryou,10
31,31,Ookami to Koushinryou II,10
33,33,Re:Zero kara Hajimeru Isekai Seikatsu,9
35,35,Shigatsu wa Kimi no Uso,9
36,36,Summer Wars,6
37,37,Suzumiya Haruhi no Shoushitsu,8
38,38,Suzumiya Haruhi no Yuuutsu,8
40,40,Sword Art Online,8
42,42,Sword Art Online Movie: Ordinal Scale,7
43,43,Tamako Love Story,9
44,44,Tari Tari,7
45,45,Toki wo Kakeru Shoujo,7
46,46,Tokyo Ghoul,10
48,48,Toradora!,10
49,49,Trinity Seven,7
50,50,Tsuki ga Kirei,10
51,51,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,9
53,53,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,10
