,Unnamed: 0.1.1,Name,Score
0,0.0,Akagami no Shirayuki-hime,6
1,1.0,Akatsuki no Yona,7
2,2.0,Boku no Hero Academia,8
3,3.0,Btooom!,7
4,4.0,Charlotte,9
5,5.0,Code Geass: Hangyaku no Lelouch,9
6,6.0,Code Geass: Hangyaku no Lelouch R2,8
7,7.0,Death Note,9
9,9.0,Fate/Zero,9
10,10.0,Fate/Zero 2nd Season,8
11,11.0,Fullmetal Alchemist: Brotherhood,8
12,12.0,Haikyuu!!,8
14,14.0,Hunter x Hunter (2011),9
15,15.0,Kill la Kill,6
16,16.0,Koe no Katachi,9
18,18.0,Kuzu no Honkai,8
19,19.0,Log Horizon,8
20,20.0,Nanatsu no Taizai,8
21,21.0,Naruto,8
22,22.0,Naruto: Shippuuden,7
23,23.0,No Game No Life,8
24,24.0,Noragami,8
25,25.0,Noragami Aragoto,8
26,26.0,One Punch Man,8
27,27.0,Owari no Seraph,7
28,28.0,Re:Zero kara Hajimeru Isekai Seikatsu,9
31,31.0,Shingeki no Kyojin,7
32,32.0,Shokugeki no Souma,8
33,33.0,Shokugeki no Souma: Ni no Sara,7
36,36.0,Sword Art Online,8
