,Unnamed: 0.1.1,Name,Score
9,9,Densetsu Kyojin Ideon: Hatsudou-hen,10
12,12,Dragon Ball,8
17,17,Hadashi no Gen,10
22,22,Hokuto no Ken,8
23,23,Hokuto no Ken 2,7
25,25,Lupin III,7
27,27,Lupin III: Cagliostro no Shiro,10
29,29,Lupin III: Part II,8
30,30,Lupin III: Part III,6
31,31,Macross,7
33,33,Macross: Do You Remember Love?,8
37,37,Mobile Suit Gundam,9
38,38,Mobile Suit Gundam I,7
39,39,Mobile Suit Gundam II: Soldiers of Sorrow,7
40,40,Mobile Suit Gundam III: Encounters in Space,8
42,42,Mobile Suit Gundam: Char's Counterattack,9
44,44,Mobile Suit Zeta Gundam,9
46,46,Saint Seiya,8
52,52,Space Cobra,7
53,53,Taiyou no Kiba Dagram,8
55,55,Uchuu Kaizoku Captain Herlock,7
56,56,Uchuu Senkan Yamato,8
58,58,Uchuu Senkan Yamato 2,5
62,62,Versailles no Bara,8
63,63,Waga Seishun no Arcadia,7
