,Unnamed: 0.1.1,Name,Score
2,2.0,"""Bungaku Shoujo"" Movie",6
5,5.0,3-gatsu no Lion,9
6,6.0,91 Days,7
9,9.0,ACCA: 13-ku Kansatsu-ka,7
10,10.0,Acchi Kocchi (TV),6
12,12.0,Aho Girl,6
14,14.0,Ajin,8
15,15.0,Ajin 2nd Season,6
16,16.0,Akagami no Shirayuki-hime,7
17,17.0,Akame ga Kill!,4
18,18.0,Akatsuki no Yona,7
23,23.0,Aldnoah.Zero,6
24,24.0,Amaama to Inazuma,6
25,25.0,Amagi Brilliant Park,7
30,30.0,Angel Beats!,7
35,35.0,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,7
36,36.0,Another,6
39,39.0,Ansatsu Kyoushitsu (TV),10
40,40.0,Ansatsu Kyoushitsu (TV) 2nd Season,10
41,41.0,Ao no Exorcist,7
42,42.0,Ao no Exorcist Movie,7
43,43.0,Ao no Exorcist: Kyoto Fujouou-hen,5
46,46.0,Aoi Bungaku Series,8
47,47.0,Arakawa Under the Bridge,6
48,48.0,Azumanga Daioh,8
49,49.0,Baccano!,8
51,51.0,Baka to Test to Shoukanjuu,7
52,52.0,Bakemonogatari,8
55,55.0,Barakamon,8
59,59.0,Binbougami ga!,7
61,61.0,Blood Lad,5
62,62.0,Boku dake ga Inai Machi,5
63,63.0,Boku no Hero Academia,8
64,64.0,Bokura wa Minna Kawaisou,8
66,66.0,Btooom!,5
67,67.0,Bungou Stray Dogs,6
68,68.0,Byousoku 5 Centimeter,6
69,69.0,C: The Money of Soul and Possibility Control,5
71,71.0,Charlotte,5
74,74.0,Chuunibyou demo Koi ga Shitai!,7
75,75.0,Clannad,6
76,76.0,Claymore,7
78,78.0,Code Geass: Hangyaku no Lelouch,8
79,79.0,Colorful (Movie),7
83,83.0,Cowboy Bebop,9
84,84.0,D-Frag!,6
87,87.0,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,6
88,88.0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,6
89,89.0,Danna ga Nani wo Itteiru ka Wakaranai Ken,6
