,Unnamed: 0.1.1,Name,Score
0,0,Ajin,8
1,1,Ajin 2nd Season,8
2,2,Akame ga Kill!,8
3,3,Akira,7
4,4,Amagi Brilliant Park,8
5,5,Angel Beats!,7
6,6,Arslan Senki (TV),7
7,7,Arslan Senki (TV): Fuujin Ranbu,7
8,8,Baka to Test to Shoukanjuu,7
9,9,Baka to Test to Shoukanjuu Ni!,7
10,10,Bakemono no Ko,8
11,11,Bakemonogatari,6
12,12,Boku dake ga Inai Machi,8
13,13,Boku no Hero Academia,9
14,14,Boku wa Tomodachi ga Sukunai,6
15,15,Boku wa Tomodachi ga Sukunai Next,6
16,16,Btooom!,8
17,17,Bungou Stray Dogs,7
18,18,Bungou Stray Dogs 2nd Season,8
19,19,Charlotte,8
20,20,Clannad,6
21,21,Code Geass: Hangyaku no Lelouch,9
22,22,Code Geass: Hangyaku no Lelouch R2,9
23,23,Cowboy Bebop,8
24,24,Danshi Koukousei no Nichijou,7
25,25,Darker than Black: Kuro no Keiyakusha,8
27,27,Darker than Black: Ryuusei no Gemini,6
28,28,Death Note,9
29,29,Death Parade,7
31,31,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8
32,32,Durarara!!,7
33,33,Evangelion: 1.0 You Are (Not) Alone,7
34,34,Evangelion: 2.0 You Can (Not) Advance,8
35,35,Fairy Tail,8
36,36,Fairy Tail (2014),8
37,37,Fate/stay night: Unlimited Blade Works,8
38,38,Fate/stay night: Unlimited Blade Works 2nd Season,9
39,39,Fate/Zero,7
40,40,Fate/Zero 2nd Season,8
41,41,Fullmetal Alchemist: Brotherhood,8
42,42,Gakkougurashi!,6
43,43,Gamers!,6
44,44,Gangsta.,7
45,45,Gankutsuou,8
46,46,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",8
47,47,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",8
48,48,Gekkan Shoujo Nozaki-kun,8
49,49,Ghost in the Shell,8
50,50,God Eater,7
51,51,Golden Time,8
52,52,Gosick,9
53,53,Grisaia no Kajitsu,7
55,55,Grisaia no Rakuen,9
56,56,Gyakkyou Burai Kaiji: Ultimate Survivor,7
57,57,Hai to Gensou no Grimgar,9
58,58,Haikyuu!!,9
59,59,Haikyuu!! Second Season,10
60,60,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,10
61,61,Hataraku Maou-sama!,7
62,62,High School DxD,8
63,63,High School DxD BorN,7
64,64,High School DxD New,8
65,65,Highschool of the Dead,7
66,66,Higurashi no Naku Koro ni,7
67,67,Higurashi no Naku Koro ni Kai,8
69,69,Hunter x Hunter (2011),10
73,73,JoJo no Kimyou na Bouken (TV),9
74,74,JoJo no Kimyou na Bouken: Stardust Crusaders,6
75,75,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,7
76,76,Kami nomi zo Shiru Sekai,6
77,77,Kami nomi zo Shiru Sekai II,7
78,78,Kami nomi zo Shiru Sekai: Megami-hen,8
80,80,Katanagatari,9
82,82,Kekkai Sensen,8
84,84,Kenpuu Denki Berserk,8
85,85,Kill la Kill,9
86,86,Kimi no Na wa.,9
87,87,Kiseijuu: Sei no Kakuritsu,10
88,88,Kiznaiver,6
89,89,Koe no Katachi,9
90,90,Kokoro Connect,9
