,Unnamed: 0.1.1,Name,Score
1,1,Akame ga Kill!,5
2,2,Akira,7
3,3,Angel Beats!,8
4,4,Another,4
5,5,Ao no Exorcist,4
6,6,Baccano!,7
8,8,Beelzebub,7
10,10,Berserk: Ougon Jidai-hen I - Haou no Tamago,8
11,11,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,9
12,12,Berserk: Ougon Jidai-hen III - Kourin,9
13,13,Biohazard: Damnation,7
15,15,Bleach,6
16,16,Boku no Hero Academia,6
17,17,Btooom!,7
18,18,Clannad,8
19,19,Clannad: After Story,8
20,20,Code Geass: Hangyaku no Lelouch,10
21,21,Code Geass: Hangyaku no Lelouch R2,10
23,23,Cowboy Bebop,7
26,26,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,4
27,27,Date A Live,6
28,28,Deadman Wonderland,4
29,29,Death Note,7
31,31,Elfen Lied,6
33,33,Fate/stay night,9
34,34,Fate/stay night: Unlimited Blade Works,8
35,35,Fate/stay night: Unlimited Blade Works 2nd Season,8
36,36,Fate/Zero,8
37,37,Fate/Zero 2nd Season,8
38,38,Fullmetal Alchemist: Brotherhood,8
41,41,Gantz:O,7
42,42,Ghost in the Shell,8
43,43,Ghost in the Shell: Stand Alone Complex,8
44,44,Guilty Crown,5
45,45,Gyakkyou Burai Kaiji: Hakairoku-hen,7
46,46,Gyakkyou Burai Kaiji: Ultimate Survivor,10
47,47,Hajime no Ippo,10
48,48,Hajime no Ippo: New Challenger,9
49,49,Hajime no Ippo: Rising,9
50,50,Hellsing,5
52,52,Hentai Ouji to Warawanai Neko.,6
53,53,High School DxD,6
54,54,High School DxD BorN,6
55,55,Highschool of the Dead,7
56,56,Higurashi no Naku Koro ni,7
57,57,Higurashi no Naku Koro ni Kai,6
59,59,Hunter x Hunter (2011),10
62,62,Jigoku Shoujo,8
63,63,Jigoku Shoujo Futakomori,8
64,64,Jigoku Shoujo Mitsuganae,8
65,65,JoJo no Kimyou na Bouken (TV),8
66,66,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,7
67,67,JoJo no Kimyou na Bouken: Stardust Crusaders,8
68,68,Juubee Ninpuuchou,7
69,69,Kakegurui,6
72,72,Kenpuu Denki Berserk,10
73,73,Kill la Kill,10
74,74,Kiseijuu: Sei no Kakuritsu,7
76,76,Kokoro Connect,8
77,77,Kore wa Zombie Desu ka?,4
78,78,Kore wa Zombie Desu ka? of the Dead,4
79,79,Magi: Sinbad no Bouken (TV),5
80,80,Mahou Shoujo Madoka Magica,5
81,81,Mirai Nikki (TV),7
83,83,Monster,10
84,84,Nanatsu no Taizai,5
85,85,Naruto,6
86,86,Neon Genesis Evangelion,10
87,87,One Punch Man,9
88,88,Ore no Imouto ga Konnani Kawaii Wake ga Nai,5
89,89,Overlord,8
90,90,Persona 4 the Animation,7
91,91,Prison School,8
96,96,Sen to Chihiro no Kamikakushi,7
97,97,Shingeki no Kyojin,6
98,98,Sora no Otoshimono,5
99,99,Soul Eater,2
100,100,Steins;Gate,9
102,102,Sword Art Online,3
104,104,Tokyo Ghoul,5
106,106,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
107,107,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,7
